"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linegreen","lineopen","lineargh","linerpi","lineash"
"02/26/2005","Rhode Island",65,"St. Joseph's PA",60.0,-7.0,-9.71,-9.21,-13.29,-6.20,-9.15,-11.85,-8.50,-0.08,-10.00,-7.46,-9.00
"02/26/2005","San Diego",83,"St. Mary's",86.0,1.0,-0.54,-1.17,-1.68,-0.81,0.16,-0.63,-0.02,-0.01,-0.25,0.29,"."
"02/26/2005","Oregon",56,"Stanford",58.0,1.5,0.32,1.67,2.03,1.33,-0.81,-1.22,-0.08,0.02,2.00,3.47,-1.00
"02/26/2005","Arkansas",70,"Tennessee",68.0,10.0,8.11,9.37,8.74,10.49,6.33,7.73,6.46,10.50,10.00,7.21,7.00
"02/26/2005","Morehead St.",67,"Tennessee Tech",74.0,-5.0,-4.67,-5.08,-3.19,-7.18,-5.03,-4.79,-3.81,-0.06,-4.00,-0.61,"."
"02/26/2005","SE Missouri St.",72,"Tennessee-Martin",52.0,11.0,12.84,13.51,12.04,14.94,12.36,13.34,10.35,0.10,14.00,9.37,"."
"02/26/2005","Texas A&M",85,"Texas Tech",63.0,2.5,0.58,0.54,0.92,-0.04,2.71,-0.90,1.38,1.50,1.00,1.31,-1.00
"02/26/2005","UAB",87,"Tulane",58.0,18.0,17.19,17.43,15.01,20.15,15.82,20.76,12.59,17.50,21.00,12.10,15.00
"02/26/2005","Utah St.",87,"UC Irvine",49.0,17.5,14.63,12.41,9.92,16.01,14.78,20.84,11.23,17.50,15.00,9.10,"."
"02/26/2005","North Carolina St.",74,"Virginia Tech",54.0,10.5,8.71,7.67,4.76,11.17,7.90,12.82,6.33,11.50,9.00,5.32,9.00
"02/26/2005","Florida International",79,"Western Kentucky",77.0,-4.5,-5.27,-5.21,-5.42,-5.04,-4.80,-6.66,-3.71,-0.05,-6.00,-1.92,"."
"02/26/2005","Eastern Michigan",63,"Western Michigan",73.0,-3.0,-3.41,-3.33,-3.30,-3.37,-3.23,-4.50,-3.04,-0.02,-3.00,-1.96,"."
"02/26/2005","Southern Illinois",65,"Wichita St.",55.0,6.0,5.97,5.99,6.15,5.93,5.95,7.49,4.31,5.50,6.00,7.67,"."
"02/26/2005","Towson",50,"William & Mary",57.0,4.5,4.72,5.68,4.27,6.78,4.53,4.32,3.40,0.04,5.00,".","."
"02/26/2005","Cleveland St.",59,"Wisconsin-Milwaukee",81.0,-10.0,-9.50,-10.39,-10.18,-10.68,-7.39,-11.11,-6.63,-0.10,-11.00,-4.26,"."
"02/26/2005","Davidson",61,"Wofford",45.0,11.0,10.53,10.52,12.91,8.45,9.95,12.29,7.57,0.12,12.00,11.53,"."
"02/26/2005","Colorado St.",96,"Wyoming",94.0,2.0,0.52,-0.22,-3.96,3.37,1.12,2.03,0.30,0.02,-0.25,-2.67,1.00
"02/26/2005","Dartmouth",53,"Yale",52.0,-2.0,-0.57,0.42,0.75,0.09,-1.69,-1.21,-1.14,0.01,-0.25,0.76,"."
"02/26/2005","Detroit",62,"Youngstown St.",47.0,19.0,16.80,17.04,15.68,18.47,16.69,19.86,13.09,18.50,17.00,11.75,"."
"02/27/2005","Northern Illinois",70,"Ball St.",67.0,3.0,1.86,1.90,1.15,2.67,2.83,0.67,1.84,0.03,2.00,1.69,"."
"02/27/2005","South Carolina",65,"Florida",66.0,1.0,-1.81,-0.16,1.68,-5.09,-0.85,-4.87,-0.74,0.00,".",2.63,-1.00
"02/27/2005","Clemson",83,"Florida St.",74.0,5.0,5.94,7.00,7.18,6.83,6.37,8.57,4.68,0.05,".",6.47,2.00
"02/27/2005","Rice",80,"Hawaii",61.0,5.5,4.19,4.87,4.74,5.02,3.74,5.78,2.88,4.50,".",6.00,3.00
"02/27/2005","Boise St.",79,"Louisiana Tech",75.0,-2.0,-1.62,-1.75,-1.91,-1.60,-2.80,-0.30,-2.10,-1.50,".",-1.15,-1.00
"02/27/2005","St. Peter's",85,"Manhattan",64.0,1.0,2.27,3.54,4.40,2.68,2.37,-0.13,2.03,1.50,".",5.04,"."
"02/27/2005","Bowling Green",57,"Miami-Ohio",56.0,1.0,0.52,0.70,0.54,0.79,0.32,0.45,0.48,1.50,".",0.91,"."
"02/27/2005","Indiana",78,"Michigan St.",74.0,-5.5,-5.41,-5.33,-4.43,-6.45,-5.83,-6.67,-5.06,-0.04,".",-0.15,-4.00
"02/27/2005","Iowa St.",69,"Nebraska",76.0,9.0,7.33,6.87,9.01,4.70,7.60,7.89,5.81,0.08,".",7.97,9.00
"02/27/2005","Maryland",83,"North Carolina",85.0,-5.5,-8.61,-7.07,-6.40,-10.64,-8.13,-10.89,-7.61,-6.50,".",-0.21,-8.00
"02/27/2005","Kansas",81,"Oklahoma St.",79.0,3.5,2.57,3.50,4.90,1.17,2.25,3.33,1.80,0.04,".",5.45,2.00
