date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
02/14/2017,Evansville,87,Drake,70,8,9.5,8.97,9.15,8.81,9.17,9.72,9,8.91,11,1.06,8.91,7.1,0,,11.61,,,,10,9.1,9.58,9.99,11.2,9,9.3
02/14/2017,George Mason,93,Richmond,70,0,0.85,0.77,1.15,0.7,0.86,1.13,-1,0.45,1,0.65,1.06,-0.4,0,,1.31,,,,1,1,0.96,-0.88,1.06,2,1.3
02/14/2017,Georgia,79,Mississippi St.,72,8.5,7.18,7.92,7.66,8.01,7.81,7.04,8,9.51,8,1.14,7.17,6.8,0,,7.42,,,,5,6.4,7.65,6.56,5.09,6,8.1
02/14/2017,Kent St.,76,Miami-Ohio,72,10,10.27,10.31,9.87,10.64,9.95,7.62,10.5,11.67,11,1.6,10.78,8.4,0,,13.67,,,,11,9.1,7.57,10.3,11.91,9,11.8
02/14/2017,Kentucky,83,Tennessee,58,14,13.13,13.62,13.14,13.65,13.61,14.41,13.5,14.72,11,1.66,12.89,12.4,0,,15.88,,,,10,13,14.03,10.68,12.3,12,15.9
02/14/2017,Michigan St.,74,Ohio St.,66,7,5.07,4.83,5.27,4.41,5.28,5.46,7.5,5.77,8,1.29,3.16,4.1,0,,4.73,,,,5,6.6,3.35,4.97,6.49,3,5.7
02/14/2017,Mississippi,96,LSU,76,13,11.3,9.74,9.4,10.19,9.26,10.45,12,10.05,16,3.1,11.5,9.8,0,,12.84,,,,11,10.8,9.3,9.65,21.49,10,10.7
02/14/2017,Nebraska,82,Penn St.,66,4.5,1.96,1.5,0.61,1.98,1,1.24,4.5,3.22,3,1.24,1.88,3.4,0,,3.63,,,,0,3.2,2.64,0.45,0.11,2,3.4
02/14/2017,New Mexico,78,Boise St.,73,1,1.92,1.35,1.82,0.97,1.77,1.08,1.5,1.46,2,0.95,0.57,2.3,0,,4.01,,,,3,1.5,3.64,1.09,1.43,2,2.7
02/14/2017,Northern Illinois,72,Ball St.,81,2.5,2.4,2.64,2.55,2.7,2.55,-0.54,3,2.54,2,1.22,2.32,2.6,0,,1.89,,,,1,2.4,5.11,1.66,4.35,2,3.1
02/14/2017,Oklahoma,70,Texas,66,2.5,2.79,2.28,2.5,2.17,2.39,3.42,2,2.54,5,0.97,2.16,1.6,0,,3.59,,,,2,4.2,3.48,3.56,1.42,2,3.1
02/14/2017,Pittsburgh,63,Virginia Tech,66,5,1.46,0.7,0.29,0.78,0.6,0.85,3.5,0.66,2,1.94,1.3,2.1,0,,2.37,,,,3,2.6,5.77,1.84,-3.99,1,2.9
02/14/2017,Purdue,74,Rutgers,55,17.5,20.66,20.27,19.88,20.4,20.17,20.03,19.5,20.08,26,3.08,19.98,15.4,0,,24.92,,,,21,20.6,13.94,20.94,26.06,20,21.5
02/14/2017,Saint Louis,63,Dayton,85,-14,-15.45,-16.61,-15.7,-17.18,-16.03,-13.35,-15,-16.5,-16,2.4,-17.73,-10.1,0,,-16.78,,,,-15,-12.9,-12.13,-17.44,-20.11,-14,-15
02/14/2017,St. Peter's,71,Marist,46,11.5,15.01,14.32,13.92,14.89,13.71,16.12,13.5,13.67,22,3.15,15.73,11.4,0,,14.82,,,,9,14.7,14.99,14.23,22.2,14,15.5
02/14/2017,VA Commonwealth,91,St. Joseph's PA,81,16,13.88,12.73,13.26,12.57,12.89,14.39,16.5,14.59,14,2.69,13.68,11.2,0,,16.43,,,,12,12.5,14.25,12.3,23.13,12,14.1
02/14/2017,Western Illinois,72,Denver,78,-4.5,-6.13,-6.31,-6.27,-6.53,-6.08,-3.81,-5.5,-4.09,-7,1.98,-7.99,-5.1,0,,-5.01,,,,-8,-6,-3.62,-6.33,-11.86,-6,-4.2
02/14/2017,Western Michigan,89,Bowling Green,79,6.5,5.96,5.82,5.54,6.11,5.49,8.3,8,6.46,10,1.85,5.76,3.2,0,,7.77,,,,2,5.7,5.97,5.48,6.7,4,7
02/14/2017,Wyoming,73,Colorado St.,78,0,-0.29,-0.65,-0.54,-0.71,-0.58,-1.34,0,0.48,-4,1.58,-1.03,2.4,0,,1.42,,,,1,0.1,1.33,-1.34,-2.12,-1,1.7
02/15/2017,Air Force,59,Nevada,78,-5.5,-6.57,-7.54,-8.64,-6.86,-8.28,-7.24,-6,-4.59,-7,2.43,-6.66,-4.2,0,,-9.09,,,,-6,-4.7,-1.72,-6.11,-12.52,-4,-6.5
02/15/2017,Butler,110,St. John's,86,9.5,12.31,12.11,12.92,11.56,12.71,9.57,10.5,11.62,10,1.66,12.84,11.4,0,,15.77,,,,16,11.7,11.15,12.63,11.99,12,13.3
02/15/2017,CS Northridge,71,Cal Poly SLO,85,6,7.65,7.76,8.01,7.55,8,7.63,7,5.66,7,2.07,8.1,8.5,0,,11.68,,,,9,7.1,2.58,6.57,11.49,6,7.4
02/15/2017,Davidson,74,George Washington,63,6.5,6.11,6.49,5.03,7.4,5.51,5.33,8,8.05,5,1.77,7.09,4.9,0,,10.97,,,,5,6,5.25,5.26,2.95,6,7.7
02/15/2017,Duquesne,96,Massachusetts,66,-4.5,-3.64,-3.92,-3.92,-4.01,-3.82,-5.66,-3.5,-2.77,-3,1.07,-4.65,-2.7,0,,-3.83,,,,-3,-2.2,-2.14,-4.75,-5.25,-4,-2.2
02/15/2017,East Carolina,78,Temple,64,-5.5,-4.56,-4.84,-5.28,-4.69,-5.02,-7.71,-5,-4.09,-6,1.22,-5.06,-3.8,0,,-3.75,,,,-4,-3.1,-3.11,-4.51,-5.68,-4,-2.8
02/15/2017,East Tennessee St.,79,Samford,77,11.5,11.6,11.46,10.99,11.78,11.14,14.71,11,11.92,14,1.82,11.98,9.8,0,,12.89,,,,8,11.8,10.44,9.75,14.98,10,11.5
02/15/2017,Fresno St.,77,San Jose St.,59,7.5,6.42,7.31,6.2,7.67,6.93,3.02,7.5,6.85,6,1.54,6.16,7.2,0,,9.38,,,,6,7.1,5.26,5.62,3.92,6,8.6
02/15/2017,IPFW,77,North Dakota St.,61,4.5,3.55,3.75,3.08,4.1,3.38,1.55,5,3.71,5,1.67,3.6,1.5,0,,7,,,,4,3.7,6.16,2.43,0.5,2,4.8
02/15/2017,Kansas St.,79,Iowa St.,87,4.5,1.57,-0.06,0.69,-0.43,0.29,-1.4,2.5,2.77,0.01,1.87,1.79,3.4,0,,1.63,,,,5,1.8,5.72,2.32,0.76,1,1.4
02/15/2017,Loyola-Chicago,64,Indiana St.,46,6,8.34,7.99,8.51,7.89,8.12,3.72,7.5,7.36,9,1.79,8.69,7.9,0,,9.39,,,,11,8.4,7.58,9.12,12.39,7,7.8
02/15/2017,Miami-Florida,70,Georgia Tech,61,10,9.02,9.34,7.45,10.39,8.16,11.18,9.5,11.26,9,2.09,8.54,8.1,0,,13.27,,,,6,9.8,6.53,7.32,5.72,10,11.3
02/15/2017,Minnesota,75,Indiana,74,5,3.22,1.99,3.87,1.14,2.85,2.54,6,2.17,3,1.85,2.83,3.9,0,,2.36,,,,8,1.6,1.43,5.44,6.44,3,2.1
02/15/2017,Missouri,54,Alabama,57,-4.5,-4.55,-5.29,-6.56,-4.47,-6.16,-1.86,-4.5,-4.82,-2,1.83,-5.23,-4.7,0,,-5.03,,,,-4,-2.1,-2.31,-6.47,-8.53,-4,-3.8
02/15/2017,NC Greensboro,74,Wofford,55,3.5,3.82,2.91,4.4,2.05,3.85,2.58,2,2.13,5,1.55,2.14,4.4,0,,3.88,,,,7,2.5,7.37,4.12,3.59,3,4
02/15/2017,North Carolina St.,73,North Carolina,97,-11.5,-9.69,-11.05,-10.09,-11.84,-10.24,-11.48,-10.5,-9.73,-11,2.85,-10.24,-3.3,0,,-12.46,,,,-3,-9.4,-7.8,-8.83,-14.11,-10,-10.2
02/15/2017,Northern Iowa,64,Bradley,61,11.5,11.49,10.73,10.56,10.63,10.83,10.8,12,12.5,14,1.63,10.89,10,0,,12.4,,,,12,11.1,11.3,12.2,15.38,8,12
02/15/2017,Northwestern,64,Maryland,74,2,3.74,3.73,3.04,4.2,3.13,4.59,3,3.76,4,0.89,4.38,3.2,0,,5.61,,,,4,4.3,2.05,2.76,2.41,4,4.4
02/15/2017,Providence,75,Xavier,63,5.5,-1.54,-2.97,-3.09,-2.73,-3.24,-0.49,3,0.01,2,1.47,-2.67,-2.8,0,,-0.49,,,,-3,-0.1,-0.99,-0.71,-1.77,-1,-2.1
02/15/2017,Rhode Island,43,Fordham,53,13,16.6,16.31,15.68,16.85,15.74,18.67,16,15.53,18,1.99,17.67,12.1,0,,19.6,,,,17,15.2,14.26,15.54,20.31,16,17.7
02/15/2017,SMU,80,Tulane,75,24,26.89,26.07,26.58,25.92,26.27,28.15,25.5,23.99,31,4.9,27.26,20.5,0,,29.61,,,,22,24.8,20.74,33.84,40.42,24,25.9
02/15/2017,SW Missouri St.,66,Illinois St.,67,-4.5,-4.28,-5.14,-6.29,-4.53,-5.8,-4.37,-3.5,-1.98,-4,2.24,-4.65,-3.7,0,,-1.58,,,,-4,-3,-0.31,-6.27,-10.29,-4,-2.8
02/15/2017,Seton Hall,87,Creighton,81,-1.5,-3.2,-3.62,-3.93,-3.55,-3.72,-2.35,-1.5,-2.07,-2,1.22,-4.07,-2.6,0,,-2.07,,,,-6,-1.8,-4.57,-3.46,-4.66,-2,-1.9
02/15/2017,South Carolina,76,Arkansas,83,8.5,7.64,7.22,7.6,7.26,7.18,5.11,8.5,7.21,10,1.67,8.04,7.3,0,,8.02,,,,11,8.1,4.41,8.04,10.18,6,7.2
02/15/2017,South Dakota St.,81,IUPUI,67,5.5,3.77,3.13,3.29,2.82,3.48,5.56,4,3.57,7,1.37,3.06,2.7,0,,3.6,,,,4,4.9,0.95,3.49,5.55,3,4
02/15/2017,South Florida,54,Cincinnati,68,-20,-20.76,-21.32,-21.49,-21.33,-21.32,-20.92,-19,-19.06,-21,3.83,-21.15,-15.1,0,,-22.19,,,,-16,-17.4,-19.88,-22.24,-33.29,-20,-19.3
02/15/2017,Southern Illinois,68,Wichita St.,87,-13.5,-13.51,-14.39,-12.92,-15.43,-13.42,-15.2,-12.5,-12.94,-15,2.56,-16.18,-7.5,0,,-13.79,,,,-11,-12.9,-12.05,-12.17,-19.71,-12,-13.1
02/15/2017,St. Bonaventure,83,La Salle,65,6,5.58,5.08,4.21,5.61,4.49,6.08,6,5,10,1.69,5.47,3.8,0,,6.13,,,,4,6.9,5.61,2.95,8.17,5,6.4
02/15/2017,St. Francis-NY,,LIU Brooklyn,-5,-5,-6.32,-5.77,-7.24,-5.09,-6.53,-6.78,-5,-4.18,-4,2.21,-6.02,,0,,,,,,-7,-4.5,-8.46,-9.13,-11.72,-5,-3.4
02/15/2017,TCU,68,Oklahoma St.,71,1.5,-0.87,-0.98,-0.92,-0.97,-0.99,-0.89,-1,-0.78,-3,1.27,-0.05,1.4,0,,0.71,,,,-1,0.6,-1.21,-1.69,-3.5,-2,0.5
02/15/2017,Utah St.,62,San Diego St.,66,-4,-1,-2.73,-2.17,-2.93,-2.53,-0.55,-3,-2.5,1,3.32,-2.61,-1.5,0,,-2.96,,,,-1,-1.5,0.3,-1.83,11.12,-2,-2.6
02/15/2017,VMI,68,Chattanooga,74,-14.5,-12.39,-13.52,-13.92,-13.25,-13.81,-11.72,-13.5,-14.59,-9,1.94,-13.42,-9.9,0,,-14.67,,,,-10,-10.8,-10.72,-14.55,-14.09,-10,-12.6
02/15/2017,Virginia,55,Duke,65,5,5.18,4.19,3.73,4.65,3.76,4.37,4.5,2.71,10,2.25,5.95,-0.2,0,,5.21,,,,6,6.2,6.84,7.31,7.73,5,4.6
02/15/2017,Western Carolina,62,Furman,74,-10.5,-12.84,-12.99,-11.63,-14.4,-11.67,-14.01,-12.5,-10.78,-14,3.11,-11.54,-8.9,0,,-16.85,,,,-8,-12.3,-11.65,-11.96,-21.82,-14,-11.8
02/16/2017,Austin Peay,85,Eastern Illinois,80,-1.5,-2.34,-2.54,-1.89,-3.06,-1.99,-2.48,-1.5,-1.31,-1,1.44,-3.55,0.2,0,,-4.25,,,,-6,-2.4,-2.76,-2.75,-0.52,-2,-1.4
02/16/2017,BYU,82,San Diego,70,15.5,15.45,16.25,14.39,17.21,15.26,16.92,15.5,15.7,20,3.06,16.26,12.8,0,,21.4,,,,10,16.4,13.46,13.59,9.45,16,17.5
02/16/2017,Belmont,76,Eastern Kentucky,72,15.5,16.3,16.43,16.64,16.47,16.4,16.27,16.5,16.19,17,2.5,17.21,14.6,0,,19.69,,,,14,14.8,10.01,17.08,22.15,15,17.2
02/16/2017,Cal Riverside,55,Cal St. Fullerton,56,0,1.97,2.43,2.63,2.29,2.59,5,1.5,0.35,2,1.39,1.8,2.5,0,,,,,,1,2.2,-0.87,2.77,-0.24,2,3
02/16/2017,Cleveland St.,60,Northern Kentucky,62,0,-1.98,-1.7,-2.12,-1.61,-1.79,-2.07,-1,-1.08,0.01,1.79,-2.25,-2.8,0,,0.25,,,,-4,-1.6,-2.09,-2.07,-7.39,-2,0.7
02/16/2017,Connecticut,65,Memphis,62,3,3.05,2.97,1.86,3.55,2.34,4.99,4,2.75,7,2.25,1.46,1.2,0,,7.16,,,,0,4.7,-1.02,2.3,3.15,2,5.5
02/16/2017,Delaware,68,Drexel,67,-1.5,0.28,0.14,1.36,-0.7,0.99,0.39,1,-0.48,-2,1.79,-0.67,2,0,,-2.64,,,,5,-0.1,0.68,1.9,0.74,-2,0.2
02/16/2017,Gonzaga,96,San Francisco,61,21,22.9,22.66,23.35,22.14,23.21,23.81,22.5,22.66,28,3.79,22.23,21.5,0,,26.45,,,,17,21.6,15.19,27.9,29.19,18,24.4
02/16/2017,Hofstra,72,Charleston,76,-1,-2.05,-2.89,-3.7,-2.56,-3.26,-0.33,-1.5,-1.66,-2,1.7,-3.98,-3.5,0,,-0.98,,,,-3,-0.9,2.59,-4.39,-1.07,-2,-1.3
02/16/2017,Idaho St.,61,North Dakota,77,-4.5,-7.4,-6.64,-7.22,-6.51,-6.78,-9.4,-6,-5.39,-6,2.88,-8.6,-4.1,0,,-7.93,,,,-8,-6.8,-6.24,-7.55,-17.39,-6,-5.2
02/16/2017,James Madison,95,William & Mary,92,-4.5,-3.76,-3.49,-4.35,-3.08,-3.93,-5.09,-3.5,-3.5,-5,1.66,-3.75,-3.1,0,,-4.7,,,,-6,-2,-1.57,-2.18,-7.97,-2,-2.2
02/16/2017,Long Beach St.,78,UC Davis,69,3.5,1.26,1.64,1.06,1.74,1.56,-0.88,4,2.26,2,1.69,0.17,3.8,0,,1.62,,,,2,1.8,0.03,1.38,-3.48,1,3.8
02/16/2017,Louisiana Tech,95,Florida Atlantic,69,12,14.11,14.31,14.57,14.23,14.45,14.56,13,13.18,15,1.54,14.67,11.3,0,,17.44,,,,12,12.7,13.87,13.45,17,13,14.1
02/16/2017,Marshall,74,UAB,59,2.5,2.78,2.15,1.91,2.48,1.8,4.39,4,2.09,3,1.89,3.59,3.1,0,,4.46,,,,6,3,-0.66,5.19,-1.66,3,3.4
02/16/2017,Michigan,64,Wisconsin,58,2.5,-0.44,-1.71,-2.26,-1.25,-2.21,1.43,1,-0.77,3,1.88,-0.55,-4.1,0,,1.32,,,,1,1.7,0.4,-1.48,-2.73,1,-0.2
02/16/2017,Monmouth,93,Niagara,75,14.5,15.82,15.67,16.56,15.02,16.4,16.34,15,17.58,16,2.51,14.87,14.7,0,,19.66,,,,12,14.7,12.07,14.32,22.39,14,16.7
02/16/2017,Montana,65,CS Sacramento,67,10.5,10.49,11.39,10.58,11.9,10.83,10.92,10.5,11.59,10,1.85,12.19,10.7,0,,13.45,,,,9,10.1,6.54,10.7,6.78,9,12.6
02/16/2017,Montana St.,92,Portland St.,90,4,3.29,2.96,2.68,3.1,2.8,5.72,4,2.46,2,1.11,3.21,5.2,0,,2.25,,,,3,3.4,1.56,3.73,4.68,3,4.2
02/16/2017,Murray St.,84,SIU Edwardsville,73,14.5,14.74,14.24,14.16,14.38,14.08,14.84,15,14.81,17,2.52,14.07,12.2,0,,18.31,,,,11,13.7,14.3,13.96,21.93,12,15.6
02/16/2017,Nebraska Omaha,83,Oral Roberts,76,5.5,5.85,5.7,6.88,4.93,6.52,4.7,6,4.38,4,1.51,4.96,5.6,0,,9.11,,,,7,4.8,5.21,5.96,8.62,4,7.1
02/16/2017,North Texas,71,UTEP,77,-4,-2.65,-1.79,-1.48,-2.06,-1.49,-4.89,-4,-0.54,-7,2.97,-3.26,-0.8,0,,0.48,,,,-1,-3.3,-1.53,-2.44,-11.83,-2,-0.2
02/16/2017,Northeastern,65,NC Wilmington,66,-4,-4.53,-4.27,-4.96,-3.93,-4.64,-2.77,-4.5,-4.26,-3,1.79,-5.34,-4.1,0,,-2.25,,,,-9,-3.3,-6.07,-4.13,-8.03,-4,-3
02/16/2017,Oregon,79,Utah,61,10,10.32,9.89,10.41,9.52,10.26,7.7,9,9.66,9,1.88,9.81,10.9,0,,14.33,,,,11,9.9,6.91,10.55,14.43,10,11.2
02/16/2017,Oregon St.,52,Colorado,60,-10.5,-10.4,-10.55,-11.23,-10.42,-10.69,-11.4,-11,-8.74,-10,2.34,-11.95,-7.9,0,,-9.33,,,,-9,-7.9,-13.87,-10.92,-16.83,-8,-8.1
02/16/2017,Portland,65,Pacific,76,2.5,3.21,3.32,3.42,3.28,3.37,6.08,3.5,1.85,4,1.09,3.41,3.2,0,,2.4,,,,3,3,0.71,3.06,3.35,3,4.2
02/16/2017,Rice,80,Texas San Antonio,68,12.5,12.75,12.64,12.4,12.86,12.4,16.27,14,13.38,13,2.19,13.45,11.3,0,,15.62,,,,15,11.9,7.08,12.4,14.36,10,
02/16/2017,Santa Clara,106,Pepperdine,55,8,10.25,9.8,9.49,10.32,9.27,8.45,10,9.34,9,1.6,10.96,9.9,0,,13.38,,,,10,9.7,8.43,11.25,14.55,10,10.4
02/16/2017,Siena,94,Manhattan,71,8,9.53,8.74,8.59,8.94,8.54,9.51,10,9.7,11,1.64,8.63,8.9,0,,12.04,,,,10,8.7,6.24,8.25,13.39,10,10.9
02/16/2017,Southern Miss,69,Florida International,66,-5,-1.01,-1.5,0.88,-3.05,0.17,-4.37,-1.5,-1.62,-1,2.17,-1.61,3.5,0,,-0.86,,,,-1,-2.2,-4.25,1.22,2.55,-3,-1.1
02/16/2017,St. Mary's,81,Loyola Marymount,48,15,17.97,,,,,,16,17.56,,1.52,18.32,,,,20.21,,,,18,17.8,14.85,19.05,,18,
02/16/2017,Tennessee St.,64,Morehead St.,52,0,2.8,4.35,4.37,4.27,4.45,1.93,2,2.47,0.01,1.36,3.22,3.9,0,,3.53,,,,1,2.8,2.69,1.8,0.97,2,3.9
02/16/2017,Towson,85,Elon,66,3,3.47,3.34,3.59,3.03,3.66,4.02,2,2.31,3,0.94,2.82,2,0,,4.94,,,,4,3.2,5.84,2.59,3.9,3,3.7
02/16/2017,UC Santa Barbara,56,Hawaii,54,-5.5,-4.88,-2.94,-3.98,-2.59,-3.3,-4.46,-4,-2.69,-4,3.11,-5.79,-3.3,0,,-8.21,,,,-9,-5.1,-4.36,-3.68,-14.32,-4,-1.2
02/16/2017,Vanderbilt,72,Texas A&M,67,3.5,3.47,3.04,3.02,3.14,2.94,2.16,3.5,1.56,4,1.24,3.17,3.2,0,,5.92,,,,5,3.8,1.21,3.31,5.34,4,4.2
02/16/2017,Washington,81,Arizona St.,83,1,0.96,2.14,1.45,2.37,1.91,-0.05,2.5,2.27,0.01,2.13,0.15,-0.4,0,,5.28,,,,-4,2,2.02,-1.06,-2.14,2,2.3
02/16/2017,Washington St.,59,Arizona,78,-14,-14.8,-15.01,-15.74,-14.75,-15.41,-16.57,-13.5,-13.55,-14,2.01,-15.19,-12.5,0,,-16.36,,,,-15,-11.8,-12.62,-16.03,-20.33,-13,-13.7
02/16/2017,Weber St.,69,Northern Colorado,63,13,13.32,12.56,13.18,12.15,13.01,11.26,13.5,13.45,16,2.57,12.39,12.3,0,,16.11,,,,9,12.2,15.54,12.62,19.99,10,14.6
02/16/2017,Western Kentucky,52,Middle Tenn St.,78,-7.5,-9.3,-9.49,-9.77,-9.6,-9.41,-10,-8,-5.67,-8,2.45,-11.7,-6.1,0,,-8.18,,,,-14,-7.5,-7.47,-10.92,-14.06,-10,-6.3
02/16/2017,Youngstown St.,81,Wright St.,84,-5,-5.71,-5.79,-6.87,-5.17,-6.47,-5.21,-5.5,-5.02,-7,1.69,-6.03,-2.8,0,,-5.72,,,,-6,-5.1,-5.27,-6.59,-10.52,-4,-3.5
02/17/2017,Akron,67,Kent St.,70,8.5,8.96,9.03,10.71,8.04,10.12,9.21,8.5,10.11,11,1.95,7.44,,0,,9.65,,,,4,8.5,9.22,9.01,12.06,6,9.3
02/17/2017,Arkansas St.,67,Arkansas-Little Rock,58,7,10.01,9.85,10.52,9.93,9.78,10.46,10,8.18,10,2.33,10.76,,0,,9.45,,,,6,7.4,15.29,11.5,14.25,8,8.8
02/17/2017,Brown,72,Pennsylvania,96,-3,-1.78,-2.55,-1.53,-3.12,-1.93,-7.67,-2,-1.56,0.01,1.95,-3.66,-0.3,0,,-2.06,,,,-1,-1.5,0.95,-1.99,0.67,-2,-1
02/17/2017,Dartmouth,65,Cornell,69,1.5,1.8,1.53,1.65,1.4,1.67,3.58,3,0.46,5,1.6,0.77,-0.3,0,,2.45,,,,-1,2.2,2.27,-0.16,4.46,2,2.6
02/17/2017,Detroit,69,Illinois-Chicago,74,1,-0.83,-0.9,-1.03,-0.88,-0.93,1.92,1,0.37,2,2.19,-2.56,-0.9,0,,1.01,,,,-6,0.3,-3.82,-2.55,-2.79,1,1.7
02/17/2017,Eastern Washington,77,Idaho,67,5,6.5,5.93,6.71,5.58,6.3,8.56,5.5,4.39,9,1.63,6.55,5.8,0,,5.37,,,,10,5.8,4.14,5.97,8.74,6,5.6
02/17/2017,Harvard,78,Columbia,72,8,8.62,9.47,9.92,9.28,9.67,8.4,9,8.61,8,2.48,9.25,9.3,0,,9.27,,,,1,7.1,9.08,8.75,13.46,6,10
02/17/2017,Marist,88,Iona,95,-10.5,-10.5,-10.41,-10.22,-10.71,-10.1,-10.22,-10,-9.13,-14,2.67,-11.11,-6.2,0,,-9.51,,,,-8,-9.8,-9.02,-11.72,-18.79,-10,-9.6
02/17/2017,Oakland,82,Valparaiso,71,1.5,0.18,0.34,-0.17,0.69,-0.04,-0.27,0,0.83,-1,2.04,0.01,-0.6,0,,2.77,,,,2,0.9,2.41,-1.02,-6.43,1,1.7
02/17/2017,Quinnipiac,86,Fairfield,89,-1.5,-0.65,-1.02,-1.19,-0.87,-1.17,-1.17,-1.5,0.95,0.01,1.31,-0.96,0.6,0,,-0.87,,,,-3,-0.7,1.81,-1.77,-2.97,1,0.2
02/17/2017,Richmond,73,VA Commonwealth,84,-5.5,-3.71,-3.6,-3.37,-3.8,-3.39,-4.55,-3.5,-4.66,-3,1.03,-4.56,-3.1,0,,-5.47,,,,-2,-2.6,-4.65,-2.68,-5.61,-3,-3.1
02/17/2017,Rider,77,Canisius,85,-3,-0.22,0.01,0.03,-0.14,0.17,-0.06,-1,-0.21,1,1.35,-1.06,0.8,0,,0.84,,,,-4,0.4,0.88,-1.77,-0.17,-2,1.5
02/17/2017,Stanford,73,California,68,-2.5,-3.5,-2.68,-2.74,-2.68,-2.68,-4.36,-2.5,-2.02,-2,1.6,-3.5,-2.6,0,,-5.45,,,,-5,-2.4,-4.58,-3.35,-7.94,-4,-1.5
02/17/2017,Yale,52,Princeton,71,-3,0.36,0.33,0.62,0.17,0.51,0.21,0,-1.72,3,1.1,0.13,0.4,0,,-0.12,,,,2,1.8,-0.37,0.31,-0.1,-1,0
02/18/2017,Akron,,Kent St.,,,7.98,,,,,,,,,2.13,7.44,,,,,,,,11,,,7.47,,6,
02/18/2017,Alabama,90,LSU,72,12.5,11.75,10.87,10.4,11.44,10.25,11.67,13,11.15,14,2,12.15,9.8,0,,14.46,12,12,10,10,11.2,11.84,11.05,18.37,10,12.3
02/18/2017,Arkansas,98,Mississippi,80,5.5,5.63,5.75,5.73,5.68,5.82,5.36,5,7.26,3,1.35,4.94,4.6,0,,7.62,7,7,5,6,5.5,7.29,4.64,2.56,5,6.8
02/18/2017,Arkansas St.,,Arkansas-Little Rock,,,10.35,,,,,,,,,1.61,10.76,,,,,,,,11,,,11.65,,8,
02/18/2017,Austin Peay,92,SIU Edwardsville,84,6,6.21,5.36,6.48,4.65,6.1,8.46,6,4.66,5,1.86,5.18,7.9,0,,7.38,,,,7,4.7,4.99,6.29,11.57,4,5.9
02/18/2017,BYU,57,St. Mary's,70,-4.5,-4.44,-4.5,-5.47,-4.05,-4.96,-4.86,-4.5,-3,-5,1.37,-3.84,-3.5,0,,-6.84,-3,-5,-5,-3,-2.1,-4.57,-5.23,-7.79,-4,-3
02/18/2017,Baylor,65,Kansas,67,2,1.59,1.06,1.13,1.11,0.98,-1.87,1.5,0.23,0.01,1.63,1.78,1.9,0,,2.79,2,2,7,1,1.9,2.01,1.67,2.15,2,0.9
02/18/2017,Belmont,89,Morehead St.,73,10.5,9.93,10.04,10.89,9.57,10.56,11.38,10,9.52,8,1.68,9.67,10.7,0,,12.85,,,,10,8.2,6.69,9.46,13.26,8,10.1
02/18/2017,Boise St.,91,Wyoming,87,8,7.93,7.71,7.69,7.66,7.77,7.21,7.5,8.4,10,1.05,6.9,7.7,0,,10.59,,,,7,7.4,6.66,8.31,8.37,7,8.4
02/18/2017,Bradley,84,Evansville,72,-3.5,-2.75,-2.39,-1.54,-2.97,-1.75,-0.1,-3,-2.91,-3,1.5,-3.75,-1.3,0,,-3.25,,,,-7,-3.8,-3.76,-1.72,-3.56,-2,-2
02/18/2017,Brown,51,Princeton,66,-11.5,-9.91,-11,-10.8,-11.09,-10.92,-14.24,-11,-11.05,-12,2.24,-9.15,-5.9,0,,-11.19,,,,-7,-7.2,-6.54,-10.68,-11.15,-8,-10.6
02/18/2017,Buffalo,71,Miami-Ohio,58,12,13.32,12.66,12.96,12.66,12.67,13.97,14,12.84,18,3.11,12.32,9.4,0,,16.19,,,,11,11.9,8.68,14.02,21.67,11,14.5
02/18/2017,Cal Poly SLO,61,Hawaii,82,3.5,-0.07,0.76,0.81,0.86,0.65,3,3,2.11,2,2.61,-1.18,-1.1,0,,-6.21,,,,-4,-1.3,2.97,1.02,-4.1,1,1.6
02/18/2017,Cal St. Fullerton,,UC Davis,-1.5,-1.5,-0.72,-1.73,-2.07,-1.53,-1.93,0.69,0,0.17,1,1.26,-1.21,0.2,0,,,,,,-2,-0.2,0.96,-1.83,-2.21,-1,1.2
02/18/2017,Central Michigan,100,Ball St.,109,1.5,3.03,2.42,3.06,2.05,2.81,2.94,2.5,1.91,5,1.72,1.7,2.8,0,,4.81,,,,2,2.1,1.63,2.39,8.55,2,3.4
02/18/2017,Chattanooga,51,East Tennessee St.,65,2.5,1.63,0.87,1.53,0.29,1.48,0.53,3,3.66,1,1.36,-0.13,1.4,0,,3.8,,,,3,1.2,3.08,2.19,-0.61,1,3.5
02/18/2017,Cincinnati,80,Tulsa,60,16.5,17.25,17.54,17.74,17.41,17.68,17.95,16.5,16.5,17,2.18,16.85,13.7,0,,21.16,16,17,14,18,15.7,17.32,16.79,23.55,15,18.1
02/18/2017,Citadel,78,Mercer,89,-8,-8.09,-8.14,-7.47,-8.56,-7.7,-8.38,-8,-9,-8,1.37,-8.69,-5.7,0,,-8.3,,,,-9,-8.3,-6.02,-8.37,-11.9,-7,-7
