"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linemass","linegreen","linedunk","lineargh","linesauce","linemarkov","linerpi"
"03/03/2004","Xavier",83,"George Washington",66,6.5,3.93,3.96,3.70,4.25,2.58,5.68,3.53,2.57,3.8,5.00,3.60,4.57,5.02
"03/03/2004","Florida",63,"Georgia",55,11.0,9.76,9.87,7.51,12.32,9.51,10.31,11.24,6.86,6.4,11.00,9.98,12.46,9.76
"03/03/2004","Duke",68,"Georgia Tech",76,12.0,10.40,10.07,10.60,9.14,10.03,12.99,11.96,7.96,8.9,13.00,10.37,9.04,11.41
"03/03/2004","Purdue",79,"Illinois",81,-2.0,-1.47,-1.59,-1.98,-1.17,-0.37,-3.31,-0.61,-0.20,-4.2,-1.00,-0.94,-0.88,-4.54
"03/03/2004","Northwestern",51,"Iowa",49,1.0,1.59,0.79,1.82,-0.21,2.48,0.99,2.16,1.25,3.6,2.00,1.19,0.64,1.33
"03/03/2004","Baylor",62,"Kansas St.",64,-5.0,-5.65,-5.64,-4.40,-7.30,-6.02,-3.81,-6.65,-4.84,-3.7,-5.00,-6.36,-8.39,-1.72
"03/03/2004","South Carolina",65,"Kentucky",84,-1.0,0.49,0.34,-0.68,1.04,0.66,-0.61,1.37,0.98,0.1,-0.25,0.72,1.53,-4.03
"03/03/2004","Fordham",83,"La Salle",75,-3.0,-2.12,-0.47,0.74,-1.80,-1.76,-1.83,-4.24,-2.39,-4.7,-1.00,-1.82,-2.41,1.68
"03/03/2004","Saint Louis",48,"Louisville",75,-3.5,-2.89,-1.86,0.12,-5.15,-1.22,-4.61,-3.32,-2.20,-2.0,-2.00,-3.37,-5.12,-3.49
"03/03/2004","North Carolina St.",69,"Maryland",70,7.0,8.01,7.53,8.82,5.79,9.06,9.62,10.33,6.91,6.7,8.00,8.77,6.06,8.02
"03/03/2004","Temple",98,"Massachusetts",92,13.0,13.05,12.22,12.25,12.24,13.18,16.26,15.13,10.40,13.9,11.00,13.16,12.96,10.12
"03/03/2004","Kent St.",57,"Miami-Ohio",59,10.0,9.63,9.72,9.65,9.78,8.77,10.92,10.41,6.72,9.2,11.00,9.45,10.45,8.99
"03/03/2004","Indiana",61,"Michigan",56,1.0,0.38,0.99,2.11,-0.09,0.87,-0.40,1.45,1.20,-1.5,0.25,1.21,-1.30,-0.08
"03/03/2004","LSU",58,"Mississippi",45,8.0,10.11,10.23,10.68,9.99,10.04,10.56,12.25,7.89,8.5,11.00,10.91,9.29,10.99
"03/03/2004","Texas Tech",87,"Missouri",76,3.5,4.68,5.29,4.77,5.90,4.34,2.33,6.35,3.80,0.4,7.00,5.59,6.30,3.57
"03/03/2004","Houston",61,"NC Charlotte",82,-8.0,-10.06,-10.08,-10.18,-10.05,-9.60,-8.79,-11.80,-7.84,-9.4,-11.00,-10.66,-11.31,-9.95
"03/03/2004","Kansas",78,"Nebraska",67,8.5,6.62,7.93,9.85,5.23,6.19,7.65,8.55,5.70,3.4,7.00,8.31,4.28,11.80
"03/03/2004","Buffalo",77,"Ohio",49,8.0,9.45,9.03,9.64,8.51,8.61,9.95,10.16,6.88,12.8,11.00,9.16,7.81,10.47
"03/03/2004","Ohio St.",71,"Penn St.",64,10.5,8.44,7.28,7.01,7.69,7.40,12.93,8.94,5.61,12.1,7.00,6.98,8.76,4.07
"03/03/2004","Dayton",63,"Rhode Island",65,7.5,6.61,6.27,9.27,3.82,6.50,8.16,7.60,5.16,7.4,8.00,6.88,3.33,8.25
"03/03/2004","Virginia Tech",71,"Rutgers",70,0.0,-1.89,-2.59,-3.27,-2.06,-0.87,-0.47,-2.40,-1.85,-1.6,-2.00,-2.84,-1.55,-5.27
"03/03/2004","Boston College",68,"St. John's",54,20.5,15.77,16.03,18.35,13.94,13.73,16.83,16.73,11.84,17.5,17.00,16.70,15.12,17.59
"03/03/2004","Memphis",83,"TCU",56,14.5,14.94,15.38,16.58,14.39,12.68,17.39,16.80,11.58,11.5,18.00,16.11,14.36,15.14
"03/03/2004","Vanderbilt",61,"Tennessee",58,11.5,11.72,10.39,8.84,12.04,11.57,14.18,13.86,8.10,11.9,13.00,10.92,12.80,9.65
"03/03/2004","Oklahoma",86,"Texas A&M",60,14.0,15.21,15.91,19.70,12.63,14.58,15.44,17.08,11.74,13.9,16.00,16.61,14.43,20.08
"03/03/2004","Central Michigan",76,"Toledo",84,-8.0,-8.98,-9.55,-10.59,-8.55,-7.70,-6.31,-11.14,-7.92,-5.9,-12.00,-11.01,-8.65,-11.59
"03/03/2004","Southern Miss",70,"Tulane",60,7.5,7.04,7.59,9.02,6.28,7.58,5.93,9.30,6.17,4.3,8.00,8.19,5.67,8.38
"03/03/2004","South Florida",59,"UAB",61,-8.0,-9.04,-8.98,-9.18,-8.81,-8.41,-8.84,-10.39,-7.09,-8.1,-10.00,-9.61,-10.01,-12.20
"03/03/2004","Furman",73,"Western Carolina",68,4.5,4.15,3.49,2.63,4.38,4.47,6.09,5.10,3.10,4.9,2.00,3.86,4.92,1.74
"03/03/2004","NC Greensboro",82,"Wofford",85,5.0,4.85,4.72,4.57,4.89,5.45,4.02,6.31,4.25,5.8,3.00,5.39,4.82,3.06
"03/04/2004","CS Northridge",71,"Cal Riverside",72,5.5,5.95,5.99,6.36,5.65,5.86,7.49,6.01,4.30,5.9,7.00,5.88,5.01,7.29
"03/04/2004","Pacific",78,"Cal St. Fullerton",62,13.0,14.10,13.94,15.42,12.60,13.77,15.60,15.73,10.35,13.8,16.00,14.33,13.42,17.37
"03/04/2004","Washington",76,"California",58,6.5,5.85,5.30,5.61,4.98,5.70,7.49,6.23,4.10,7.7,7.00,5.13,4.55,2.98
"03/04/2004","Charleston",78,"Chattanooga",89,4.5,6.72,7.29,7.53,7.08,7.12,6.05,7.49,5.39,3.4,8.00,7.73,7.39,7.54
"03/04/2004","DePaul",68,"Cincinnati",65,-4.0,-4.65,-3.84,-0.24,-8.75,-3.90,-3.28,-6.11,-3.88,-1.9,-5.00,-4.95,-8.48,-0.60
"03/04/2004","Davidson",68,"Elon",61,8.5,7.50,7.12,6.85,7.57,7.42,8.26,9.01,5.93,7.2,7.00,8.05,7.71,8.18
"03/04/2004","East Tennessee St.",94,"Furman",84,8.0,6.33,6.51,8.12,5.08,5.89,6.57,7.19,5.07,6.1,7.00,7.22,5.02,8.63
"03/04/2004","Notre Dame",61,"Georgetown",48,9.0,9.73,8.46,9.76,7.27,9.40,13.62,11.17,7.81,13.6,8.00,9.37,7.34,10.97
"03/04/2004","Nevada",77,"Hawaii",64,10.0,8.76,7.87,6.51,9.57,8.83,10.38,11.31,6.92,7.4,8.00,8.64,10.07,5.74
"03/04/2004","Cal Poly SLO",79,"Long Beach St.",66,10.0,9.48,9.87,9.67,10.08,8.67,10.42,9.31,6.46,7.5,12.00,9.73,10.94,9.68
"03/04/2004","Rice",58,"Louisiana Tech",70,10.5,10.31,10.33,10.78,9.88,9.23,12.69,11.83,7.64,7.5,12.00,10.91,10.62,12.96
"03/04/2004","Tulsa",56,"SMU",64,5.0,3.97,4.35,3.13,5.60,3.20,4.70,2.75,2.07,3.2,5.00,3.20,6.86,4.32
"03/04/2004","Fresno St.",81,"San Jose St.",76,13.0,13.59,13.19,13.72,12.85,13.34,16.87,15.72,10.07,12.2,12.00,13.99,15.11,15.77
"03/04/2004","Washington St.",61,"Stanford",63,-9.5,-12.07,-12.39,-18.41,-9.92,-11.47,-12.22,-13.88,-9.69,-9.2,-11.00,-13.57,-11.35,-14.68
"03/04/2004","UC Santa Barbara",56,"UC Irvine",55,10.0,9.12,8.71,8.12,9.32,9.62,9.92,10.92,6.95,8.2,9.00,9.20,9.92,7.91
"03/04/2004","Oregon St.",65,"UCLA",56,3.0,3.09,2.28,2.13,2.42,3.57,2.44,4.32,2.83,4.6,3.00,2.70,2.93,0.42
"03/04/2004","Oregon",75,"USC",70,8.5,7.56,7.71,5.81,9.66,7.46,6.11,9.11,6.29,3.1,10.00,8.39,9.72,4.37
"03/04/2004","Georgia Southern",82,"Wofford",69,9.0,9.94,10.78,11.40,10.29,9.77,7.72,11.91,8.42,7.4,11.00,11.82,9.69,10.08
"03/05/2004","Columbia",81,"Brown",74,-2.5,-2.47,-1.22,-2.07,-0.58,-2.46,-5.46,-4.14,-2.11,-5.2,0.25,-2.30,-0.63,-4.59
"03/05/2004","Iona",68,"Canisius",66,2.0,1.93,0.96,1.08,0.86,2.17,2.78,2.86,1.81,3.1,1.00,1.81,1.79,1.89
"03/05/2004","Georgia Southern",87,"Chattanooga",90,1.0,0.31,1.30,1.96,0.70,1.17,-3.15,1.08,1.16,-4.3,2.00,1.97,0.48,0.08
"03/05/2004","East Tennessee St.",96,"Davidson",84,5.0,4.32,4.84,5.24,4.60,3.72,3.71,4.35,2.93,2.4,7.00,4.72,4.53,3.88
"03/05/2004","Austin Peay",62,"Eastern Kentucky",57,8.0,8.08,8.59,10.19,7.10,5.87,9.25,8.43,5.98,11.6,7.00,8.39,7.02,8.70
"03/05/2004","Indiana St.",59,"Evansville",63,3.5,1.44,1.77,1.74,1.82,2.19,1.46,2.64,1.70,-1.5,2.00,1.95,0.37,2.09
"03/05/2004","Saint Louis",72,"Houston",69,13.0,13.59,13.93,13.23,14.64,13.24,14.81,15.65,10.25,13.5,11.00,13.68,15.92,12.23
"03/05/2004","Bradley",56,"Illinois St.",76,5.0,3.00,3.12,4.81,1.50,2.54,4.26,2.65,2.23,5.3,2.00,3.20,1.51,3.77
"03/05/2004","NC Wilmington",44,"James Madison",41,10.0,8.79,8.26,7.59,8.99,9.28,9.41,10.49,6.81,8.1,8.00,9.24,9.94,9.87
"03/05/2004","Portland",77,"Loyola Marymount",82,1.0,0.95,0.65,0.02,1.28,1.77,0.23,2.12,1.34,-1.3,".",1.33,1.75,-0.21
"03/05/2004","Detroit",60,"Loyola-Chicago",55,8.0,8.90,8.05,7.23,8.95,8.42,10.05,10.29,6.30,10.2,9.00,8.70,9.84,8.18
"03/05/2004","Rider",75,"Loyola-Maryland",67,13.0,13.61,14.98,18.39,12.29,10.58,12.81,14.58,10.63,12.6,16.00,15.32,12.90,16.08
"03/05/2004","Siena",73,"Marist",64,9.0,7.36,7.09,7.97,6.19,5.52,8.64,6.68,4.44,8.7,12.00,6.69,6.79,7.86
"03/05/2004","Murray St.",94,"Morehead St.",72,10.0,10.45,10.35,9.31,11.40,9.04,10.67,12.23,8.14,11.2,11.00,10.93,10.62,9.17
"03/05/2004","Dartmouth",59,"Pennsylvania",81,-16.0,-18.53,-16.72,-17.27,-17.34,-16.48,-20.52,-22.47,-14.44,-20.7,-16.00,-19.23,-20.82,-18.71
"03/05/2004","Harvard",51,"Princeton",60,-11.5,-12.31,-12.20,-12.27,-12.30,-10.93,-12.79,-15.24,-9.65,-11.3,-12.00,-13.27,-13.35,-11.26
"03/05/2004","Santa Clara",82,"San Diego",48,10.5,11.46,13.17,14.56,11.85,11.12,8.17,13.73,9.69,7.3,14.00,13.65,10.49,14.78
"03/05/2004","William & Mary",65,"Towson",70,4.0,3.42,3.45,2.18,4.57,2.64,3.81,3.96,2.58,1.4,4.00,3.59,5.45,3.15
"03/05/2004","Idaho",60,"Utah St.",64,-5.5,-7.09,-7.02,-8.95,-5.42,-6.33,-6.54,-7.97,-5.41,-6.0,-9.00,-7.74,-7.58,-8.67
"03/05/2004","Butler",72,"Wisconsin-Green Bay",50,6.0,4.52,3.32,1.47,5.14,4.68,9.77,4.50,2.72,5.5,3.00,3.09,5.37,0.59
"03/05/2004","Cornell",61,"Yale",64,2.5,2.73,2.49,2.45,2.48,3.89,0.64,3.33,3.03,1.3,5.00,3.16,2.01,0.18
"03/06/2004","Wyoming",47,"Air Force",52,-2.5,-3.75,-3.45,-5.37,-1.53,-4.30,-2.11,-5.13,-3.44,-2.3,-5.00,-4.73,-3.56,-2.04
"03/06/2004","Mississippi",55,"Arkansas",45,3.0,1.71,2.80,4.09,1.56,0.88,1.40,1.75,1.11,-0.4,3.00,2.14,1.60,4.59
"03/06/2004","Arkansas-Little Rock",83,"Arkansas St.",78,1.0,0.97,-0.23,-1.67,1.20,0.97,2.73,1.70,0.38,2.0,1.00,-0.35,1.76,-1.22
"03/06/2004","UNLV",88,"BYU",89,2.0,-0.87,-0.87,-0.41,-1.43,-0.40,-1.05,-0.99,-0.55,0.1,-1.00,-1.08,-1.93,-1.29
"03/06/2004","Central Michigan",94,"Ball St.",89,-6.0,-6.51,-6.45,-6.07,-6.85,-6.89,-5.70,-8.46,-5.78,-3.8,-7.00,-7.57,-7.02,-8.58
"03/06/2004","Oklahoma",46,"Baylor",41,17.0,16.22,17.35,18.93,15.87,15.39,16.25,18.40,12.41,12.8,17.00,17.72,17.48,16.86
"03/06/2004","Providence",54,"Boston College",63,8.5,8.63,8.51,7.87,9.03,8.72,8.94,9.90,7.10,7.8,9.00,9.11,8.80,6.82
"03/06/2004","Eastern Michigan",78,"Bowling Green",75,1.0,1.85,1.98,2.12,1.83,1.91,-0.04,1.78,1.23,1.8,4.00,1.81,2.07,-0.47
"03/06/2004","Cornell",66,"Brown",69,2.5,1.77,2.54,1.27,3.55,2.42,-0.54,1.42,1.69,-2.1,4.00,2.31,3.70,0.06
"03/06/2004","Akron",60,"Buffalo",68,2.0,0.74,1.86,2.01,1.69,-0.21,-0.13,-0.05,0.21,-2.3,3.00,1.44,1.69,1.02
"03/06/2004","Pacific",92,"Cal Riverside",57,11.5,12.64,12.66,14.42,11.04,12.09,14.27,14.04,9.40,12.7,14.00,13.10,11.31,16.85
"03/06/2004","CS Northridge",70,"Cal St. Fullerton",95,6.5,6.90,6.32,5.70,6.93,7.10,9.10,7.22,4.87,7.0,8.00,6.30,6.74,5.55
"03/06/2004","Washington St.",70,"California",58,2.5,1.92,1.15,0.94,1.38,2.66,3.00,2.75,1.71,2.3,2.00,1.47,0.96,-2.08
"03/06/2004","East Tennessee St.",78,"Chattanooga",62,4.5,4.86,4.97,5.76,4.38,6.01,4.22,5.85,4.20,3.5,5.00,5.47,4.17,4.88
"03/06/2004","Duquesne",69,"Dayton",73,-4.0,-3.41,-3.92,-6.13,-2.04,-1.53,-4.38,-4.42,-2.79,-2.2,-4.00,-4.66,-1.95,-7.18
"03/06/2004","South Florida",66,"DePaul",78,-6.5,-6.73,-6.68,-9.18,-4.47,-5.41,-7.09,-7.41,-4.83,-7.8,-8.00,-6.97,-6.08,-10.74
"03/06/2004","George Mason",65,"Delaware",58,4.0,3.47,3.77,3.86,3.68,2.56,3.60,4.06,2.61,2.6,4.00,3.75,3.96,3.40
"03/06/2004","Wisconsin-Milwaukee",58,"Detroit",50,1.0,0.26,0.93,1.60,0.23,-0.11,-1.32,1.05,0.96,-1.6,1.00,1.49,-0.75,2.35
"03/06/2004","Wichita St.",63,"Drake",57,8.5,8.56,7.85,6.85,8.99,7.65,9.13,10.51,6.68,8.1,10.00,8.74,8.95,10.10
"03/06/2004","Southern Miss",50,"East Carolina",63,3.0,2.34,3.31,6.98,-0.32,3.35,1.56,3.30,2.49,-0.1,4.00,3.81,-1.66,8.23
"03/06/2004","Southern Illinois",93,"Evansville",67,13.5,14.22,15.23,18.02,13.00,12.21,12.69,16.07,10.97,11.3,19.00,15.88,13.10,19.69
"03/06/2004","Siena",66,"Fairfield",63,-2.5,-6.07,-5.87,-5.56,-6.21,-6.46,-6.81,-8.15,-5.49,-6.1,-2.00,-7.05,-6.83,-4.62
"03/06/2004","Georgia Tech",63,"Florida St.",60,9.0,9.15,9.08,8.40,10.59,8.18,10.79,10.92,6.93,5.4,10.00,9.75,10.57,8.45
"03/06/2004","St. Bonaventure",81,"Fordham",75,4.0,3.87,3.75,3.62,3.87,3.34,1.95,4.05,2.64,4.0,6.00,4.02,5.15,3.72
"03/06/2004","La Salle",72,"George Washington",87,-4.5,-5.39,-5.21,-4.99,-5.44,-5.11,-5.48,-6.69,-3.99,-4.9,-5.00,-5.71,-6.57,-3.93
"03/06/2004","Fresno St.",69,"Hawaii",60,2.0,1.64,1.13,0.40,1.88,2.43,1.92,2.56,1.69,0.1,1.00,1.61,2.85,-1.35
"03/06/2004","Old Dominion",82,"Hofstra",68,-2.0,2.71,2.34,2.24,2.47,2.51,3.44,3.76,2.41,2.6,2.00,2.96,2.68,3.24
"03/06/2004","Northern Iowa",68,"Illinois St.",54,5.0,6.23,6.62,8.05,5.22,5.85,5.60,6.58,4.80,7.1,7.00,6.74,5.31,8.97
"03/06/2004","Butler",56,"Illinois-Chicago",65,0.0,-0.89,-0.67,-0.71,-0.66,-0.73,2.36,-2.02,-1.17,-1.5,-2.00,-1.63,-0.84,-1.49
"03/06/2004","Niagara",106,"Iona",92,6.5,6.54,6.83,6.61,7.06,5.34,6.52,7.02,4.74,4.8,10.00,7.04,6.26,6.61
"03/06/2004","Purdue",62,"Iowa",63,7.0,5.87,4.91,4.37,5.54,5.87,7.50,7.40,4.86,4.5,6.00,6.10,6.59,2.94
"03/06/2004","Texas Tech",72,"Iowa St.",58,10.0,8.70,8.18,7.13,9.33,8.94,8.95,10.94,6.50,6.7,10.00,8.78,9.73,7.71
"03/06/2004","Ohio",60,"Kent St.",59,-6.0,-6.34,-7.05,-7.59,-6.60,-4.87,-5.78,-6.17,-4.04,-5.1,-9.00,-7.05,-7.22,-8.50
"03/06/2004","Auburn",78,"LSU",66,5.0,1.91,0.70,-1.83,3.08,1.58,4.03,1.92,0.79,4.1,1.00,0.54,3.91,-2.24
"03/06/2004","UC Santa Barbara",89,"Long Beach St.",61,15.5,14.82,14.67,14.15,15.21,13.69,17.93,16.62,10.52,12.8,16.00,15.03,16.28,16.21
"03/06/2004","Tulsa",80,"Louisiana Tech",70,2.5,0.85,1.28,-0.33,2.89,0.13,1.49,0.02,0.06,-1.1,2.00,0.45,2.87,1.18
"03/06/2004","Marquette",81,"Louisville",80,-6.0,-6.24,-5.09,-2.25,-9.28,-4.45,-6.69,-7.85,-4.92,-4.3,-6.00,-6.39,-10.23,-4.82
"03/06/2004","Pepperdine",78,"Loyola Marymount",67,5.0,3.00,2.48,1.30,3.64,3.36,4.40,3.98,2.55,2.9,2.00,2.62,3.25,2.34
"03/06/2004","Miami-Ohio",74,"Marshall",70,9.5,8.03,8.49,8.33,8.66,7.99,9.20,8.30,5.75,7.3,8.00,8.32,8.47,8.08
"03/06/2004","Richmond",69,"Massachusetts",65,15.5,16.37,15.63,15.08,16.18,15.24,18.79,18.54,12.71,18.3,15.00,16.42,17.47,14.29
"03/06/2004","Cincinnati",83,"Memphis",79,7.0,7.02,6.01,2.90,10.62,5.81,6.32,7.86,4.72,7.4,8.00,6.40,10.15,4.08
"03/06/2004","Northwestern",56,"Michigan",63,1.5,0.94,1.22,2.47,0.02,1.72,-0.07,1.78,1.06,1.1,1.00,0.91,-0.57,1.12
"03/06/2004","Alabama",81,"Mississippi St.",82,-3.0,-2.71,-1.83,-4.30,-0.39,-3.41,-2.05,-4.20,-3.10,-1.6,-4.00,-3.65,-0.36,-0.47
"03/06/2004","Idaho St.",74,"Montana",73,2.0,-0.70,-0.43,1.65,-2.73,-1.50,-1.89,-1.16,-0.71,-1.3,4.00,-0.61,-2.71,1.97
"03/06/2004","Austin Peay",60,"Murray St.",66,-3.5,-3.99,-3.95,-2.18,-5.57,-3.96,-4.89,-5.31,-3.44,-2.0,".",-4.34,-4.21,-2.66
"03/06/2004","Drexel",53,"NC Wilmington",66,3.0,3.36,2.70,3.26,2.16,3.57,4.94,3.73,2.30,5.0,3.00,3.17,2.45,4.70
"03/06/2004","Colorado",78,"Nebraska",75,5.5,3.32,4.94,7.18,2.01,3.28,2.75,4.47,3.03,1.9,4.00,4.50,0.03,5.95
"03/06/2004","Colorado St.",76,"New Mexico",66,3.0,1.23,2.51,4.16,0.78,0.05,1.34,0.76,0.64,0.0,2.00,1.84,0.71,2.15
"03/06/2004","Duke",70,"North Carolina",65,9.5,10.03,9.45,9.14,10.49,8.45,11.23,11.45,7.42,6.5,14.00,10.19,11.39,8.97
"03/06/2004","Wake Forest",70,"North Carolina St.",81,7.0,5.11,5.83,5.64,6.09,3.94,5.49,4.49,3.27,6.5,6.00,4.96,4.69,5.35
"03/06/2004","Western Michigan",93,"Northern Illinois",61,16.0,18.13,18.64,19.79,17.74,16.77,17.24,21.37,14.14,15.6,21.00,19.81,17.86,22.12
"03/06/2004","St. John's",62,"Notre Dame",89,-12.0,-6.71,-5.97,-8.01,-4.05,-6.05,-6.88,-9.16,-5.93,-8.0,-6.00,-7.41,-5.59,-6.17
"03/06/2004","Minnesota",78,"Penn St.",62,10.5,7.90,6.55,4.03,9.16,6.65,11.75,8.10,4.91,10.1,8.00,6.20,10.10,2.98
"03/06/2004","Harvard",56,"Pennsylvania",77,-13.0,-14.62,-14.11,-13.15,-15.52,-12.54,-15.92,-17.89,-11.26,-13.3,-15.00,-15.35,-16.31,-11.27
"03/06/2004","Dartmouth",59,"Princeton",64,-14.0,-16.07,-14.80,-16.43,-14.04,-14.86,-15.79,-19.94,-12.92,-18.7,-13.00,-17.22,-17.77,-16.67
"03/06/2004","SMU",66,"Rice",71,-1.5,-2.32,-2.44,-2.65,-2.23,-0.59,-1.62,-1.48,-1.02,-3.8,-3.00,-2.59,-4.26,-4.69
"03/06/2004","St. Peter's",79,"Rider",69,2.5,3.10,2.58,2.40,2.83,3.02,2.94,4.40,2.52,2.2,4.00,3.22,3.46,4.14
"03/06/2004","Creighton",75,"SW Missouri St.",84,4.0,3.20,4.44,4.81,4.07,2.71,2.54,4.56,3.05,-2.3,".",4.72,4.67,4.53
"03/06/2004","Santa Clara",81,"San Francisco",75,4.0,3.14,3.81,1.97,5.59,2.56,4.27,3.44,2.39,-0.2,3.00,3.15,5.23,0.86
"03/06/2004","Nevada",74,"San Jose St.",45,21.0,20.92,20.00,20.35,20.21,19.50,25.69,24.03,15.32,19.5,22.00,21.08,21.53,24.02
"03/06/2004","Louisiana-Lafayette",84,"South Alabama",58,8.5,8.22,8.21,8.17,8.27,8.13,8.76,10.11,6.70,5.6,9.00,9.08,8.38,7.83
"03/06/2004","Tennessee",63,"South Carolina",56,2.0,-0.93,-0.76,-0.77,-0.75,-0.35,-0.48,-0.79,-0.35,-1.5,-1.00,-1.05,-2.22,0.66
"03/06/2004","Washington",75,"Stanford",62,-3.5,-6.97,-7.00,-13.14,-4.58,-6.40,-3.19,-7.46,-5.63,-3.8,-11.00,-8.33,-6.16,-7.56
"03/06/2004","UAB",87,"TCU",62,13.0,12.50,13.39,13.00,13.77,10.79,14.63,14.31,9.72,9.3,".",13.61,13.34,13.37
"03/06/2004","Kansas St.",58,"Texas",48,-6.0,-6.58,-7.14,-8.13,-6.08,-6.03,-6.77,-7.53,-5.06,-5.9,-7.00,-7.54,-5.79,-9.49
"03/06/2004","Oklahoma St.",70,"Texas A&M",41,22.0,24.54,24.63,27.17,22.56,23.08,26.19,27.89,18.66,22.8,28.00,25.60,23.45,25.72
"03/06/2004","VA Commonwealth",67,"Towson",60,18.0,18.73,19.12,19.24,18.99,16.29,22.52,20.56,13.81,17.9,19.00,19.11,19.89,20.56
"03/06/2004","NC Charlotte",79,"Tulane",65,17.0,18.31,18.52,18.30,18.84,17.32,18.38,21.40,14.20,15.1,21.00,19.10,19.44,17.49
"03/06/2004","Cal Poly SLO",70,"UC Irvine",62,3.5,3.65,4.03,4.20,3.87,4.17,3.19,3.36,2.78,2.9,4.00,3.95,4.12,2.56
"03/06/2004","Oregon",60,"UCLA",59,9.0,8.64,8.54,7.48,9.66,8.20,9.04,10.39,6.77,6.0,10.00,9.04,9.78,6.49
"03/06/2004","Oregon St.",60,"USC",63,3.0,2.63,2.13,1.74,2.51,3.21,2.03,3.75,2.72,1.7,3.00,2.71,2.90,0.68
"03/06/2004","Boise St.",59,"UTEP",45,2.5,2.32,1.30,1.02,1.60,1.81,6.68,1.53,1.21,5.1,1.00,1.17,2.03,-0.18
"03/06/2004","San Diego St.",53,"Utah",66,0.0,-2.38,-1.66,-1.94,-1.39,-1.63,-4.16,-2.13,-1.48,-3.7,-2.00,-2.12,-3.24,-2.56
"03/06/2004","Georgia",71,"Vanderbilt",61,2.0,-1.86,-1.75,-0.07,-3.39,-2.10,0.11,-2.14,-1.04,-0.2,-3.00,-2.19,-4.55,-0.66
"03/06/2004","Pittsburgh",59,"Villanova",45,13.0,13.90,13.31,16.25,10.89,13.39,15.84,16.18,11.41,11.3,16.00,14.85,12.89,13.54
"03/06/2004","Georgetown",55,"Virginia Tech",60,6.0,4.78,5.17,4.08,6.26,4.10,5.30,4.51,3.46,3.1,6.00,4.92,6.11,3.47
"03/06/2004","CS Sacramento",62,"Weber St.",68,1.5,2.01,2.20,2.63,1.78,2.54,0.21,2.49,1.90,1.9,3.00,2.17,1.49,-0.23
"03/06/2004","Miami-Florida",53,"West Virginia",58,6.0,3.24,2.30,-0.23,4.76,4.31,4.98,4.29,2.73,2.3,3.00,2.54,3.76,-1.07
"03/06/2004","Indiana",52,"Wisconsin",70,3.0,-6.03,-4.96,-2.66,-7.62,-4.73,-7.75,-5.98,-3.53,-7.0,-6.00,-5.09,-9.94,-4.29
"03/06/2004","Temple",69,"Xavier",70,1.0,1.00,1.28,2.61,-0.07,1.90,0.37,0.87,1.22,1.5,1.00,1.48,-0.85,1.46
"03/06/2004","Columbia",88,"Yale",79,-2.0,-1.20,-1.19,-0.94,-1.51,-0.69,-1.48,-1.50,-0.48,-1.8,-0.25,-1.25,-2.14,-3.47
"03/07/2004","Arizona",106,"Arizona St.",81,16.0,15.12,14.48,14.09,15.30,12.99,18.59,15.89,10.36,16.0,19.00,14.63,14.31,16.58
"03/07/2004","Syracuse",67,"Connecticut",56,-3.5,-2.43,-2.07,1.67,-5.45,-1.63,-3.52,-3.01,-1.05,-2.9,-1.00,-1.57,-5.88,2.77
"03/07/2004","Kentucky",82,"Florida",62,7.5,7.11,7.47,9.73,5.46,6.24,8.88,6.97,4.83,7.3,9.00,6.93,5.71,8.16
"03/07/2004","Santa Clara",62,"Gonzaga",63,-14.5,-14.84,-13.44,-13.51,-13.44,-14.62,-14.78,-18.49,-12.88,-17.2,-14.00,-15.29,-14.20,-10.72
"03/07/2004","Ohio St.",63,"Illinois",64,-8.0,-9.09,-8.40,-6.57,-10.18,-8.06,-10.25,-10.78,-6.79,-8.1,-10.00,-9.31,-10.90,-8.29
"03/07/2004","Missouri",82,"Kansas",84,3.5,1.34,1.23,1.25,1.19,1.86,1.27,1.20,0.76,4.2,1.00,0.36,0.32,0.20
"03/07/2004","Western Kentucky",62,"Middle Tenn St.",76,8.5,6.18,5.71,4.87,6.56,5.42,8.05,7.33,4.55,5.9,6.00,6.07,7.06,4.36
"03/07/2004","George Mason",80,"NC Wilmington",66,".",2.51,3.27,4.75,1.78,1.25,2.17,2.37,1.79,4.1,3.00,2.94,0.90,4.43
"03/07/2004","Siena",74,"Niagara",79,-3.5,-5.91,-5.93,-4.81,-7.10,-6.51,-6.92,-7.40,-5.22,-5.9,-2.00,-6.55,-6.74,-5.04
"03/07/2004","New Orleans",91,"North Texas",89,2.5,2.29,2.73,3.19,2.29,2.57,3.02,2.17,1.58,0.7,2.00,3.12,2.26,6.35
"03/07/2004","VA Commonwealth",84,"Old Dominion",67,2.5,2.64,2.37,3.06,1.67,1.20,3.21,1.22,0.79,3.8,8.00,1.66,1.77,2.35
"03/07/2004","St. Mary's",79,"Pepperdine",74,4.0,4.59,3.34,1.33,5.85,4.04,5.58,5.73,3.16,5.3,5.00,4.08,5.79,1.18
"03/07/2004","Southern Illinois",74,"SW Missouri St.",80,6.5,6.53,8.26,10.60,6.37,5.36,4.77,7.47,5.44,4.5,".",8.14,6.10,10.12
