date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/29/2017,Indiana St.,74,Air Force,64,5.5,4.68,5.74,2.13,5.92,5.74,5.12,5.5,2.4,5,1.66,2.91,8,0,5.5,4.84,,,,-3,4.92,,5.45,,2,4.6
11/29/2017,James Madison,72,George Mason,76,-2,-1.02,-2.01,-0.41,-1.9,-2.93,-6.07,-2,-1.35,2,2.46,1.79,-1.4,0,-4,2.31,,,,1,-2.81,,-1.43,,2,0.9
11/29/2017,Kansas St.,77,Oral Roberts,68,24,24.5,24.34,24.52,24.64,23.47,25.8,22,21.74,24,2.84,31.38,23.1,0,23.9,18.14,,,,20,27.4,,24.82,,24,26.3
11/29/2017,LSU,84,Tennessee-Martin,60,15,12.54,11.39,15.43,10.9,12.86,23.09,12.5,13.97,8,3.85,14.29,15,0,6.6,10.82,,,,20,10.08,,10.03,,12,13.7
11/29/2017,Marquette,95,Chicago St.,69,27.5,29.4,29.4,28.19,29.45,29.79,37.17,27,25.15,27,3.38,32.83,25,0,31.2,28.04,,,,21,34.19,,30,,26,27.6
11/29/2017,Minnesota,81,Miami-Florida,86,5.5,4.46,2.31,9.12,1.66,3.38,5.54,5,2.51,3,2.1,3.11,5.3,0,3.2,5.94,,,,-5,4.56,,4.41,,8,4.9
11/29/2017,Nebraska,71,Boston College,62,2.5,1.9,1.75,1.03,1.71,2.09,-0.83,3,2.57,4,2.8,-3.11,-0.3,0,6.1,5.15,,,,7,2.55,,6.62,,-2,1.1
11/29/2017,Nebraska Omaha,75,Drake,73,-4.5,-0.76,0.43,-9.81,1.45,-1.75,-3.06,-2.5,-2.56,5,4.28,-6.57,-3.4,0,6.5,1.3,,,,-3,0.21,,3.8,,-3,0.1
11/29/2017,Nevada,98,Illinois St.,68,14,12.53,12.56,16.83,12.49,11.77,15.91,13,10.9,14,3.55,17.77,7.5,0,6.6,14.62,,,,12,10.24,,7.07,,16,13.7
11/29/2017,New Mexico,78,Evansville,59,7,2.43,2.24,-7.5,3.35,-0.13,4.69,3,3.67,6,4.08,0.31,-1.6,0,5.4,9.79,,,,-10,2.85,,2.47,,-1,5.9
11/29/2017,Niagara,87,Buffalo,106,-2.5,-2.8,-3.53,3.86,-3.89,-4.01,1.06,-2.5,-5.06,-5,2.85,-4.46,-4.7,0,-4.6,0.29,,,,-2,-3.36,,-4.54,,-5,0.9
11/29/2017,North Carolina,86,Michigan,71,9.5,10.34,9.96,7.5,10.31,10.89,12.36,10.5,9.21,10,2.69,18.19,12.2,0,9.6,6.81,,,,7,7.59,,9.14,,11,10.4
11/29/2017,North Carolina St.,85,Penn St.,78,-2,0.04,0.17,-2.24,0.12,1.03,-4.54,-1,-1.09,-2,2.61,-2.95,5,0,1,4.93,,,,0,-0.3,,1.5,,1,-1
11/29/2017,Northern Illinois,62,Wisconsin-Milwaukee,75,-2,0.07,-0.13,-3.09,0.48,-2.07,-2.08,1,-0.83,7,3.8,-6.4,-5.4,0,6.2,4.12,,,,0,0.55,,1.68,,-1,2
11/29/2017,Northern Iowa,77,UNLV,68,1,0.1,2.15,-8.74,2.22,2.61,5.55,1,-0.1,4,5.71,-11.58,-4.5,0,6.7,4.04,,,,-3,-0.35,,5.95,,-8,1.6
11/29/2017,Ohio St.,65,Clemson,79,5.5,2.67,3.35,-1.93,3.78,2.99,4.39,2.5,4.71,3,1.77,3.09,3.8,0,1.8,-0.25,,,,6,4.14,,2.15,,2,3.1
11/29/2017,Oklahoma St.,79,Austin Peay,63,22.5,20.6,21.19,15.92,21.81,20.31,28.42,21.5,18.59,21,3.96,16.86,15,0,26.7,18.79,,,,17,24.84,,23.01,,16,20.5
11/29/2017,Pepperdine,82,Southern Utah,88,7,5.46,8.65,-1.09,9.18,9.48,4.71,7,6.73,6,2.87,3.35,5.5,0,5.4,5.63,,,,5,4.73,,7.55,,1,5.1
11/29/2017,Providence,88,Rider,84,14,15.88,14.56,12.83,14.72,14.46,22.78,14,13.24,15,2.69,17.81,15.1,0,15.9,20.54,,,,9,15.5,,14.93,,14,16.8
11/29/2017,Quinnipiac,68,Massachusetts,66,-9,-8.86,-8.71,-18.98,-8.02,-10.41,-9.34,-9,-11.51,-7,3.29,-10.11,-6.1,0,-6.6,-8.28,,,,-6,-4.93,,-7.94,,-7,-8
11/29/2017,Siena,55,St. Bonaventure,75,-8,-7.2,-8.91,-2.08,-9.7,-7.57,-12,-8,-11.44,-5,4.01,-10.25,0.7,0,-3.6,-9.39,,,,-4,-5.58,,-2.14,,-12,-9
11/29/2017,South Alabama,69,Southern Miss,58,3.5,6.59,6.02,4.25,6.02,6.54,8.78,6,0.07,6,2.67,8.1,7.5,0,11.9,7.73,,,,12,6.91,,9.09,,4,5.9
11/29/2017,Southern Illinois,86,SIU Edwardsville,59,10.5,12.48,13.19,9.96,13.42,13.4,15.67,12,12.05,15,3.2,8.11,14.7,0,14.4,11.15,,,,9,12.28,,16.44,,4,13.4
11/29/2017,Stanford,70,Montana,54,6.5,7.74,7.78,3.6,8.13,7.48,5.49,7,8.64,9,2.11,7.03,11.8,0,8.9,10.36,,,,16,7.38,,6.22,,5,9.3
11/29/2017,TCU,87,Belmont,76,12,12.73,13.1,14.69,12.87,13.72,18.57,12.5,13.8,15,2.86,6.97,8.8,0,10.3,13.78,,,,9,11.63,,10.03,,15,12.7
11/29/2017,Tennessee,84,Mercer,60,11,11.37,8.41,10.88,8.22,8.67,11.16,10,12.88,7,3.36,16.85,11.1,0,11.6,6.78,,,,12,13.75,,14.39,,18,10.8
11/29/2017,Texas Arlington,69,Rice,49,18,15.75,17.17,15.88,17.23,17.9,18.06,19,13.67,18,2.02,14.02,14.9,0,12.9,17.75,,,,20,12.96,,14.03,,14,17.8
11/29/2017,Troy St.,87,Illinois-Chicago,66,7.5,9.75,7.78,15.59,7.55,7.13,9.64,6,3.81,13,2.7,10.65,10.1,0,11.4,10.93,,,,3,9.66,,10.71,,9,9.3
11/29/2017,UC Davis,56,Northern Colorado,51,5,6.04,7.45,-1.51,7.98,7.6,1.16,5,2.35,9,3.39,8.64,11.1,0,6.5,3.38,,,,-3,6.69,,8.83,,5,6.4
11/29/2017,UCLA,75,CS Bakersfield,66,15,14.46,15.81,7.18,16.48,15.43,18.02,14.5,14.28,16,2.92,14.56,11.9,0,18.5,11.91,,,,18,16.98,,12.89,,12,15
11/29/2017,Villanova,90,Pennsylvania,62,21,20.84,22.75,17.31,22.68,24.54,14.82,19.5,19.28,19,3.21,22.12,18,0,23.6,17.89,,,,10,23.4,,26.83,,20,20.4
11/29/2017,Western Kentucky,83,Eastern Kentucky,51,12,13.25,12.99,24.14,12.67,12.07,7.54,11,6.91,12,6.61,21.42,6.7,0,7.4,10.09,,,,21,14.52,,10.87,,29,10.4
11/29/2017,William & Mary,114,Marshall,104,2.5,2.32,1.72,4.35,1.38,2.46,4.34,3.5,0.76,5,2.53,-2.95,2.6,0,3.8,6.52,,,,-3,0.87,,0.29,,-1,4.7
11/30/2017,Cal Riverside,55,Pacific,57,-3.5,-2.79,-3.38,-8.94,-3.85,-0.34,1.41,-1.5,-1.53,-3,3.11,-6.21,1,0,-1.9,0.34,,,,-4,-2.95,,-0.46,,-8,-4
11/30/2017,Central Florida,59,Missouri,62,-4.5,-2.86,-4.03,-8.99,-4.91,1.03,-3.69,-2,-3.59,1,5.41,-13.95,-1.5,0,6.5,2.78,,,,-1,-2.79,,3.31,,-10,-4
11/30/2017,Charleston,69,Western Carolina,60,15,16.19,17.08,9.41,17.83,16.42,18.25,15.5,17.19,19,2.85,13.2,16.2,0,19.2,13.58,,,,11,18.07,,16.99,,12,18.4
11/30/2017,East Carolina,93,NC Wilmington,88,-4.5,-0.88,-1.58,-3.82,-1.15,-2.98,3.16,-1.5,-0.43,-5,3.24,5.4,-1.5,0,-5.2,2.71,,,,12,-1.36,,-4.74,,2,1.3
11/30/2017,Elon,79,South Florida,78,9.5,10.34,9.72,13.79,9.54,9.59,13.78,11.5,10.15,14,2.36,10.12,10.5,0,10.9,7.35,,,,-3,8.67,,8.46,,6,12.5
11/30/2017,Fresno St.,83,Weber St.,71,11,8.25,8.57,10.33,8.51,8.34,8.33,10.5,3.86,6,1.99,7.57,10.6,0,5.1,8.16,,,,12,10.44,,9.88,,10,8
11/30/2017,Michigan St.,81,Notre Dame,63,6.5,4.86,4.63,11.38,4.45,4.33,2.07,6,4.32,5,2.73,6.11,8.7,0,0.5,1.46,,,,5,3.69,,3.69,,6,6.5
11/30/2017,Mississippi St.,83,North Dakota St.,59,10,8.27,6.67,9.29,6.13,8.43,11.78,10.5,9.52,8,2.7,3.57,10.6,0,8.6,9.81,,,,15,10.16,,10.98,,2,8.5
11/30/2017,Northeastern,77,Harvard,61,-1.5,1.04,-0.88,-0.61,-0.96,-0.8,3.08,1,-1.21,3,2.21,3.06,0.9,0,2.2,5.89,,,,7,0.07,,1.52,,-2,2.4
11/30/2017,Oklahoma,82,North Texas,72,29,26.75,26.51,21.55,27.09,25.96,30.76,28.5,27.63,27,4.1,37.92,23.1,0,25.4,21.63,,,,16,26.12,,29.51,,23,28.1
11/30/2017,San Diego,57,San Diego St.,66,-4,-4.43,-3.65,5.85,-4.65,-1.58,-4.93,-4.5,-6.98,-6,3.4,-4.26,-6.4,0,-8.7,-6.2,,,,5,-6.79,,-5.4,,-2,-4.8
11/30/2017,Santa Clara,89,Northern Arizona,57,12,11.14,10.77,3.95,10.81,11.78,18.48,13,15.71,13,4.07,3.81,10.8,0,15.3,13.02,,,,9,11.34,,11.46,,6,10.9
11/30/2017,Seton Hall,89,Texas Tech,79,3,-1.82,-1.78,-7.17,-1.6,-0.6,-2.86,-1,0.26,0.01,2.14,-3.79,0.4,1,-2.3,-0.39,,,,-5,-3.38,,0.57,,-4,-0.6
11/30/2017,Temple,76,South Carolina,60,1,-2.23,-1.48,3.91,-2.21,-0.17,-1.23,-1,-2.4,-13,5.6,1.84,-1.2,1,-10.6,1.52,,,,6,-5.38,,-10.06,,8,-1
11/30/2017,UAB,71,Memphis,56,5,1.08,2.48,-14.2,4.41,-1.74,2.4,4.5,3.74,4,5.08,3.43,-3.1,0,-1.5,6.65,,,,4,2.06,,-1.21,,4,4.8
12/1/2017,Bradley,67,Eastern Illinois,56,7,9.18,8.93,16.41,8.15,10.61,12.03,8,6.82,6,3.77,14.35,12.1,0,2,3.75,,,,19,9.21,,7.63,,10,9.7
12/1/2017,Citadel,91,Marist,100,5,3.95,3.62,11.8,2.38,6.47,0.58,3,-1,7,4.07,-2.62,6.1,0,4.6,10.98,,,,4,0.74,,3.85,,1,3.8
12/1/2017,Gonzaga,91,Creighton,74,9,8.05,6.34,6.99,6.42,5.83,8.6,7,8.06,11,1.99,10.47,4.1,0,10.3,9.77,,,,5,10.03,,8.03,,8,6.8
12/1/2017,La Salle,60,Towson,67,3,-3.34,-3.75,-6.08,-3.89,-2.82,-3.14,-2,-2.26,-7,2.03,-4.97,-4.1,1,-2.3,-2.58,,,,-8,-2.97,,-2.29,,2,-3.9
12/1/2017,Manhattan,70,Holy Cross,54,2.5,-0.64,1.98,-4.95,2.46,1.27,-1.17,1.5,4.8,-4,2.78,0.1,-1.2,1,-4.3,1.48,,,,-1,-1.74,,-2.89,,-2,0.5
12/1/2017,Maryland,75,Purdue,80,-2.5,-3.82,-3.12,-5.11,-3.43,-1.94,-4.97,-2,-4.08,-7,2.59,-7.92,1.2,0,-4.7,-0.67,,,,4,-2.85,,-1.58,,-8,-3.1
12/1/2017,North Carolina,85,Davidson,75,10.5,12.42,13.34,12.94,12.75,16.95,10.84,9.5,8.88,14,3.79,18.26,11.4,1,15.9,4.85,,,,3,12.59,,16.3,,6,11.3
12/1/2017,Northwestern,72,Illinois,68,5,4.9,4.02,4.79,3.49,6.14,9.22,6,5.44,3,2,4.53,3.5,0,5,8.61,,,,-2,1.45,,4.54,,4,5.7
12/1/2017,Oregon,70,Boise St.,73,7,6.71,6.1,-7.67,7.35,6.28,3.67,7,11.3,12,5.68,0.9,12.5,0,14.1,5.12,,,,5,8.62,,11.67,,1,7.7
12/1/2017,Pittsburgh,76,Duquesne,64,5.5,7.74,9.87,14.78,9.49,10.38,10.39,7,4.55,12,4.14,4.96,5,0,10.3,1.77,,,,-9,5.92,,9.63,,-1,8
12/2/2017,Appalachian St.,84,South Florida,61,8,7.28,5.71,11.76,5.6,4.74,6.55,7,5.46,12,2.58,9.99,8.4,0,9.5,4.8,,,,-2,6.34,,5.74,,4,8.6
12/2/2017,Arizona St.,75,San Francisco,57,16.5,16.53,15.2,24.19,14.69,15.97,12.66,14.5,11.41,16,5.72,26.86,22.3,0,6.7,14.28,,,,13,14.02,,13.14,,26,14.6
12/2/2017,Arkansas-Little Rock,66,Oral Roberts,74,6,4.11,4.29,12.12,3.78,4.63,-4.54,4,1.72,4,3.39,2.06,6.5,0,4.6,4.72,,,,8,5.02,,3.6,,6,3.2
12/2/2017,Ball St.,83,IUPUI,64,8,8.97,10.73,8.29,10.74,11.46,11.76,9,2.14,9,2.46,11.39,9,0,6,8.97,,,,8,10.18,,8.5,,8,8.4
12/2/2017,Baylor,62,Wichita St.,69,-3,-1.12,-0.24,-2.23,-0.46,1.63,-1.31,-1,-4.84,-3,2.15,2.35,-3.5,0,1.2,-1.14,,,,-10,-0.74,,1.24,,-4,-1.7
12/2/2017,Belmont,86,Wisconsin-Green Bay,75,17,14.46,13.69,16.19,13.52,14.15,20.5,14.5,5.75,9,4.43,23.61,18.7,0,10.6,12.35,,,,17,13.86,,12.94,,16,16
12/2/2017,Buffalo,62,St. Bonaventure,73,2,0.59,-0.27,1.6,-0.69,1.03,-3.63,-1,-0.54,2,2.91,4.12,1.3,0,-0.7,-3.99,,,,5,0.58,,1.15,,8,-1.1
12/2/2017,Butler,75,Saint Louis,45,12,14.75,11.79,20.75,11.36,11.79,15.24,12.5,11.34,21,5.5,9.68,13.6,0,25,9.01,,,,5,17.64,,22.3,,6,14.8
12/2/2017,Cal Poly SLO,91,Pepperdine,81,5.5,6.38,4.06,10.23,3.86,3.51,8.74,7.5,4.89,11,2.51,4.85,,0,5.4,6.6,,,,5,5.54,,5.83,,5,9.8
12/2/2017,California,63,St. Mary's,74,-7,-7.65,-8.12,-4.56,-8.64,-9.41,-9.53,-7.5,-11.88,-8,2.34,-7.78,-6.1,0,-5.6,-10.19,,,,-2,-3.14,,-5.04,,-8,-8.7
12/2/2017,Canisius,73,Dartmouth,60,7.5,6.67,6.4,2.08,6.77,5.88,2.54,7.5,6.56,9,2.47,9.51,6.2,0,10.8,5.81,,,,7,7.99,,9.04,,4,7.4
12/2/2017,Chattanooga,66,Tennessee-Martin,63,6.5,5.05,3.65,7.46,3.28,4.5,4.6,7,5.3,9,1.87,5.1,5.3,0,7.7,1.56,,,,5,3.85,,5.47,,4,5
12/2/2017,Colorado St.,72,Colorado,63,-3.5,-4.3,-4.65,-10.96,-4.32,-5.17,-4.47,-3,-3.36,-2,3.57,-10.71,-3.7,0,-0.6,0.52,,,,-10,-2.02,,0.35,,-9,-4.4
12/2/2017,Connecticut,84,Monmouth,81,9,6.05,7.31,0.63,7.23,9.71,4.53,7,8.61,4,3.18,6.25,13.8,0,2.1,4.94,,,,19,6.59,,5.08,,4,6
12/2/2017,DePaul,89,Youngstown St.,73,16.5,16.63,16.28,15.48,16.66,14.96,21.87,15.5,13.54,14,2.75,22.76,16.5,0,13.7,16,,,,21,18.24,,15.62,,15,18.8
12/2/2017,Denver,59,Air Force,61,4,4.41,4.07,17.35,3.3,4.27,5.85,5.5,2.04,8,4.35,-2.56,2.3,0,4.5,5.3,,,,-5,1.65,,3.44,,1,5.7
12/2/2017,Drexel,89,Rider,77,-5,-4.78,-5.27,-11.45,-5.21,-4.16,-2.55,-2.5,-4.77,-6,2.97,-9.16,-4.6,0,-1.9,1.64,,,,-4,-4.23,,-4.37,,-6,-3.6
12/2/2017,Duke,96,South Dakota,80,23,18.67,19.63,16.78,19.11,23.14,17.69,19.5,18.21,17,2.43,16.76,22,0,22,14.25,,,,5,18.37,,19.58,,16,19.6
12/2/2017,Elon,71,St. Peter's,65,5,3.38,4.83,4.09,4.61,5.97,5.06,5,3.21,0.01,2.38,2.28,2.7,0,-0.1,5.42,,,,7,0.49,,-0.2,,6,6.3
12/2/2017,Florida International,87,South Alabama,58,-1.5,-3.2,-4.32,-6.81,-3.93,-5.51,-5.66,-2.5,-3.15,2,2.56,-5.91,-4,0,-1.6,-4.53,,,,-3,-0.45,,-2.08,,1,-3
12/2/2017,Furman,64,Tennessee Tech,50,6,2.97,3.11,-16.98,4.36,2.08,7.95,7,4.97,8,6.38,-1.17,-1.6,0,10,5.02,,,,1,5.78,,4.55,,2,6.5
12/2/2017,Holy Cross,54,La Salle,58,-12,-11.61,-10.67,-20.63,-10.33,-10.38,-13.51,-10,-9.09,-8,4.39,-15.7,,1,-6.1,-7.37,,,,-4,-9.8,,-11.23,,-20,-9.7
12/2/2017,Houston,91,Arkansas,65,-4,-6.5,-5.91,-8.59,-5.88,-5.33,-13.34,-3.5,-3.75,-5,4.53,-14.42,-8.5,0,-0.6,0.29,,,,3,-2.52,,-5.09,,-14,-4.9
12/2/2017,Illinois St.,65,Tulsa,58,2,4.03,3.02,0.9,2.79,4.55,1.33,3.5,-1.47,6,3.14,1.83,7.4,0,9,1.86,,,,-4,7.4,,8.72,,5,2.1
12/2/2017,Iowa,73,Penn St.,77,-3.5,-1.38,-0.81,-4.96,-0.87,0.47,-3.44,0,-1.19,-1,3.38,-7.93,-3.8,0,2.8,4.02,,,,-6,-1.78,,2.63,,-6,1.1
12/2/2017,James Madison,87,NC Charlotte,82,3.5,2.84,1.74,7.34,1.79,0.69,-2,3,0.83,7,2.44,3.36,3.9,0,2.9,5.25,,,,0,2.74,,2.34,,1,3.7
12/2/2017,Kansas,76,Syracuse,60,10,11.99,11.12,5.08,12.53,9.81,11.37,11.5,11.19,16,3.35,12.8,9.6,1,11.8,12.85,,,,-5,9.36,,11.54,,20,14.8
12/2/2017,Kent St.,72,Cleveland St.,62,8.5,8.74,9.93,7.28,10.19,9.51,9.7,8,5.24,13,2.18,5.44,8.4,0,10.9,7.35,,,,4,9.99,,10.03,,6,8.1
12/2/2017,Kentucky,79,Harvard,70,18.5,22.7,19.86,25.36,19.52,21.39,20.11,20.5,19.73,24,3.95,28.18,21.1,0,24.7,14.45,,,,20,25.85,,27.81,,28,20.4
12/2/2017,Long Beach St.,70,Fresno St.,106,-7,-6.48,-4.55,-10.79,-4.59,-3.04,-10.47,-5.5,-8.1,-6,2.42,-9.8,-4.2,0,-6,-5.72,,,,-8,-7.18,,-3.69,,-7,-6
12/2/2017,Loyola-Chicago,85,Illinois-Chicago,61,8,11.96,11.52,15.48,10.89,13.55,12.98,10,6.09,12,2.42,12.83,12.1,0,12.4,12.86,,,,13,11.11,,15.44,,8,12.2
12/2/2017,Marquette,66,Georgia,73,6,5.81,4.17,6.43,4.13,3.72,5.97,4,4.57,6,1.48,7.76,5.4,0,7.1,8.66,,,,4,6.53,,4.03,,7,5.7
12/2/2017,Marshall,86,Akron,64,5.5,-0.52,-0.9,-0.97,-0.82,-1.22,-3.57,2.5,1.58,1,2.23,-4.71,1,0,-1.7,4.13,,,,-4,-0.4,,0.94,,-3,0.8
12/2/2017,Memphis,83,Mercer,81,1.5,0.37,0.28,-10.07,0.56,1.44,-3.61,2.5,2.15,-1,4.06,-1.47,3.7,0,5.7,-1.86,,,,1,3.63,,6.55,,1,-1.4
12/2/2017,Miami-Florida,80,Princeton,52,15.5,16.18,17.23,24.52,16.56,18.51,15.62,14.5,13.44,11,5.14,23.11,22,1,7.1,10.88,,,,9,10.69,,14.8,,22,15.2
12/2/2017,Michigan,69,Indiana,55,7.5,8.95,8.55,3.73,8.81,9.23,9.57,7.5,7.37,14,2.19,10.64,10.4,0,7.6,7.68,,,,4,9.69,,10.06,,8,8.9
12/2/2017,Mississippi,80,Virginia Tech,83,-2,-2.27,-3.78,1.13,-4.99,-1.34,-6.31,-2.5,-0.99,-5,2.84,-7.51,1.2,0,-1.4,-1.37,,,,-2,-0.69,,1.86,,-4,-0.8
12/2/2017,Northeastern,84,Cornell,66,7.5,6.97,7.55,2.55,8.3,5.94,9.98,7.5,6.78,9,2.98,4.35,1.9,0,9.8,10.96,,,,-2,8.16,,8.44,,2,8.8
12/2/2017,Northern Kentucky,86,Morehead St.,49,15.5,15.34,13.93,16.86,14.18,12.25,24.69,15.5,16.11,18,4.26,21.31,15.3,0,7.8,12.94,,,,24,13.74,,9.15,,17,16.9
12/2/2017,Oregon St.,78,Loyola Marymount,74,10,7.13,11.32,3.51,12,10.56,7.66,9.5,8.66,3,3.79,8.33,8.3,0,-0.7,9.68,,,,19,4.51,,1.9,,8,10.2
12/2/2017,Rhode Island,75,Providence,68,3.5,3.79,3.27,-3.97,3.72,2.99,2.26,3.5,4.47,7,2.55,4.75,2.5,0,5.2,3.32,,,,2,6.14,,4.99,,6,4.2
12/2/2017,SMU,72,USC,55,3,2.83,2.31,-0.21,2.73,1.92,-0.94,2,-3.09,7,4.22,2.95,-5.9,0,9.1,7.84,,,,9,6.91,,6.6,,2,3.2
12/2/2017,South Carolina,76,Massachusetts,70,12.5,13.88,12.43,11.57,12.64,12.37,13.59,13.5,12.04,22,3.64,14.47,15.1,0,17.4,10.53,,,,9,15.12,,19.27,,7,12.6
12/2/2017,South Dakota St.,53,SW Missouri St.,73,2.5,1.9,0.22,5.5,-0.05,0.41,2.06,2.5,-1.21,5,2.9,3.79,6.4,1,-4.1,-1.05,,,,,3.64,,3.77,,3,1.1
12/2/2017,Southern Illinois,76,San Jose St.,58,12,11.09,11.13,14.08,10.74,12.16,8.99,12.5,12.95,11,2.14,10.22,10.9,0,6.5,14.01,,,,21,8.84,,12.76,,9,13
12/2/2017,St. John's,90,Sacred Heart,55,21,20.59,21.87,10.3,22.89,21.71,20.28,21,22.46,17,3.98,28.84,21.5,0,17.9,17.99,,,,18,20.72,,20.33,,22,23
12/2/2017,St. Joseph's PA,53,Villanova,94,-14.5,-15.45,-13.96,-11.96,-13.84,-15.14,-18.47,-13.5,-13.43,-15,3.25,-22.64,-13.7,0,-19,-11.59,,,,-10,-13.18,,-17.09,,-20,-12.8
12/2/2017,TCU,92,Yale,66,16,15.87,14.72,14,14.46,16.18,18.95,14.5,14.34,13,2.58,21.21,14.7,0,13.7,14.16,,,,15,16.99,,16,,21,14.7
12/2/2017,Texas Arlington,65,North Texas,60,17,18.78,17.97,22.53,17.45,19.34,19.11,18.5,16.55,21,2.51,20.51,16.7,0,21.5,15.12,,,,16,19.2,,21.95,,14,18.8
12/2/2017,Towson,56,Manhattan,55,9.5,12.67,10.46,15.72,10.24,10.54,16.28,8,5.5,15,3.95,20.57,,1,11.7,7.87,,,,7,11.88,,13.42,,17,11.2
12/2/2017,UC Irvine,65,Nevada,76,-10.5,-12.46,-11.41,-12.32,-11.8,-9.55,-18.87,-12,-9.79,-11,4.68,-24.26,-10.5,0,-8,-8.05,,,,-11,-13.63,,-8.89,,-19,-9.8
12/2/2017,UC Santa Barbara,67,San Diego,57,3,1.79,0.95,8.91,0.66,0.46,0.9,2,0.53,3,2.74,1.67,2.4,0,-1.5,5.97,,,,3,-0.31,,0.44,,-1,3.8
12/2/2017,UNLV,88,Arizona,91,-4.5,-1.56,-2.58,11.63,-4.14,-2.73,-3.57,-3.5,-9.19,-7,7.21,8.59,8.5,0,-13.8,-1.25,,,,9,-2.77,,-7.49,,6,-3.6
12/2/2017,UTEP,88,New Mexico,76,-4.5,-4.83,-4.46,-16.09,-4.18,-3.44,-4.39,-3,-5.53,-3,3.65,-8.35,-1.7,0,-4.3,0.2,,,,-5,-3.86,,-4.3,,-6,-3.1
12/2/2017,Utah,80,Hawaii,60,14,14.75,15.21,5.78,16.06,14.54,14.37,14.5,14.83,17,3.08,16.63,13,0,19.4,13.56,,,,6,16.19,,15.74,,12,17
12/2/2017,Utah St.,66,BYU,75,-2,-0.87,-2.33,-11.9,-1.56,-3.87,-0.89,-1,-0.53,2,3.47,0.93,0.3,0,-0.3,0.13,,,,0,1.99,,1.19,,2,-0.2
12/2/2017,VA Commonwealth,82,Old Dominion,75,2,4.8,4.96,4.23,5.03,4.9,3.86,3.5,-0.42,8,2.61,1.09,3.5,0,10.1,4.57,,,,3,7.24,,6.79,,3,5.1
12/2/2017,Wake Forest,82,Richmond,53,9.5,9.6,8.87,11,8.94,8.02,7.42,9.5,10.21,11,1.53,11.76,8.7,0,11.9,9.68,,,,18,10.41,,8.54,,7,10.6
12/2/2017,Washington St.,67,UC Davis,81,8,7.58,,,,,,7,2.78,,3.28,12.59,,,5.8,5.52,,,,10,9.24,,7.11,,10,
12/2/2017,Western Illinois,73,Miami-Ohio,76,5,5.79,5.79,17.43,5.02,5.83,6.36,5,-3.54,6,4.2,7.58,8.7,0,3.9,4.18,,,,9,4.75,,4.83,,4,6
12/2/2017,Western Kentucky,78,Wright St.,60,9.5,9.5,9.65,9.27,9.68,9.93,4.39,9,7.16,6,5.23,21.79,13.7,0,0.3,8.1,,,,9,9.08,,6.17,,18,9.3
12/2/2017,Western Michigan,73,Oakland,78,6.5,3.37,3.54,4.31,3.96,1.59,6.99,5.5,0.06,6,2.79,3.55,1.4,0,-0.5,1.36,,,,-3,4.04,,0.92,,10,3.4
12/2/2017,Wisconsin,58,Ohio St.,83,7.5,9.43,8.71,12.94,8.82,7.23,9.51,10.5,6.36,15,2.3,6.82,8.7,0,11.4,8.07,,,,-2,8.5,,10.36,,10,9
12/2/2017,Wisconsin-Milwaukee,64,Montana St.,68,6,5.5,6.84,5.61,6.67,7.88,5.32,5,6.51,3,2.46,9.79,8.4,0,2.2,1.16,,,,10,6.69,,2.98,,6,3.5
12/2/2017,Wyoming,96,Drake,89,10.5,9.02,9.92,4.19,9.99,11.19,8.08,11,9.13,9,2.17,7.58,9,0,9.8,6.35,,,,14,8.56,,9.57,,14,8.9
12/2/2017,Xavier,89,Cincinnati,76,2.5,2.73,1.81,1.57,2.12,0.74,1.09,2,0.18,4,2.95,8.55,2.8,0,0.2,1.41,,,,-5,3.21,,-0.23,,10,3.5
12/3/2017,Alabama,62,Central Florida,65,9.5,10.05,9.3,15.86,9.06,8.28,8.83,11,9.51,10,2.31,13.72,9.8,0,6.4,8.99,,,,6,8.96,,9.25,,12,10.8
12/3/2017,Auburn,79,George Mason,63,15.5,14.87,13.45,17.11,13.62,11.92,16.17,14,12.9,15,2.47,20.3,16.6,0,10.9,17.51,,,,19,13.59,,13.45,,14,16.6
12/3/2017,Boise St.,77,Portland,54,18.5,19.8,19.47,25.64,19.17,19.56,25.64,19.5,14.39,19,2.93,19.95,18.5,0,16,20.88,,,,22,18.1,,20.8,,20,19.9
12/3/2017,George Washington,71,Temple,67,-11,-9.44,-7.42,-7.91,-7.49,-7.08,-14.47,-11,-12.15,-3,4.54,-20.72,-10,0,-5.3,-9.05,,,,-10,-4.92,,-7.92,,-15,-9.1
12/3/2017,Georgetown,76,Coppin St.,60,25.5,27.71,28.32,25.1,28.49,28.82,35.53,25.5,26.97,,4.68,26.13,23,0,33.1,19.85,,,,21,30.42,,33.12,,20,29.1
12/3/2017,Georgia Tech,70,Tennessee,77,-6,-6.91,-4.17,-10.65,-4.37,-1.58,-13.03,-4.5,-7,-3,5.48,-17.93,-3.8,0,-2.3,-3.61,,,,-1,-5.52,,-2.08,,-18,-6.6
