date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
11/16/2013,Richmond,59,Minnesota,74,1.5,-2.42,-0.8,-0.98,-0.4,0,,-0.39,-10.81,0,-0.74,-3,0.01
11/16/2013,Cal Riverside,72,Montana St.,67,2.5,3.98,2.34,2.61,2.31,0,,5.13,5.43,5.5,4.86,7,5.5
11/16/2013,George Mason,76,Northern Iowa,70,2.5,1.16,0.78,0.83,0.95,0,,9.9,-1.07,4,2.14,-1,0.5
11/16/2013,Marquette,35,Ohio St.,52,-1.5,-3.34,0.79,0.86,0.95,0,,-11.22,-10.1,-1,-2.7,-4,0.5
11/16/2013,Pennsylvania,71,Penn St.,83,-3,-1.7,-0.14,0.02,-0.09,0,,-3.58,-4.45,0,-0.02,-2,2.5
11/16/2013,Central Michigan,71,Pepperdine,88,6,3.48,4.8,4.81,5.02,0,,1.53,1.22,3.5,3.24,9,4
11/16/2013,Butler,70,Princeton,67,7,10.27,9.55,9.66,9.66,0,,9.3,9.83,6,11.68,8,8
11/16/2013,IUPUI,68,SE Missouri St.,76,-3.5,-5.97,-4.1,-3.88,-4.09,0,,-13.44,-6.37,-2.5,0.53,-11,-3.5
11/16/2013,Southern Illinois,67,Saint Louis,76,-12.5,-10.48,-6.94,-7.17,-6.49,0,,-20.03,-13.58,-12.5,-8.56,-11,-8
11/16/2013,Northern Illinois,60,San Jose St.,59,3,1.22,-1.03,-1.03,-0.8,0,,9.62,1.5,2.5,-0.04,3,1.5
11/16/2013,Cal St. Fullerton,86,Santa Clara,73,-1,-1.19,0.66,0.49,1.05,0,,-7.36,1.99,1.5,2.85,-3,2.5
11/16/2013,La Salle,78,Siena,74,16.5,19.25,17.11,17.22,17.22,0,,24,16.8,17,14.74,19,21
11/16/2013,Wichita St.,85,Tennessee St.,71,24,24.55,20.15,20.3,20.24,0,,32.69,30.16,23,24.98,25,26
11/16/2013,Texas A&M Corpus,60,Tennessee Tech,62,-1.5,0.62,1.27,1.39,1.36,0,,3.06,-0.98,0,0.65,2,1.5
11/16/2013,SW Missouri St.,96,Tulsa,93,4,5.51,6.38,6.51,6.46,0,,4.57,6.13,5.5,7.92,3,8.5
11/16/2013,UC Santa Barbara,64,Utah St.,71,-2,-2.65,-0.95,-0.89,-0.78,0,,-4.34,-8.47,0,0.79,-3,1.5
11/16/2013,Colorado St.,88,Weber St.,67,1,5.63,6.64,6.58,6.94,0,,-4.18,10.19,3,4.98,4,5.5
11/16/2013,Wisconsin-Green Bay,66,Wisconsin,69,-5,-9.35,-7.87,-7.69,-7.75,0,,-11.04,-12.63,-4.5,-9.72,-11,-6
11/16/2013,James Madison,66,Wisconsin-Milwaukee,77,-3,4.22,0.28,0.34,0.22,1,,4.77,7.07,-2,-0.16,4,8.5
11/16/2013,Iona,76,Wofford,55,8,12.67,12.57,12.7,12.66,0,,13.15,12.07,9,9.29,12,16.5
11/16/2013,DePaul,81,Wright St.,72,2.5,0.26,0.98,0.96,1.23,0,,-2.6,4.38,1.5,3.09,-1,-2
11/17/2013,North Carolina,80,Belmont,83,14,12.63,13.16,13.04,13.25,0,,16.89,14.56,13,11.81,10,12.5
11/17/2013,Connecticut,77,Boston,60,15,16.14,14,13.39,14.63,0,,16.97,14.63,15,20.99,16,18.5
11/17/2013,Illinois,81,Bradley,55,13.5,13.05,12.33,12.6,12.03,0,,14.93,9.59,13,16.23,16,10
11/17/2013,West Virginia,96,Duquesne,83,13,12.05,13.29,13.17,13.36,0,,6.47,11.09,12.5,13.8,14,13.5
11/17/2013,Washington,92,Eastern Washington,80,11,16.02,16.62,16.52,16.66,0,,12.92,19.07,13,17.01,11,15
11/17/2013,Boston College,82,Florida Atlantic,79,17,14.66,12.74,12.69,12.75,0,,24.8,9.96,16,16.04,15,13
11/17/2013,Northwestern,64,Illinois St.,68,9.5,7.35,7.8,7.88,7.68,0,,12.8,10.94,9.5,5.47,-1,12
11/17/2013,Notre Dame,70,Indiana St.,83,11,12.01,9.59,9.53,9.64,0,,15.5,12.88,10.5,11.05,15,11.5
11/17/2013,San Jose St.,66,James Madison,79,-4.5,-5.16,-2.31,-2.36,-2.26,1,,-8.94,-2.86,-3,-3.9,-10,-4
11/17/2013,Kansas St.,71,Long Beach St.,58,12.5,14.69,13.39,13.28,13.47,0,,20.93,8.55,12,14.81,19,11.5
11/17/2013,Baylor,87,Louisiana-Lafayette,68,13.5,19.87,19.16,19.15,19.14,0,,23.15,25.55,15,17,21,16
11/17/2013,Morehead St.,102,Marshall,94,5,2.47,3.78,3.89,3.63,0,,5.98,-1.36,4.5,0.6,1,5
11/17/2013,Iowa St.,77,Michigan,70,1,-1.52,-0.17,-0.12,-0.24,0,,-7.35,2.59,1,0.95,-1,-4
11/17/2013,Loyola Marymount,90,Northern Arizona,78,11,11.94,11.15,11.22,11.05,0,,18.16,8.4,10.5,12.72,13,13
11/17/2013,Gonzaga,82,Oakland,67,25,24.61,18.51,18.47,18.54,0,,24.49,27.22,21,30.68,30,22.5
11/17/2013,Maryland,83,Oregon St.,90,13.5,12.01,10.61,10.79,10.41,0,,12.69,15.1,13,9.59,11,14.5
11/17/2013,Purdue,81,Rider,77,14.5,13.56,13.78,13.45,14.1,0,,22.62,7.47,14,13.81,14,15
11/17/2013,Kentucky,87,Robert Morris,49,21,16.78,19.21,19.15,19.25,0,,14.97,19.91,20,15.45,12,23.5
11/17/2013,Clemson,71,South Carolina,57,4.5,7.79,5.9,6.08,5.69,0,,17.29,3.44,4.5,7.32,9,5.5
11/17/2013,Kent St.,75,St. Peter's,58,14,14.52,13.1,13.14,13.04,0,,20.79,15.16,13.5,16.06,16,11
11/17/2013,Denver,57,Stanford,66,-4,1.02,-0.35,-0.38,-0.34,0,,0.64,1.12,-2,1.15,4,1
11/17/2013,Indiana,90,Stony Brook,74,12,14.7,13.1,12.43,13.83,0,,9.12,19.19,12,15.99,15,16
11/17/2013,IUPU-Fort Wayne,69,Tennessee Tech,66,3,2.42,1.01,1,1.04,1,,3.69,2.5,2.5,0.63,5,4.5
11/17/2013,Florida St.,89,Tennessee-Martin,61,23.5,24.11,22.21,22.29,22.11,0,,27.89,28.34,22.5,23.27,25,23
11/17/2013,Texas A&M Corpus,72,Texas-Pan American,61,3.5,4.85,7,6.89,7.1,0,,11.23,3.35,4.5,4.76,4,3.5
11/17/2013,Villanova,78,Towson,44,11.5,13.53,13.33,13.46,13.17,0,,16.37,11.76,12,12.51,14,14
11/17/2013,Ohio,76,Valparaiso,72,6.5,5.83,7.22,7.16,7.26,0,,7.8,8.04,7.5,4.9,2,10.5
11/17/2013,Pacific,66,Western Illinois,52,9.5,7.39,7.19,7.08,7.28,0,,6.26,7.37,9.5,8.59,7,8.5
11/17/2013,Northern Illinois,69,Wisconsin-Milwaukee,82,-3.5,-2.79,-3.72,-3.72,-3.76,0,,2.4,-0.3,-4,-4.47,-5,-4.5
11/17/2013,Massachusetts,85,Youngstown St.,69,12,11.44,10.18,9.96,10.36,0,,14.02,13.66,11.5,9.01,10,11.5
11/18/2013,Colorado,93,Arkansas St.,70,15.5,14.75,14.42,14,14.83,0,,15.79,20.46,13,13.93,11,16
11/18/2013,Middle Tenn St.,76,Arkansas-Little Rock,59,13,14.91,12.56,12.84,12.25,0,,14.17,18,12.5,15.49,19,12.5
11/18/2013,UCLA,86,CS Sacramento,50,21.5,25.87,22.94,22.86,22.98,0,,32.01,32.58,23,24.5,21,28
11/18/2013,Rutgers,66,Canisius,51,8,6.14,4.3,4.28,4.3,0,,5.4,5.74,7.5,6.88,8,7.5
11/18/2013,Tennessee,86,Citadel,60,27,26.56,27.19,27.17,27.19,0,,27.26,29.19,27.5,24.66,23,27
11/18/2013,Eastern Michigan,81,Cleveland St.,69,2.5,1.28,-2.15,-2.05,-2.28,0,,4.38,1.55,0,-1.89,7,1.5
11/18/2013,Elon,64,Drexel,71,-4.5,-1.83,-2.78,-2.98,-2.58,1,,0.43,-11.17,-4,-2.87,-1,2.5
11/18/2013,Arizona,100,Fairleigh Dickinson,50,36.5,37.54,31.32,31.56,31.07,0,,40.34,46.46,37,36.39,39,42.5
11/18/2013,San Francisco,90,Idaho St.,93,16,18.66,19.56,19.67,19.43,0,,21.58,17.68,17,17.43,14,21.5
11/18/2013,Georgia St.,96,McNeese St.,70,17,11.09,5.36,5.94,4.8,1,,17.12,21,15,13.87,12,10
11/18/2013,Charleston,54,Miami-Florida,70,1,-3.09,-2.08,-2.02,-2.16,0,,1.47,-3.67,-0.5,-3.34,-8,2
11/18/2013,Seton Hall,82,Monmouth,66,20,18.04,17.7,17.77,17.61,0,,24.75,18.2,19,18.01,19,15
11/18/2013,Duke,91,NC Asheville,55,29.5,27.76,25.87,25.35,26.42,0,,26.2,28.29,28,31.29,25,27.5
11/18/2013,East Carolina,76,Norfolk St.,74,2,7.82,2.64,2.66,2.63,1,,9.59,14.16,1.5,5.5,11,7
11/18/2013,Michigan St.,82,Portland,67,23.5,26.55,26.51,26.65,26.34,0,,26.42,25.96,21,24.01,28,27
11/18/2013,Ball St.,87,SE Missouri St.,83,-1.5,2.64,1.3,1.18,1.38,0,,2.6,8.48,1,3.49,-3,2
11/18/2013,Arkansas,89,SMU,78,5,7.22,6.45,6.76,6.13,0,,2.94,9.25,3.5,8.16,9,3.5
11/18/2013,Louisiana-Monroe,86,Samford,52,4,3.18,0.44,0.66,0.2,0,,1.04,14.78,3,2.73,2,1
11/18/2013,North Dakota St.,69,Southern Miss,70,5.5,1.48,2.13,1.92,2.32,0,,4.5,-3.73,5,2.36,3,4.5
11/18/2013,California,75,Southern Utah,47,25.5,27.12,24.01,24,24.02,0,,30.11,33,26,29.84,26,26
11/18/2013,Texas Tech,80,Texas Southern,71,7.5,7.55,8.25,8.29,8.19,0,,5.63,12.83,6.5,9.46,-1,10
11/18/2013,Providence,70,Vermont,49,13,10.86,6.89,6.23,7.57,0,,9.01,14.5,13,12.09,16,12.5
11/19/2013,UNLV,80,Arizona St.,86,-4,-0.65,4.3,3.59,4.96,0,,-3.23,-17.05,-3,-1.95,-1,-0.5
11/19/2013,St. John's,67,Bucknell,63,7.5,4.4,7.45,7.36,7.55,0,,8.98,0.12,8,4.17,1,7
11/19/2013,USC,76,Cal St. Fullerton,62,6,7.64,9.72,10.08,9.39,0,,8.27,-0.23,7.5,5.6,6,9
11/19/2013,UTEP,82,Colorado St.,74,4.5,0.4,2.19,2.05,2.32,0,,6.79,-7.88,5,1.91,-3,5
11/19/2013,Wisconsin-Milwaukee,71,DePaul,80,-4,-1.12,1.06,1.38,0.75,0,,-8.71,-5.07,-1,-0.29,3,4
11/19/2013,James Madison,67,Detroit,71,3.5,2,1.94,2.54,1.35,0,,-1.16,5.35,3.5,1.95,0.01,8
11/19/2013,Rutgers,59,Drexel,70,1,3.09,1.06,1.04,1.07,0,,4.39,,1.5,2.52,7,2.5
11/19/2013,Duke,83,East Carolina,74,24,20.56,21.38,20.84,21.99,0,,16.54,,23.5,27.5,18,18.5
11/19/2013,Canisius,86,Elon,85,-5,-2.68,-1.01,-0.39,-1.62,1,,-2.31,,-2,-3.74,-2,-6
11/19/2013,Alabama,75,Georgia St.,58,7,11.82,13.22,13.33,13.12,0,,12.02,,8.5,9.97,12,10.5
11/19/2013,Richmond,74,Hofstra,63,17,17.72,15.73,16.34,15.16,0,,21.98,19.48,16.5,17.79,16,14
11/19/2013,Kansas,86,Iona,66,17,18.24,18.72,19.16,18.32,0,,6.9,24.29,16,17.73,20,20.5
11/19/2013,Auburn,78,Jacksonville St.,54,9.5,6.79,7.19,7.22,7.16,0,,6.92,11.82,8.5,7.19,8,7
11/19/2013,Penn St.,79,La Salle,72,3,1.64,1.9,1.79,2,0,,1.23,6.84,3.5,2.73,1,2.5
11/19/2013,Oklahoma St.,101,Memphis,80,8.5,7.43,6.9,8.11,5.98,0,,11.93,6.39,6,7.52,9,9.5
11/19/2013,Norfolk St.,80,NC Asheville,78,3,2.17,1.97,1.5,2.45,1,,3.21,,1.5,1.88,0.01,4
11/19/2013,Wisconsin,103,North Dakota,85,19.5,23.85,22.71,22.52,22.81,0,,27.54,26.42,19.5,23.47,21,22
11/19/2013,Arizona,87,Rhode Island,59,23,22.06,17.51,17.31,17.71,0,,22.23,,18,27.61,24,23.5
11/19/2013,Austin Peay,72,Southern Illinois,70,1,-5.18,-1.35,-1.3,-1.42,0,,-4.33,-13.11,-1.5,-5.29,-5,-2
11/19/2013,Siena,72,St. Bonaventure,70,-7,-7.13,-3,-3.43,-2.59,0,,-5.41,-18.8,-5,-8.79,-8,-3
11/19/2013,Kentucky,105,Texas Arlington,76,27.5,23.67,24.4,24.04,24.82,0,,21.86,31.65,25,26.45,17,32.5
11/19/2013,Butler,85,Vanderbilt,77,7,8.01,5.41,5.37,5.44,0,,7.85,6.54,4,8.88,8,8
11/20/2013,Ohio St.,63,American,52,26,32.47,28.01,28.03,27.7,0,,39.91,31.49,26,33.64,32,33
11/20/2013,Fresno St.,63,Cal Poly SLO,46,4,6.88,7.34,7.77,6.59,0,,9.92,-0.25,5.5,5.03,9,11
11/20/2013,Georgia Tech,72,Dayton,82,7.5,5.19,5.84,6.26,5.13,0,,4.34,6.69,7,4.62,3,7.5
11/20/2013,Purdue,83,Eastern Illinois,55,15,18.19,21.29,20.76,21.53,0,,24.43,9.15,15,18.61,18,18
11/20/2013,BYU,88,Iowa St.,90,7,2.28,3.59,3.35,3.51,0,,5.72,-4.21,5,2.86,0.01,8
11/20/2013,Pittsburgh,77,Lehigh,58,19,18.22,17.17,17.54,16.56,0,,24.77,21.45,18,19.42,18,16
11/20/2013,Illinois St.,70,Manhattan,79,-3.5,2.64,4,4.24,3.47,0,,-4.96,-1.99,-2,2.33,6,0.01
11/20/2013,Xavier,77,Miami-Ohio,51,16,18.25,14.48,14.33,14.32,0,,19.43,26.87,16,17.07,19,18
11/20/2013,Western Michigan,74,North Dakota St.,83,-5,-2.14,-1.72,-1.68,-2.07,0,,-8.68,1.19,-3.5,-1.36,-1,-2.5
11/20/2013,Illinois-Chicago,58,Northwestern,93,-4,-4.39,-3.57,-3.59,-3.86,0,,-7.73,-9.22,-4,-4.75,-2,-5
11/20/2013,Pepperdine,77,San Jose St.,83,9,8.8,3.52,3.22,3.53,0,,16.83,11.45,8,6.38,9,12
11/20/2013,SMU,70,Texas St.,49,13,13.78,14.22,13.91,14.23,0,,14.14,18.54,13,12.45,10,18
11/20/2013,Evansville,100,Valparaiso,92,5,2.7,5.02,4.94,4.77,0,,5.87,-2.42,4.5,-0.07,-1,8.5
11/20/2013,Tulsa,54,Wichita St.,77,-6,-8.94,-5.31,-5.63,-5.3,0,,-16.37,-6.81,-5,-8.44,-12,-9
11/21/2013,Central Michigan,90,Austin Peay,75,5,3.68,1.94,1.85,2.19,0,,5.61,1.42,3,3.68,8,3
11/21/2013,Wisconsin,88,Bowling Green,64,22,22.99,20.83,21.01,20.8,0,,28.49,24.12,23.5,20.96,21,23.5
11/21/2013,Miami-Florida,58,Central Florida,63,8,8.66,8.22,8.21,8.39,0,,1.32,2.79,8,12.09,15,6.5
11/21/2013,Wake Forest,82,Citadel,54,21.5,20.42,19.64,19.48,19.96,0,,22.05,26.8,21,20.1,16,18
11/21/2013,Boston College,70,Connecticut,72,-9.5,-9.82,-8.16,-7.65,-8.79,1,,-10.27,-13.44,-10,-12.44,-7,-12
11/21/2013,VA Commonwealth,67,Florida St.,85,8,8.92,4.66,4.29,5,1,,8.69,12.81,7.5,13.07,12,8.5
11/21/2013,Davidson,94,Georgia,82,-2,-1.37,-2.35,-2.47,-2.24,1,,-5.07,-6.3,1,-0.87,3,-1
11/21/2013,West Virginia,101,Georgia Southern,68,13.5,12.56,17.91,18.04,17.93,0,,8.53,9.21,13,12.78,7,13
11/21/2013,Portland,88,Idaho,74,7.5,4.62,3.11,3.09,3.29,0,,13.22,3.4,8,2.94,2,8
11/21/2013,Washington,84,Indiana,102,-8,-11.6,-6.35,-5.74,-7.04,1,,-15.46,-10.33,-7,-14.21,-16,-13
11/21/2013,Michigan,85,Long Beach St.,61,15.5,19.86,15.71,16.06,15.39,1,,30.21,18.23,14.5,18.95,21,24
11/21/2013,Florida,79,Middle Tenn St.,59,11.5,12.76,13.32,13.35,13.47,0,,13.69,10.89,13.5,12.66,12,17
11/21/2013,CS Northridge,74,Montana St.,73,7.5,7.28,6.21,6.16,6.43,,,11.28,3.32,10,6.8,10,7
11/21/2013,Kansas St.,61,NC Charlotte,68,5,6.57,6.57,6.53,6.62,1,,3.08,11.15,5.5,9.6,10,-1
11/21/2013,Western Kentucky,73,NC Wilmington,58,8,11.09,9.6,8.53,10.94,0,,13.48,7.7,10,13.03,9,13
11/21/2013,Massachusetts,96,Nebraska,90,5,2.75,3.19,2.69,3.69,1,,2.12,0.93,3.5,0.56,2,6
11/21/2013,Marquette,58,New Hampshire,53,20.5,23.54,24.29,24.21,24.53,0,,22.63,16.28,19.5,24.13,23,
11/21/2013,Columbia,70,North Texas,66,5,0.73,-3.77,-4.02,-3.5,1,,5.02,4.54,4,2.33,4,-1.5
11/21/2013,Georgetown,56,Northeastern,63,14,16.45,14.1,14.06,14.15,1,,19.4,22.02,14,16.99,16,12.5
11/21/2013,Niagara,74,South Carolina Upstat,83,-3.5,0.25,-0.97,-1.05,-0.9,1,,1.25,-4.81,-4,0.54,1,-1
11/21/2013,Texas Tech,68,South Dakota St.,54,7,2.98,3.26,3.35,3.33,0,,0.45,9.12,6.5,2.63,-1,7
11/21/2013,Clemson,72,Temple,58,4.5,0.43,-2.71,-2.54,-2.86,1,,-0.04,11.04,2.5,4.82,-2,0.01
11/21/2013,New Mexico,97,UAB,94,10,12.74,11.11,11.41,10.83,1,,13.27,16.04,7.5,11.89,13,11.5
11/21/2013,Colorado,76,UC Santa Barbara,68,14,11.97,11.05,11.12,11.15,0,,16.62,3.52,14,11.85,13,10.5
11/21/2013,Gonzaga,90,Washington St.,74,16,19.5,16.7,16.96,16.61,0,,15.69,25.44,15,19.83,20,20.5
11/21/2013,Kent St.,72,Western Carolina,59,9.5,11.43,10.32,10.14,10.67,0,,9.9,15.01,8.5,12.69,11,10
11/21/2013,Minnesota,79,Wofford,57,18,24.02,19.57,20.24,19.1,0,,19.97,39.1,18,24.28,24,21.5
11/22/2013,CS Northridge,80,Austin Peay,77,5.5,2.73,0.51,0.44,0.58,1,,4.75,2.63,5.5,4.18,4,2.5
11/22/2013,Eastern Washington,80,Boston,68,-6,-8.18,-6.34,-6.53,-6.15,1,,-14.74,-6.15,-8,-6.9,-4,-11
11/22/2013,Washington,78,Boston College,89,-3.5,-3.43,-2.29,-1.66,-2.93,1,,-9.46,,-2.5,0.45,-3,-4
11/22/2013,Arizona St.,70,Bradley,58,16.5,16.34,17.22,17.25,16.95,0,,18.69,25.09,16.5,14.22,16,13.5
11/22/2013,Nevada,83,Chattanooga,81,14.5,14.78,17.75,18.05,17.23,0,,9.52,25.57,14,12.4,8,13.5
11/22/2013,Illinois,77,Chicago St.,53,21.5,25.36,23.93,24.15,23.5,0,,25.24,29.27,22,26.24,24,20.5
11/22/2013,Portland,69,Columbia,52,6,3.97,6.25,6.57,5.67,0,,4.47,-4.39,5,5.44,1,8
11/22/2013,Indiana,58,Connecticut,59,-2,0.3,-1.17,-0.64,-2.6,1,,-2.67,,-1,2.21,6,-0.5
11/22/2013,Clemson,85,Davidson,54,4,4.7,10.7,12.03,9.61,1,,2.24,,4,3.3,-3,4
11/22/2013,Villanova,84,Delaware,80,18.5,16.82,15.55,17.36,13.88,0,,21.33,21.43,16,16.53,17,16
11/22/2013,Detroit,77,Florida Atlantic,44,7.5,6.92,4.45,7.16,1.15,0,,10.75,2.13,7,8.2,11,3
11/22/2013,Michigan,82,Florida St.,80,3,3.19,-2.75,-4.29,-2,1,,9.4,,5,4,8,4
11/22/2013,Wright St.,75,Houston Baptist,59,16.5,14.82,11.7,12.43,11.24,1,,22.59,8.09,15,20.41,15,14
11/22/2013,Northwestern,63,IUPUI,61,16,20.29,18.33,16.02,20.75,0,,28.62,19.29,15,16.61,19,20
11/22/2013,North Texas,76,Idaho,87,1.5,-0.1,1.11,-0.03,2.24,1,,4.55,-2.75,1,-0.79,-1,0.01
11/22/2013,Georgetown,90,Kansas St.,63,5,4.72,2.86,2.47,3.31,1,,9.58,,4,4.44,2,6.5
11/22/2013,VA Commonwealth,73,Long Beach St.,67,18.5,18.77,16.31,15.26,17.46,1,,24.63,,17.5,18.77,19,17.5
11/22/2013,UC Irvine,84,Long Island,64,10.5,4.93,4.92,3.28,6.21,0,,2.26,5.17,9,4.01,6,6.5
11/22/2013,Portland St.,67,Loyola-Chicago,63,1.5,-5.22,-1.38,-3.48,0.09,0,,-7.53,-8.79,-3,-3.56,-2,-9.5
11/22/2013,Maryland,68,Marist,43,20,17.19,15.77,16.51,15.45,1,,17.06,22.88,17,21.64,15,14
11/22/2013,New Mexico,65,Massachusetts,81,5,3.15,0.15,0.1,0.22,1,,5.44,,4.5,5.14,5,3
11/22/2013,St. John's,64,Monmouth,54,18.5,19.83,18.11,17.38,18.65,0,,27.89,18.1,19.5,19.13,20,21.5
11/22/2013,Central Michigan,54,Montana St.,59,9,8.48,6.97,5.38,8.9,0,,9.61,8.11,6.5,7.35,12,8
11/22/2013,UCLA,81,Morehead St.,70,16,17.32,14.21,12.39,16.08,0,,20.85,25.09,16.5,14.15,15,18
11/22/2013,La Salle,78,Morgan St.,59,10,10.08,6.3,5.39,7.29,1,,12.96,10.03,10,10.99,9,8
11/22/2013,UAB,87,Nebraska,74,2,-2.55,-3.09,-2.17,-4.16,1,,-3.62,,1,-1.36,-4,0.01
11/22/2013,Western Carolina,98,Niagara,90,0,-3.08,-1.59,-0.14,-3.14,1,,-0.26,-7.46,-1,-1.66,-2,0.01
11/22/2013,NC Charlotte,86,Northeastern,77,3,1.75,0.04,-0.28,0.37,1,,4.32,,2,1.11,2,3
11/22/2013,Colorado St.,72,Northern Colorado,65,7,10.13,5.31,5.66,4.7,0,,4.99,7.16,7,10.99,12,9.5
11/22/2013,Loyola Marymount,81,Northern Iowa,90,-3.5,-4.21,-2.7,-1.66,-3.75,1,,-1.04,0.78,-2.5,-7.02,-6,-4
11/22/2013,Seton Hall,85,Oklahoma,86,-2,-5.68,-6.24,-7.06,-5.52,1,,-1.87,-7.99,-1.5,-3.54,-7,-6.5
11/22/2013,Iowa,86,Pennsylvania,55,24.5,21.37,18.44,17.41,19.3,0,,25.06,19.05,23,19.65,25,23.5
11/22/2013,Vanderbilt,60,Providence,67,-7,-2.97,-4.27,-2.29,-7.08,1,,-0.7,2.71,-4.5,-2.92,-2,-7.5
11/22/2013,UC Davis,80,SIU-Edwardsville,75,7.5,4.62,3.47,2.66,4.21,1,,9.23,-1.63,6,6.01,4,6.5
11/22/2013,Montana,74,San Francisco,75,3,5.29,8.58,10.34,6.72,0,,0.2,-2.85,5,5.41,4,8.5
11/22/2013,Notre Dame,84,Santa Clara,69,15,13.15,12.82,10.99,14.69,0,,18.38,12.25,14,11.85,11,16
11/22/2013,Cornell,70,Siena,71,-2,0.19,-3.89,-5.25,-2.93,0,,-2.97,3.92,0,0.28,0.01,1.5
11/22/2013,Kent St.,79,South Carolina Upstat,78,6,8.85,9.47,10.02,8.72,0,,10.39,8.75,4.5,8.38,8,7.5
11/22/2013,Wyoming,70,South Dakota,53,14,15.61,15.44,14.55,16.2,0,,13.06,20.88,12.5,12.66,13,16.5
11/22/2013,South Alabama,59,Southern Miss,66,-5.5,-2.8,-1.34,-2.38,-0.66,0,,-5.47,-2.64,-3.5,-1.73,-3,-2.5
11/22/2013,Georgia,81,Temple,83,-2.5,-1.74,-3.37,-5.49,-1.31,1,,2.33,,-1.5,-0.99,-2,-3
11/22/2013,Tennessee,88,Tennessee St.,67,20.5,19.52,21.9,22.32,21.24,0,,23.8,22.48,20,17.32,16,22
11/22/2013,Stony Brook,99,Toledo,103,-1.5,3.31,0.52,-1.22,2.14,1,,6.76,2.15,1.5,2.65,6,1
11/22/2013,Kansas,88,Towson,58,19,20.58,20.39,20.42,20.4,0,,12.39,22.96,17.5,20.98,22,23.5
11/22/2013,Michigan St.,96,Virginia Tech,77,15.5,16.49,13.75,14.92,12.66,1,,19.72,15,15,17.14,17,20.5
11/23/2013,UC Irvine,68,Boston,74,7.5,7.89,11.51,10.99,11.94,0,,-1.9,8.61,5,8.5,9,10
11/23/2013,Saint Louis,74,Bowling Green,47,19.5,22.63,21.3,25.27,18,0,,28.13,21.58,22,21.59,20,22.5
11/23/2013,Ball St.,58,Butler,59,-7.5,-8.39,-2.2,-1.88,-2.77,0,,-13.95,-9.53,-6.5,-9.51,-11,-3.5
11/23/2013,Central Michigan,90,CS Northridge,76,4,1.58,0.32,-0.59,1.12,0,,2.13,0.01,1,2.37,5,1
11/23/2013,Southern Utah,59,Cal Riverside,74,3,1.87,5.12,-1.49,9.25,0,,-3.74,0.04,1,1.43,0.01,2.5
11/23/2013,San Jose St.,81,Cal St. Fullerton,59,-3,-3.24,-1.57,0.07,-3.46,0,,-4.25,-12.59,-2,-2.15,-4,1.5
11/23/2013,Idaho,60,Columbia,65,-3.5,-1.07,-0.15,0.68,-0.98,1,,-7.06,-4.79,-3,-0.94,-1,1.5
11/23/2013,Long Island,70,Eastern Washington,102,-4.5,5.26,0.55,1.34,-0.25,1,,3.21,15.59,-1.5,3.18,3,6
11/23/2013,Louisville,71,Fairfield,57,27.5,25.36,23.62,25.4,22.86,1,,30.95,25.47,25.5,23.16,29,27
11/23/2013,Pacific,86,Fresno St.,77,5,3.05,3.28,2.47,3.9,0,,-5.11,8.1,1,1.54,3,2.5
11/23/2013,Charleston,89,Furman,55,10.5,10.87,4.53,4.53,4.38,0,,18.25,2.41,10,9.85,13,12.5
11/23/2013,Iona,89,George Mason,73,5.5,5.24,5.88,4.36,7.26,0,,1.62,4.95,3.5,3.69,6,9
11/23/2013,Old Dominion,86,Georgia Southern,69,9.5,6.19,6.98,4.62,9.31,0,,13.54,5.42,10,7.12,2,8.5
11/23/2013,Hofstra,81,Hartford,78,-4.5,-3.7,-2.85,-6.89,0.99,1,,-6.29,-1,-4,-0.39,-1,-5
11/23/2013,Belmont,81,Holy Cross,70,8.5,9.6,6.42,5.91,6.97,1,,8.99,10.05,7.5,8.89,13,8
11/23/2013,Southern Miss,67,Houston Baptist,62,21,21.33,21.78,23.34,20.43,1,,23,25.63,18.5,21.74,18,19.5
11/23/2013,Valparaiso,81,James Madison,49,14,10.51,9.93,9.32,10.38,0,,7.3,10.88,11,11.17,13,10
11/23/2013,Loyola Marymount,76,Marist,70,11.5,10.32,12.86,15.41,10.75,1,,7.31,,10.5,10.45,9,9
11/23/2013,Utah St.,87,Mississippi St.,68,11,13.23,13.4,12.59,14.05,0,,10.29,13.85,12,14.54,14,16.5
11/23/2013,Austin Peay,78,Montana St.,72,2.5,1.11,0.93,-0.13,2.51,1,,1.14,0.01,1,1.72,1,1.5
11/23/2013,Vanderbilt,75,Morgan St.,66,11,9.92,9.96,8.67,11.37,1,,12.29,,10,10.17,11,6
11/23/2013,Auburn,75,Murray St.,67,6.5,2.61,3.24,0.79,5.42,0,,5.48,2.26,5.5,3.9,2,4
11/23/2013,Marshall,96,NC Wilmington,78,6,6.88,4.93,1.13,9.25,0,,2.4,5.89,6,8.9,8,8.5
11/23/2013,Drake,88,Nebraska-Omaha,80,5.5,8.92,4.8,5.55,3.84,0,,10.19,6.84,7.5,7.97,16,6
11/23/2013,Kent St.,102,Niagara,97,11,10.07,12.79,12.86,12.56,0,,11.09,10.55,10,10.51,9,11
11/23/2013,Portland,72,North Texas,77,12.5,8.98,12.26,12.04,12.34,0,,11.93,3.15,10.5,9.39,7,11
