date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer
02/14/2015,Mississippi,70,Arkansas,71,2.5,2.2,1.48,1.87,1.86,0.57,2.72,2,2.59,2,0.78,0.87,1,0,2,2.26,1,4,5,3,3
02/14/2015,Missouri,74,Mississippi St.,77,3,1.87,1.74,1.25,2.56,1.18,1.9,2.5,4.33,1,1.01,2.94,3.1,0,5,4.68,-2,2,-5,3,2.2
02/14/2015,NC Wilmington,66,Northeastern,61,0,0.7,0.2,-0.03,0.2,0.36,1.3,1,1.1,3,1.62,-0.55,-1.9,0,0,-1.25,,,,4,2.7
02/14/2015,Nebraska Omaha,77,Western Illinois,58,8.5,6.25,5.74,2.67,7.81,6.44,7.04,6,6.94,6,1.72,6.78,7.8,0,7,7.78,,,,3,
02/14/2015,Nevada,66,New Mexico,63,-4.5,-6.02,-6.71,-8.16,-6.33,-6,-3.92,-4.5,-4.76,-6,1.26,-5.3,-4.7,0,-7,-8.1,,,,-7,-4.3
02/14/2015,North Dakota,78,Montana St.,80,4.5,5.9,7.12,7.52,5.9,8.22,5.79,5,4.29,4,1.54,3.62,7.3,0,7,4.28,,,,6,5.6
02/14/2015,North Texas,57,Middle Tenn St.,56,-2,-0.63,-0.37,-0.63,-0.69,0.29,0.07,0,-3.1,-2,1.92,-1.9,-2.6,0,-1,-0.79,,,,4,0.5
02/14/2015,Northern Colorado,81,Montana,83,2.5,0.3,-0.18,0.35,-0.65,-0.17,-1.05,0,1.58,1,1.05,-0.96,2,0,0,1.32,,,,-1,1.6
02/14/2015,Oral Roberts,70,South Dakota,83,8,7.21,5.74,6.99,5.9,4.21,8.57,8,8.18,10,1.68,6.44,9.1,0,8,7,,,,7,6.6
02/14/2015,Penn St.,73,Maryland,76,1,-1.79,-2.42,-5.79,-1.64,-0.8,3.21,1.5,0.09,2,2.65,-2.4,-3.3,0,-1,-2.4,-7,-1,-6,1,-1.2
02/14/2015,Pennsylvania,55,Brown,71,2,1.74,2.6,3.38,2.34,2.07,1.05,2,2.27,-3,1.84,3.13,2.2,0,3,-0.33,,,,4,-0.1
02/14/2015,Pittsburgh,89,North Carolina,76,-4.5,-6.61,-7.2,-5.41,-8.84,-7.43,-4.46,-5,-7.84,-6,1.62,-8.22,-5.7,0,-7,-1.8,-14,-7,-8,-4,-2.9
02/14/2015,Portland,66,Loyola Marymount,63,10,9.82,10.25,10.11,10.04,10.67,12.13,11,9.48,11,1.05,8.42,9,0,9,5.32,,,,11,11.2
02/14/2015,Princeton,73,Yale,81,-2.5,-2.76,-4.11,-5.1,-3.28,-4.2,0.07,-1,-2.7,-2,1.59,-1.64,-3.9,0,-2,-1.86,,,,-4,-1.1
02/14/2015,Providence,69,Seton Hall,62,8.5,6.59,6,7.06,5.48,5.62,8.92,7,8.2,7,1.31,4.42,5.5,0,6,9.02,,,,7,5.5
02/14/2015,Rhode Island,81,Saint Louis,68,12,14.48,15.84,15.15,16.79,15.42,16.21,13.5,13.62,15,1.77,16.58,13,0,14,12.99,,,,11,12.7
02/14/2015,Rice,82,UAB,73,-4,-3.83,-3.39,-4.5,-2.33,-3.76,-4.57,-5,-4.41,-4,0.78,-4.47,-3.7,0,-5,-3.79,,,,-5,-0.9
02/14/2015,SE Missouri St.,92,Murray St.,94,-7,-7.96,-8.69,-10.39,-7.85,-8.19,-8.67,-6,-8.41,-8,1.05,-9.17,-8.2,0,-8,-4.26,,,,-8,-5.7
02/14/2015,SIU Edwardsville,80,Eastern Illinois,63,3,0.79,-1.13,-3.87,0.66,-0.58,2.2,3,2.08,4,2.31,0.77,-0.7,0,2,1,,,,3,
02/14/2015,SMU,73,Connecticut,55,6.5,7.85,7.73,9.14,7.12,7.15,6.5,6.5,7.4,6,1.25,8.26,8.9,0,7,8.99,,,,10,7.9
02/14/2015,San Diego,62,St. Mary's,69,-2,-0.33,-0.59,-2.68,0.81,-0.19,3.39,2,1.08,3,2.35,-1.68,-3.1,0,-1,-1.06,,,,-3,0.7
02/14/2015,San Diego St.,72,Colorado St.,63,5.5,5.75,5.38,4.41,6.22,5.27,7.87,6,7.76,7,1.28,5.87,7.2,0,6,3.95,,,,4,3.8
02/14/2015,Siena,64,Monmouth,83,2,1.26,0.83,1.94,-0.17,0.92,4.2,1.5,1.1,1,1.34,-1.01,0.3,0,3,1.33,,,,2,0.9
02/14/2015,South Alabama,97,Texas Arlington,91,-4,-4.47,-5.09,-7.04,-4.56,-3.91,-3.13,-4.5,-5.85,-4,1.14,-5.68,-3.5,0,-4,-3.29,,,,-5,-3
02/14/2015,South Dakota St.,68,North Dakota St.,58,7.5,7.33,7.17,4.28,8.34,8.7,7.55,8,5.4,10,1.57,8.21,8.1,0,9,3.94,,,,7,7.6
02/14/2015,South Florida,48,Memphis,75,-6,-7,-7,-5.59,-7.11,-8.44,-6.49,-5.5,-6.53,-8,1.28,-8.74,-5.7,0,-7,-6.3,,,,-9,-5.1
02/14/2015,Southern Illinois,64,Evansville,72,1,-1.67,-2.87,-5.89,-1.63,-1.54,0.31,1,1.2,3,2.47,-2.91,-2.6,0,-3,-1.27,,,,-2,-2.5
02/14/2015,Southern Miss,62,Florida Atlantic,54,1,-0.38,-2.14,-1.29,-2.78,-2.24,1.98,-2,-2.03,2,1.67,-2.14,-0.3,0,2,3.94,,,,-1,-1
02/14/2015,Syracuse,72,Duke,80,-7.5,-6.75,-8.6,-11.8,-6.99,-7.55,-6.14,-7,-6,-5,2.62,-7.97,-7.6,0,-7,-4.56,-10,-6,-7,-1,-4.8
02/14/2015,TCU,70,Oklahoma St.,55,-2.5,-1.89,-3.19,-4.06,-1.19,-4.92,-4.76,-4,-0.35,-5,2.12,-1.31,-0.9,0,-2,0.49,,,,1,1.6
02/14/2015,Temple,66,East Carolina,53,12.5,13.05,13.64,15.94,13.09,12.46,13.28,13.5,12.21,13,1.12,12.41,13.6,0,14,12.3,,,,15,8.7
02/14/2015,Tennessee,55,LSU,73,2.5,1.3,0.27,1.08,0.32,-0.59,1.65,1.5,2.67,2,0.95,0.1,1.4,0,3,2.9,,,,1,1.1
02/14/2015,Tennessee St.,41,Eastern Kentucky,69,-12,-10.36,-11.19,-11.69,-10.9,-11.31,-9.33,-11.5,-12.89,-9,2,-9.3,-12.8,0,-10,-9.78,,,,-6,-10.5
02/14/2015,Tennessee-Martin,67,Austin Peay,61,9.5,11.99,13.32,14.55,12.56,13.11,11.67,11,11.04,13,1.6,13.09,10.4,0,12,8.45,,,,9,13.7
02/14/2015,Texas,56,Texas Tech,41,16.5,16.41,16.29,14.21,18.32,16.39,19.46,16.5,16.87,16,1.64,15.59,14.8,0,17,13.13,19,16,21,14,14.5
02/14/2015,Texas A&M,63,Florida,62,2,1.97,1.98,6.3,-0.1,-1.46,2.24,3,2.61,2,2.12,1.17,1.2,0,0,0.8,2,3,7,-1,3.8
02/14/2015,Texas San Antonio,81,NC Charlotte,89,-1.5,0.14,0.48,2.99,-0.78,-0.61,0.99,1.5,-1.96,2,1.89,-2.47,-2.2,0,-3,0.52,,,,2,3.8
02/14/2015,Texas St.,41,Georgia St.,53,-6.5,-5.49,-5.39,-6.01,-5.17,-5.12,-8.68,-7,-7.78,-7,1.54,-5.39,-5.8,0,-6,-4.92,,,,-3,-1.1
02/14/2015,Troy St.,80,Louisiana-Lafayette,84,-4.5,-3.4,-3.65,-3.25,-4.18,-3.51,-4.03,-3,-5.62,-3,1.71,-5.01,-4.4,0,-4,-1.51,,,,1,-3
02/14/2015,UCLA,72,Oregon,63,6.5,4.82,4.38,4.05,4.34,4.68,5.6,6.5,5.9,7,1.16,3.06,5.8,0,4,5.85,,,,5,3
02/14/2015,USC,68,Oregon St.,55,-2,-1.43,-2.18,-4.45,-2.44,0.18,0.65,0,0.92,-1,1.79,-3.94,-0.8,0,-1,-1.86,,,,-1,-1.7
02/14/2015,UTEP,62,Old Dominion,47,4,3.05,2.13,2.02,2.18,2.16,6.03,5.5,4.62,6,1.78,1.06,3.4,0,3,0.99,,,,3,3.1
02/14/2015,Virginia,61,Wake Forest,60,17.5,20.27,22.97,25.85,22.01,21.71,20.29,17,17.95,22,3.41,19.4,20.5,0,22,17.13,22,18,21,13,18.5
02/14/2015,Weber St.,54,Northern Arizona,61,1.5,1.62,1.28,1.44,0.74,1.76,0.99,0,2.99,0.01,1.06,0.44,2.2,0,3,-0.22,,,,3,3.4
02/14/2015,Western Carolina,55,Wofford,75,-3,-3.49,-3.96,-6.78,-3.03,-2.71,-2.11,-2,-3.24,-2,1.51,,,0,-6,-2.5,,,,-4,-2.1
02/14/2015,Western Michigan,69,Northern Illinois,65,6,7.42,7.52,8.81,7.08,6.76,6.97,5.5,7.11,9,1.3,7.33,8.9,0,8,7,,,,5,7
02/14/2015,William & Mary,70,Delaware,73,12.5,15.92,17.09,16.94,17.92,16.23,16.2,13.5,14.65,16,1.55,16.81,13,0,16,13.94,,,,15,17.2
02/14/2015,Wyoming,77,San Jose St.,60,19,23.8,26.96,32.25,25.46,24.64,24.11,19,21.64,23,3.86,24.42,22.6,0,23,21.98,,,,18,21.4
02/14/2015,Xavier,70,St. John's,78,8,6.24,6.07,3.8,7.07,7.92,5.2,8,7.36,7,1.25,5.63,6.1,0,7,6.33,,,,6,5.7
02/15/2015,Army,75,Bucknell,78,-1,1.01,1.58,1.45,1.27,2.13,-0.56,-1,1.72,-1,1.23,0.53,-0.4,0,2,-0.93,,,,2,3.3
02/15/2015,Bradley,53,Loyola-Chicago,58,3,-1,-3.59,-5.76,-2.52,-2.88,0.82,2,1.26,4,2.81,-1.47,-1.5,0,1,1.06,,,,-2,-1.4
02/15/2015,Canisius,69,St. Peter's,55,3,4.76,5.47,4.8,5.27,6.42,3.18,2,1.11,6,1.98,4.91,4.1,0,5,2.76,,,,8,4.8
02/15/2015,Central Florida,56,Houston,54,2,2.36,3.45,5.23,1.67,3.78,2.08,2.5,1.93,3,1.21,1.02,1.6,0,3,-0.69,,,,2,2.6
02/15/2015,Charleston,50,Towson,53,3,2.46,2.48,1.57,2.94,2.74,2.12,2.5,3.42,1,0.89,3.78,2.7,0,4,0.53,,,,4,0.7
02/15/2015,Citadel,69,VMI,84,-2,0.82,1.41,1.59,0.64,2.12,-0.66,-1,0.13,-1,1.22,1.88,1.4,0,-1,1.06,,,,2,1.1
02/15/2015,Cleveland St.,67,Illinois-Chicago,59,14,14.49,14.57,14.02,14.5,15.34,17.83,14,14.31,15,1.2,14.95,14.8,0,16,12.33,,,,13,11.7
02/15/2015,Colorado,64,Stanford,58,-1.5,-0.74,-1.94,-3.09,-1.82,-0.87,-1.41,-1.5,-1.44,-3,1.64,-0.83,-0.2,0,0,1.79,,,,3,0.2
02/15/2015,Drexel,57,Hofstra,81,-3.5,-2.78,-3.13,0.61,-5.41,-4.28,1.5,-1,-5.76,1,2.69,-5.45,-3.1,0,-2,-3.94,,,,-2,-4.2
02/15/2015,Fordham,69,St. Joseph's PA,55,-2.5,-1.05,-1.79,-3.49,-0.61,-1.58,0.7,0,-2.7,0.01,1.34,-1.04,-2.9,0,-1,1.43,,,,-2,1.3
02/15/2015,Indiana,90,Minnesota,71,3,3.1,3.53,6.76,2.23,1.47,0.18,3,0.7,2,1.86,0.23,2.8,0,4,2.53,3,5,8,3,4.1
02/15/2015,Manhattan,79,Fairfield,70,10,9.22,9.71,10.26,9.22,9.83,11.78,10,8.48,13,2.05,7.97,9.5,0,10,7.81,,,,5,7.3
02/15/2015,Niagara,60,Rider,69,-6,-6.24,-7.74,-11.21,-5.77,-7.12,-7.05,-5.5,-6.4,-8,1.89,-5.66,-5.4,0,-4,-3.87,,,,-4,-4.9
02/15/2015,Northwestern,66,Iowa,61,-6.5,-5.87,-5.72,-6.41,-5.63,-5.17,-5.42,-7,-7.5,-5,1.02,-6.91,-5.7,0,-5,-4.94,-11,-6,-7,-4,-2.5
02/15/2015,Oakland,83,Detroit,78,6,5.14,4.77,5.7,4.44,4.24,6.63,6,5.37,5,0.87,4.83,3.5,0,6,7.17,,,,5,4.2
02/15/2015,Purdue,66,Nebraska,54,7.5,8.29,8.94,7.26,9.64,10.41,7.25,8,6.09,9,2.01,8.45,7.1,0,8,9.22,12,9,10,3,7.3
02/15/2015,Quinnipiac,57,Iona,60,-1,-1.9,-3.26,-4.25,-2.75,-2.98,-1.77,-2,-2.93,-1,1.64,-2.01,-3.1,0,-2,-0.11,,,,2,-0.5
02/15/2015,SW Missouri St.,57,Northern Iowa,68,-10.5,-12.4,-12.66,-16.53,-12.1,-10.67,-13.06,-11,-9.42,-13,2.13,-11.33,-8.5,0,-10,-9.37,-27,-11,-15,-11,-7.8
02/15/2015,Utah,76,California,61,17.5,17.11,17.89,13.22,21.22,20.32,20.32,18.5,16.71,21,3.16,20.02,15.7,0,16,17.38,16,19,10,12,17
02/15/2015,Washington,68,Arizona St.,78,-2.5,1.26,1.46,4.66,-0.22,0.04,0.15,0,1.01,-1,2.03,-2.12,3.4,0,2,1.34,,,,3,2.7
02/15/2015,Washington St.,59,Arizona,86,-16,-16.8,-16.39,-13.23,-18.01,-17.65,-19.81,-16,-16.57,-19,2.94,-20.24,-13.3,0,-17,-13.27,-28,-16,-17,-11,-12.4
02/15/2015,Wisconsin,68,Illinois,49,14,14.14,14.67,14.75,14.16,15.29,13.82,13,14.23,14,1.68,14.13,14.3,0,14,13.59,19,15,13,9,13.3
02/15/2015,Wisconsin-Milwaukee,55,Valparaiso,62,-6,-7.84,-8.99,-9.16,-8.71,-9.34,-6.52,-5.5,-7.81,-7,1.76,-10.76,-7.1,0,-7,-7.09,,,,-5,-7.5
02/15/2015,Wright St.,69,Youngstown St.,74,4,6.4,6.1,8.72,5.34,4.41,6.38,5,4.85,8,1.56,6.56,9,0,8,6.48,,,,6,3.4
02/16/2015,Boston College,86,Miami-Florida,89,-3.5,-2.08,-3.4,-2.56,-3.29,-4.73,-3.16,-3.5,-3.37,-2,1.6,,,0,-2,,-4,-1,3,1,-1.5
02/16/2015,Creighton,56,Butler,58,-3,-5.83,-7.34,-5.83,-7.53,-8.87,-7.81,-3.5,-3.93,-6,2.04,-8.57,-3.8,0,-5,-2.98,,,,-4,-4.1
02/16/2015,East Tennessee St.,87,Tennessee Tech,79,5.5,6.21,6.02,8.32,5.22,4.71,8.27,6,4.32,8,1.49,4.56,6.5,0,7,4.85,,,,7,6
02/16/2015,Georgia Tech,63,Clemson,52,3,2.66,1.79,-0.46,3.24,2.35,0.08,2.5,3.06,2,2.16,2.96,2.4,0,4,2.7,,,,8,2.5
02/16/2015,Monmouth,69,Marist,65,7.5,11.29,12.63,12.93,12.41,12.64,10.58,9,9.83,9,1.53,12.39,11.2,0,12,10.2,,,,10,11
02/16/2015,Morgan St.,65,Hampton,93,2,0.42,-0.49,-0.1,0.22,-1.78,0.66,1.5,3.17,0.01,1.34,0.18,-0.3,0,-1,2.35,,,,2,0.6
02/16/2015,Villanova,80,Seton Hall,54,16.5,14.22,14.65,16.43,13.48,14.85,17.93,15.5,13.45,14,1.79,13.64,14.7,0,14,13.96,,,,11,12.8
02/16/2015,Virginia,61,Pittsburgh,49,11.5,16.05,19.28,20.9,18.53,19.44,14.12,13.5,13.17,15,2.98,15.29,15.3,0,18,11.43,,,,12,16.2
02/16/2015,West Virginia,62,Kansas,61,-1.5,-0.39,-1.35,-3.6,-0.1,-1.05,-2.2,-2,-0.61,-3,1.3,-1.16,-0.9,0,-1,5.91,,,,1,3
02/17/2015,Auburn,68,Alabama,79,-1,-2.26,-2.97,-1.88,-3.29,-3.71,-1.63,-1,-2.87,0.01,1.1,-3.1,-2.3,0,-2,-2.9,,,,-2,-0.7
02/17/2015,Evansville,61,Drake,52,10,12.59,13.1,12.1,13.6,13.85,12.56,10.5,10.42,13,1.21,13.19,12.5,0,14,10.41,,,,11,13.9
02/17/2015,Georgetown,79,St. John's,57,7,6.1,5.57,4.64,5.88,6.12,5.59,6.5,6.76,8,0.91,5.68,6.3,0,7,7.12,,,,5,5.7
02/17/2015,Georgia,58,South Carolina,64,6.5,7.07,6.72,8.48,4.92,6.8,8.22,7,5.71,11,1.88,4.54,7,0,8,6.07,,,,9,5.4
02/17/2015,Michigan,67,Michigan St.,80,-5.5,-3.12,-3.66,-1.61,-5.15,-4.67,-3.76,-4.5,-3.86,-4,1.38,-5.37,-2.8,0,-1,-2.13,,,,-1,-1.6
02/17/2015,Nevada,58,Wyoming,64,1,-4.95,-6.04,-10.21,-4.93,-3.64,-1.37,-1.5,-4.2,-1,2.63,-4.06,-4.8,0,-5,-7.88,,,,-6,-5.2
02/17/2015,New Mexico,46,San Diego St.,63,-2.5,-3.61,-4.42,-5.09,-4.39,-3.77,-5.99,-3,-3.72,-4,1.34,-5.13,-3,0,-4,-1.8,,,,-1,-0.6
02/17/2015,Notre Dame,88,Wake Forest,75,12,12.65,14.82,17.56,13.26,14.26,11.65,11,11.4,10,2.57,12.51,13.3,0,13,10.48,,,,8,14.2
02/17/2015,Oklahoma,71,Texas,69,6.5,6.6,6.23,6.13,6.15,6.8,9.08,6,5.63,10,1.5,6.36,7.4,0,6,5.25,,,,5,5.8
02/17/2015,South Florida,69,Houston,67,1.5,2.15,2.88,3.42,2.21,3.18,0.39,2,6.03,0.01,1.67,1.52,2.9,0,3,0.41,,,,1,1
02/17/2015,Southern Illinois,62,Wichita St.,84,-11.5,-13.07,-15.35,-17.79,-14.66,-13.93,-14.63,-11.5,-13.67,-11,2.64,-14.67,-11.7,0,-15,-9.79,,,,-8,-9.7
02/17/2015,Tennessee,48,Kentucky,66,-13.5,-15.12,-18.88,-19.05,-19.56,-18.24,-15.7,-14.5,-15.15,-14,3.35,-16.92,-13.6,0,-14,-11.97,,,,-8,-11.5
02/17/2015,Texas A&M,68,LSU,62,2.5,2.8,2.66,2.53,2.94,2.41,2.52,2.5,4.27,1,0.94,2.65,3.5,0,4,2.76,,,,1,4.2
02/17/2015,Texas Tech,49,Baylor,54,-8.5,-9.84,-10.88,-8.67,-12.66,-11.28,-11.43,-10,-9.42,-13,2.01,-12.77,-7.1,0,-9,-6.39,,,,-8,-7.3
02/17/2015,VA Commonwealth,74,Saint Louis,54,16.5,18.97,20.77,20.72,20.58,21.14,19.61,17.5,17.24,17,1.77,20.24,17.3,0,21,18.79,,,,17,15.2
02/18/2015,Akron,66,Toledo,68,3,2.34,1.48,3.43,1.17,-0.17,2.35,1.5,2.02,3,1.23,1.01,3.1,0,2,3.89,,,,4,3.2
02/18/2015,American,53,Boston,61,4,4.64,5.3,6.84,4.68,4.49,4.31,4,5.56,4,1.26,3.68,7,0,6,1.61,,,,3,3.9
02/18/2015,Arizona St.,68,UCLA,66,3,2.77,2.43,0.26,4.55,2.17,3.1,3.5,3.8,2,1.28,3.4,1.6,0,3,5.37,,,,1,3.3
02/18/2015,Arkansas,84,Missouri,69,16.5,16.82,17.69,18.98,16.62,17.77,18.92,17.5,14.6,18,1.42,15.7,15.7,0,16,16.98,,,,16,15.7
02/18/2015,Bowling Green,56,Miami-Ohio,67,11,13.38,15.32,17.49,14.49,14.27,13.6,12.5,11.15,10,2,14.09,13.8,0,13,11.18,,,,14,11.6
02/18/2015,Bradley,47,Illinois St.,60,-5,-6.59,-7.78,-8.88,-8.05,-6.62,-5.82,-5.5,-8.49,-7,1.42,-7.85,-4.9,0,-6,-4.24,,,,-5,-5
02/18/2015,Central Michigan,68,Northern Illinois,66,9,11.6,12.28,11.98,12.17,12.79,11.11,9.5,9.02,11,1.23,12.33,10.5,0,11,11.06,,,,12,13.5
02/18/2015,Charleston,77,Elon,63,5.5,3.66,2.94,1.87,3.24,3.46,5.69,6,2.72,5,1.34,3.73,4.9,0,5,3.79,,,,5,0.3
02/18/2015,Cincinnati,57,Xavier,59,2.5,0.15,-0.12,2.22,-1.32,-1.84,0.18,1,-2.42,1,1.98,-2.22,0.5,0,0,-1.3,,,,4,3.3
02/18/2015,DePaul,57,Providence,84,-3,-4.12,-4.23,-5.22,-4.13,-3.41,-3.24,-2,-4.19,-2,1.24,-4.98,-3.8,0,-5,-4.95,,,,-6,-2.4
02/18/2015,Duke,92,North Carolina,90,8.5,7.63,8.26,11.9,6.12,7.09,8.99,9,7.14,8,1.93,5.43,7.4,0,7,7.96,,,,5,8.9
02/18/2015,Eastern Michigan,63,Buffalo,78,-1,0.35,0.29,1.02,-0.69,0.66,1.34,2,-2.42,1,1.33,-0.6,-0.5,0,0,-1.6,,,,2,4.1
02/18/2015,Florida,50,Vanderbilt,47,6.5,6.67,5.62,4.21,6.56,7.19,6.46,5.5,7.55,6,1.45,5.15,8.5,0,8,8.05,,,,9,4.4
02/18/2015,Florida St.,69,Boston College,60,6,5.36,4.71,5.75,3.8,4.77,10.49,7.5,6.51,7,2.11,3.9,5.5,0,6,3.09,,,,3,5.2
02/18/2015,Fresno St.,73,Colorado St.,81,-4,-7.03,-8.42,-7.79,-8.21,-9.42,-3.19,-4,-7.67,-5,2.12,-8.11,-5.6,0,-7,-6.76,,,,-9,-5.2
02/18/2015,George Mason,68,Fordham,80,5.5,5.06,5.85,6.16,5.44,6.05,3,4,4.52,4,1.33,4.54,7.6,0,7,3.42,,,,4,4.2
02/18/2015,George Washington,63,Davidson,65,3,-0.05,-0.59,1.43,-1.34,-1.96,-0.23,1,1.77,-1,1.41,-2.43,0.2,0,2,0.56,,,,1,-0.1
02/18/2015,James Madison,82,Drexel,78,5,6.77,6.96,7.3,7.1,6.44,5.96,6,5.76,7,1.29,6.24,5,0,7,5.47,,,,10,7.8
02/18/2015,Kent St.,58,Ball St.,53,7.5,10.85,11.43,14.4,9.46,11.1,13.94,10,8.89,12,1.82,9.16,11.2,0,11,7.03,,,,12,9.5
02/18/2015,La Salle,87,Duquesne,72,10,11.13,12.07,13.06,12.08,11.05,11.16,11,8.75,12,1.16,11.92,11.2,0,12,11.93,,,,10,7.5
02/18/2015,Loyola-Chicago,39,Northern Iowa,58,-8.5,-7.17,-7.01,-10.47,-6.83,-5.04,-8.85,-9.5,-9.34,-9,1.98,-7.33,-6.9,0,-8,-6.91,,,,-4,-3.5
02/18/2015,Miami-Florida,76,Virginia Tech,52,12,12.54,13.26,13.85,13.22,12.88,11.86,11,11.83,13,1.14,12.97,11.8,0,14,14.2,,,,10,10.1
02/18/2015,Minnesota,66,Northwestern,72,10.5,10.68,10.02,9.7,10.36,10.22,11.3,11,11.04,12,0.78,11.05,11.9,0,11,10.57,,,,10,9.7
02/18/2015,Northeastern,75,William & Mary,64,2,1.86,1.88,3.5,0.61,1.78,2.25,2.5,2.7,1,1.21,0.46,0.5,0,4,1.27,,,,4,0.2
02/18/2015,Oklahoma St.,65,Iowa St.,70,2,0.78,0.63,1.03,0.16,0.79,-1.58,1,1.56,-1,1.16,-0.11,2.1,0,1,1.59,,,,2,2
02/18/2015,Oregon,73,Colorado,60,5,5.19,4.82,7.26,3.97,3.4,5.33,6,5.23,6,1.21,3.48,6.3,0,5,4.92,,,,5,6.7
02/18/2015,Penn St.,47,Wisconsin,55,-10.5,-11.2,-12.8,-12.13,-13.08,-13.43,-10.99,-9,-12.44,-10,2.69,,,0,-11,-13.09,,,,-5,-9.2
02/18/2015,Rhode Island,75,Massachusetts,59,6.5,6.18,5.59,3.92,7.06,5.27,8.77,6.5,4.97,9,1.68,6.75,6.3,0,6,5.11,,,,4,7.6
02/18/2015,SW Missouri St.,60,Indiana St.,56,-2,0.02,-0.07,-0.56,0.19,0.07,-1.03,-2,-0.86,-4,1.61,0.06,1.4,0,2,-0.29,,,,2,1.4
02/18/2015,San Jose St.,54,Utah St.,76,-13,-14.45,-17.65,-20.44,-17.46,-16.16,-14.85,-14,-14.43,-17,3.22,-16.35,-12.7,0,-12,-9.15,,,,-8,-11.7
02/18/2015,St. Bonaventure,56,Richmond,71,1,0.8,1.03,2.49,-0.74,1.56,0.9,1.5,1.3,0.01,1.05,-1.12,0.8,0,1,1.52,,,,1,0.7
02/18/2015,Syracuse,69,Louisville,59,-3,-3.11,-4.61,-6.23,-4.16,-3.22,-3.65,-3,-4.23,-2,1.97,-3.86,-6,0,-3,0.87,,,,1,-1.3
02/18/2015,TCU,69,Kansas St.,55,3.5,4.41,4.82,4.06,6.2,3.97,1.82,3,2.64,3,1.24,4.52,4,0,3,7.42,,,,5,6.9
02/18/2015,Towson,82,Hofstra,87,-5.5,-4.46,-5.07,-2.44,-6.46,-6.25,-1.7,-3.5,-7.1,-2,2.09,-7.17,-3.4,0,-3,-6.85,,,,-3,-3.5
02/18/2015,Tulsa,69,East Carolina,58,11,12.04,13.37,14.66,12.57,13.25,11.6,10,9.99,11,1.49,11.21,12.8,0,13,13.03,,,,11,9.1
02/18/2015,UNLV,48,Boise St.,53,1,0.36,-1.26,-0.76,-1.21,-1.85,-1.72,-1,0.53,2,2.03,0.8,-0.6,0,2,1.9,,,,5,-0.1
02/18/2015,Western Illinois,77,South Dakota St.,79,-10,-10.64,-11.46,-8.23,-12.81,-13.61,-13.3,-11,-10.66,-14,3.04,-13.17,-8.5,0,-9,-11.02,,,,-4,-8.5
02/18/2015,Western Michigan,80,Ohio,69,7.5,7.75,8.82,8.91,8.26,9.53,8.59,8,5.61,11,1.9,7.11,7.4,0,7,6.11,,,,4,8.4
02/18/2015,Wisconsin-Green Bay,96,Detroit,76,11,11.95,12.37,14.11,11.7,11.51,13.16,11,11.66,12,0.99,11.05,11.3,0,12,10.48,,,,13,11
02/18/2015,Wright St.,67,Oakland,76,-4,0.21,-0.6,0,-0.39,-1.57,-1.76,-1,-0.03,2,1.46,-0.59,1,0,1,-0.08,,,,3,0.7
02/19/2015,Arizona,87,USC,57,24,22.14,21.82,21.82,22.92,20.5,26.55,23,22.14,25,2.42,22.98,21.9,0,23,22.34,,,,17,19.8
02/19/2015,Arkansas-Little Rock,70,Arkansas St.,57,5.5,6.1,4.77,3.56,5.55,4.97,10.52,6.5,4.08,7,1.96,6.8,4.3,0,6,9.5,,,,7,5.2
02/19/2015,BYU,75,San Diego,62,11.5,11.01,10.15,9.93,10.85,9.96,12.29,11,10.55,11,0.72,11.76,10.8,0,13,10.46,,,,11,11.4
02/19/2015,Belmont,66,Eastern Kentucky,61,2,0.31,0.31,1.99,-0.35,-0.64,1.24,1,1.27,0.01,0.81,0.38,-0.2,0,2,-2.44,,,,1,-0.5
02/19/2015,CS Sacramento,66,Northern Colorado,59,5,5.25,5.16,7.74,3.94,4,7.99,5.5,3.46,3,1.72,4.57,6.8,0,6,5.15,,,,4,6.5
02/19/2015,Cal Riverside,64,UC Santa Barbara,62,-4,-3.47,-4.13,-1.81,-5.3,-5.15,-3.15,-2,-4.89,-2,1.31,-4.65,-3.5,0,-4,-2.94,,,,-3,-0.6
02/19/2015,Cal St. Fullerton,54,Cal Poly SLO,65,-3,-3.15,-4.22,-3.46,-4.17,-5.1,-3.76,-2.5,-2.76,-4,1.64,-4.59,-2.9,0,-2,-3.6,,,,1,-1.4
02/19/2015,Central Conn. St.,53,St. Francis (PA),50,-7,-7.65,-9.54,-12.2,-8.46,-8.22,-5.17,-6,-7.91,-4,2.52,-8.9,-8.8,0,-6,-8.65,,,,-4,
02/19/2015,Chattanooga,74,Mercer,61,2.5,4.47,4.39,7.24,3.22,2.99,4.47,4,2.36,4,1.86,3.85,6.9,0,4,0.98,,,,8,5.7
02/19/2015,Dayton,68,St. Joseph's PA,64,10,12.78,14.4,14.36,14.56,14.24,13.94,11.5,8.86,14,2.6,14.65,12.1,0,14,10.72,,,,7,13.3
02/19/2015,Delaware,70,NC Wilmington,59,-1.5,-3.41,-4.76,-5.63,-3.93,-4.93,-1.53,-1,-0.3,0.01,2.06,-4.1,-2.9,0,-3,-3.51,,,,-5,-4.7
