date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey
03/09/2016,Colorado,80,Washington St.,56,9.5,11.52,10.97,12.68,10.4,10.85,13.38,9.5,8.75,11,2.27,10.74,9.7,1,10,,,,,8,,16.47,16.82
03/09/2016,Colorado St.,80,San Jose St.,61,7.5,6.5,6.36,4.68,6.65,7.34,6.45,6.5,7.35,4,1.97,9.96,6.9,1,,,,,,2,,6.46,9.83
03/09/2016,Duke,92,North Carolina St.,89,7.5,9.25,8.79,6.85,9.65,9.01,8.82,7.5,9.84,10,1.42,10.57,7.9,1,12,,,,,7,,11.32,8.5
03/09/2016,Duquesne,73,La Salle,88,7,8.12,7.69,4.24,9.11,7.53,7.94,7,7.78,8,2.3,8.49,7.1,1,,,,,,5,,13.67,10.84
03/09/2016,George Mason,78,Saint Louis,83,4,2.14,2.08,2.32,2.06,1.9,2.34,3,2.23,1,0.62,1.56,2.8,1,1,,,,,1,,2.44,5.15
03/09/2016,Georgetown,70,DePaul,53,9,9.14,8.29,7.01,8.82,8.25,9.92,9,8.54,12,1.54,9.14,8.4,1,10,,,,,6,,10.38,12.09
03/09/2016,Hampton,83,Morgan St.,81,5.5,4.14,4.37,6.48,2.98,6.11,3.88,5.5,5.21,1,1.65,3.06,6.2,1,3,,,,,3,,3.97,4.55
03/09/2016,Illinois,85,Minnesota,52,11,3.82,3.7,7.28,2.28,4.23,2.12,7,9.81,2,2.89,1.83,5.7,1,1,,,,,2,,-0.04,7.77
03/09/2016,Kansas St.,75,Oklahoma St.,71,5.5,4.77,3.9,4.15,3.92,3.63,5.44,5,4.23,7,1.06,4.34,5.1,1,,,,,,3,,3.64,8.87
03/09/2016,Lehigh,56,Holy Cross,59,10,9.29,10.46,12.18,10.14,9.9,12.8,9.5,9.92,11,2.95,10.33,10.2,0,,,,,,3,,3.99,7.5
03/09/2016,Marquette,101,St. John's,93,8.5,9.9,10.24,12.76,9.42,10.18,10.11,6.5,6.05,9,2.37,9.35,9.9,1,10,,,,,6,,13.54,12.17
03/09/2016,McNeese St.,90,Nicholls St.,94,-2,0.63,1.17,-1.57,2.2,1.53,-1.16,1,-0.06,0.01,1.21,1.72,-0.1,1,,,,,,1,,-0.85,3.71
03/09/2016,NC Charlotte,79,Rice,69,5.5,4.97,4.56,4.57,4.73,4.07,5.74,6,6.1,7,2.12,6.42,5.4,1,5,,,,,2,,-0.63,9.7
03/09/2016,Nebraska,89,Rutgers,72,14,13.81,13.13,9.97,14.63,12.43,15.12,14,14.05,15,4.21,13.9,11.4,1,14,,,,,6,,24.19,15.68
03/09/2016,Norfolk St.,66,NC Central,47,6,4.2,4.36,4.57,4.38,4.07,5.49,5,7.76,2,2.53,4.88,8.8,1,3,,,,,1,,-0.12,4.46
03/09/2016,Old Dominion,72,Florida Atlantic,46,10.5,12.01,12.29,12.45,12.31,12.16,11.61,10.5,11.98,10,1.75,13.11,11.2,1,,,,,,9,,16.03,11.97
03/09/2016,Oregon St.,75,Arizona St.,66,3,2.44,2.35,3.08,2.09,2.4,3.44,3,2,3,1.62,2.15,3.1,1,,,,,,1,,-2.61,7.3
03/09/2016,Pittsburgh,72,Syracuse,71,4.5,1.51,1.42,0.96,1.71,1.21,0.06,1.5,2.6,1,0.59,1.11,1.4,1,2,,,,,1,,1.08,4.14
03/09/2016,SE Louisiana,84,New Orleans,74,1,-0.67,0.19,2.28,-0.38,-0.22,-0.62,1,-0.65,0.01,2.93,0,-1.6,1,,,,,,-1,,-9.66,3.65
03/09/2016,Tennessee,97,Auburn,59,2.5,5.37,4.38,1.84,5.42,4.27,4.93,3.5,4.17,5,1.6,5.47,4.9,1,6,,,,,4,,8.72,10.68
03/09/2016,Texas Southern,77,Alabama A&M,69,10.5,9.63,9.49,11.65,8.87,9.35,11.7,10,14.47,14,3.12,9.23,9.2,1,,,,,,4,,4.76,8.88
03/09/2016,Texas Tech,62,TCU,67,7,9.96,9.12,11.39,8.49,8.73,9.73,8.5,8.32,8,2.23,9.36,8.8,1,8,,,,,9,,16.13,14.43
03/09/2016,UNLV,108,Air Force,102,10.5,11.62,13.35,11.21,14.22,13.14,12.64,11.5,10.18,10,2.04,11.35,9.2,0,16,,,,,7,,9.79,13.01
03/09/2016,USC,95,UCLA,71,2.5,1.3,1.21,0.26,1.69,1.12,-0.89,2,0.23,-2,1.38,2.05,1.3,1,2,,,,,3,,0.04,6.95
03/09/2016,UTEP,85,Florida International,77,2.5,1.34,1.59,4.19,0.47,2.26,1.37,1.5,1.75,2,2.17,1.03,1.7,1,,,,,,1,,-5.1,3.84
03/09/2016,Virginia Tech,96,Florida St.,85,-5,-3.37,-3.09,-0.08,-3.74,-3.8,-2.62,-2,-4.06,-1,2.95,-2.17,-4,1,-4,,,,,-1,,-11.67,-2.53
03/09/2016,Washington,91,Stanford,68,3,1.56,1.41,0.03,2.12,0.78,1.26,2.5,1.58,1,0.75,2.57,1,1,0,,,,,1,,0.87,6.61
03/09/2016,Western Kentucky,84,North Texas,76,8,7.25,7.43,6.71,7.76,7.34,8.6,7.5,7.51,8,0.98,,,1,,,,,,7,,4.92,
03/09/2016,Wyoming,70,Utah St.,88,-2.5,-2.7,-1.94,-2.37,-1.73,-2.15,-3.96,-2,-2.77,-3,2.33,-1.46,-1.8,1,,,,,,-3,,-10.09,1.88
03/10/2016,Akron,65,Eastern Michigan,63,5,5.65,5.51,3.41,6.02,6.31,6.94,6,5.36,7,1.61,6.9,6.3,1,8,,,,,2,,3.52,6.18
03/10/2016,Arizona,82,Colorado,78,7.5,7.12,6.74,6.01,7.02,6.63,9.97,7,8.37,11,2.42,7.24,7.1,1,9,,,,,1,,6.38,6.05
03/10/2016,Bethune Cookman,50,Savannah St.,57,1,0.75,0.91,-0.71,1.77,0.77,0.51,1,3.02,3,1.8,0.83,0.6,1,3,,,,,-1,,-3.64,0.65
03/10/2016,Boise St.,81,Colorado St.,88,7,5.95,5.75,5.57,5.64,6.35,6.44,5.5,6.97,7,1.08,5.93,7.1,1,6,,,,,6,,3.02,5.63
03/10/2016,Buffalo,94,Miami-Ohio,81,6,5,4.86,1.16,5.99,5.87,5.23,5.5,5,4,1.29,5.37,5.7,1,7,,,,,5,,4.72,5.04
03/10/2016,CS Bakersfield,79,Chicago St.,57,18.5,19.31,19.7,23.67,18.66,19.52,22.22,18.5,20.82,21,3.22,19.6,18.5,1,15,,,,,11,,,22.05
03/10/2016,California,76,Oregon St.,68,7,5.87,4.74,5,4.87,4.18,6.56,5.5,6.75,9,1.47,5.7,,1,6,,,,,5,,7.81,4.79
03/10/2016,Central Florida,63,Tulane,65,4.5,2.25,2.07,3.41,1.43,2.63,1.21,3.5,3.52,-1,1.54,1.45,3.5,1,2,,,,,1,,4.53,3.53
03/10/2016,Central Michigan,59,Bowling Green,62,5.5,6.25,5.68,6.43,5.75,4.68,8.85,6,5.95,7,1.09,6.4,6,1,6,,,,,6,,7.82,4.64
03/10/2016,Davidson,78,La Salle,63,11,10.51,10.89,8.68,11.78,11.21,11.28,11,12.04,11,1.73,12.15,9.9,1,11,,,,,6,,11.26,9.5
03/10/2016,East Carolina,66,South Florida,71,2.5,2.09,2.65,0.65,3.2,3.14,0.67,3,2.65,1,0.94,2.82,2.5,1,2,,,,,2,,1.81,2.06
03/10/2016,Florida,68,Arkansas,61,2.5,3.1,3.72,2.39,4.25,4.41,2.26,2.5,2.74,4,1.7,3.13,3.7,1,4,,,,,4,,-1.89,3.65
03/10/2016,Fordham,55,Richmond,70,-5,-4.11,-3.59,-0.03,-4.67,-4.46,-3.17,-5,-6.14,-4,1.48,-4.35,-4.8,1,-6,,,,,-4,,-4.63,-3.59
03/10/2016,Fresno St.,95,UNLV,82,3,1.68,2.77,5.2,2,2.45,5.47,0,-0.83,5,2.57,-1.42,-0.9,0,1,,,,,-1,,2.48,-0.33
03/10/2016,George Washington,73,Saint Louis,65,14,12.33,12.13,9.63,13.05,12.24,14.37,13,13.16,13,2.97,13.33,11.3,1,12,,,,,6,,18.8,11.23
03/10/2016,Georgia,79,Mississippi St.,69,1.5,0.87,1.19,2.29,0.39,2.54,0.62,0,0.94,-1,2.83,0.65,2.7,1,1,,,,,5,,-6.78,1.76
03/10/2016,Georgia Southern,61,South Alabama,67,3.5,3.34,2.43,2.21,2.72,1.88,5.07,4,4.02,6,1.45,3.14,4.7,1,4,,,,,1,,3.78,2.51
03/10/2016,Georgia St.,61,Texas St.,63,2.5,1.76,2.72,1.14,2.83,4.07,-0.2,2.5,3.35,0.01,3.38,2.39,3.6,1,2,,,,,6,,-7.52,2.53
03/10/2016,Hawaii,75,Cal St. Fullerton,44,10.5,13.99,13.52,15.78,12.72,13.81,15.46,11.5,11.37,14,3.08,14.54,12.4,1,12,,,,,10,,22.08,14.18
03/10/2016,Houston Baptist,73,SE Louisiana,68,1.5,3.58,2.93,1.82,3.06,3.84,2.13,1,5.51,1,1.58,3.76,5.8,1,5,,,,,3,,4.58,4.13
03/10/2016,Idaho,77,Eastern Washington,73,-1.5,-1.54,-0.06,3,-1.24,0.13,-1.48,-1.5,-3.8,-2,3.21,-0.2,-0.6,1,-2,,,,,-1,,-10.44,-0.33
03/10/2016,Idaho St.,49,North Dakota,83,-2.5,-3.42,-2.91,-1.82,-3.2,-3.26,-1.7,-2,-3.44,-2,1.91,-4.65,-3.7,1,-4,,,,,-2,,-8.6,-3.16
03/10/2016,Iowa,66,Illinois,68,10.5,11.81,12.17,11.04,12.67,12.04,10.92,10.5,11.46,11,1.03,14.26,11.1,1,12,,,,,11,,11.65,12.17
03/10/2016,Jackson St.,69,Prairie View,51,5.5,6.81,6.64,3.07,7.9,7.17,4.49,6.5,8.4,4,2.33,8.03,7,1,8,,,,,5,,11.71,7.12
03/10/2016,Kansas,85,Kansas St.,63,12.5,11.47,10.75,13.43,9.91,10.73,14.27,10,12.17,12,2.55,10.77,9.9,1,12,,,,,6,,16,11.18
03/10/2016,Long Beach St.,82,Cal Riverside,74,8,8.34,9.29,10.8,8.75,9.36,7.67,8,7.86,6,1.24,9.17,8.4,1,7,,,,,7,,8.12,9.02
03/10/2016,Louisiana Tech,52,Old Dominion,68,-3,-2.1,-2.12,-0.99,-2.82,-1.25,-3.25,-1.5,-1.31,0.01,2.03,-1.88,-0.6,1,-3,,,,,-1,,-7.8,-1.24
03/10/2016,Marshall,87,UTEP,85,5.5,4.19,3.96,2.68,4.65,3.34,5.27,4,5.17,4,1.2,5.03,5.8,1,4,,,,,4,,1.53,5.01
03/10/2016,Miami-Florida,88,Virginia Tech,82,9.5,7.12,8.01,3.65,9.01,8.9,5.13,7.5,9.32,3,2.24,8.66,8.4,1,9,,,,,6,3.8,9.28,7.55
03/10/2016,Michigan,72,Northwestern,70,3.5,2.01,3.05,1.83,3.64,3.08,1.59,2,3.04,1,1.69,1.5,3.2,1,4,,,,,1,,-2.67,1.92
03/10/2016,Middle Tenn St.,79,NC Charlotte,61,3.5,3.78,4.61,3.38,4.77,5.51,2.7,3.5,3.79,3,1.41,3.43,4.4,1,4,,,,,6,,0.64,2.96
03/10/2016,Mississippi,73,Alabama,81,3,1.94,1.33,2.12,1.12,1.22,2.82,3,2.17,3,1.81,0.72,2.2,1,2,,,,,-1,,6.59,0.93
03/10/2016,Montana,70,CS Sacramento,53,8.5,7.06,7.1,7.1,7.13,7.04,8.5,8,7.87,6,1.5,7.47,7.5,1,7,,,,,3,,8.81,7.26
03/10/2016,New Mexico,62,Nevada,64,4,1.05,2.08,0.12,2.8,2.27,2.46,3,2.94,0.01,2.63,3.14,3.2,1,3,,,,,4,-6.8,-5.74,1.26
03/10/2016,Notre Dame,84,Duke,79,-2,-4.52,-4.12,-3.11,-4.68,-3.93,-3.34,-2,-1.98,-4,2.42,-5.69,-3.8,1,-7,,,,,-3,,-11.15,-3
03/10/2016,Ohio,79,Northern Illinois,62,3.5,1.6,2.14,3.51,1.73,1.91,1.43,3,2.44,2,1.65,2.12,2.6,1,0,,,,,2,,-3.11,2.02
03/10/2016,Ohio St.,79,Penn St.,75,5.5,5.86,5.98,5.77,6.21,5.6,5.53,5.5,5.47,6,0.82,6.82,5.8,1,8,,,,,6,,3.36,5.61
03/10/2016,Oklahoma,79,Iowa St.,76,4.5,2.82,3.23,3.39,3.18,3.21,2.34,3,2.88,5,1.05,2.74,3.2,1,3,,,,,1,,1.11,2.32
03/10/2016,Oregon,83,Washington,77,8,7.04,5.78,7.44,5.05,6.57,7.12,7,7.76,6,1.76,5.66,7.9,1,7,,,,,6,,11.81,7.44
03/10/2016,Providence,74,Butler,60,-3.5,-4.63,-4.06,-3.29,-4.72,-2.79,-5.7,-3.5,-3.66,-6,2.64,-4.23,-3.1,1,-5,,,,,-3,,-12.42,-2.21
03/10/2016,Rhode Island,62,Massachusetts,67,8,7.31,7.13,5.66,7.83,6.65,7.8,7,7.53,7,1.12,7.78,6.9,1,8,,,,,6,,10.11,6.65
03/10/2016,Sam Houston St.,60,Nicholls St.,59,10,10.51,10.27,8.54,10.94,10.86,10.14,9,10.85,11,2.94,10.52,9.8,1,11,,,,,5,,18.09,9.56
03/10/2016,San Diego St.,71,Utah St.,65,7.5,8.29,8.5,9.12,8.23,8.72,10,7,8.8,8,1.12,9.65,8.4,1,7,,,,,6,,7.32,7.99
03/10/2016,Seton Hall,81,Creighton,73,1.5,1.76,2.05,4.9,1.03,2.2,1.53,3,3.02,1,1.69,0.89,3.5,1,0,,,,,2,,-1.9,2.7
03/10/2016,South Carolina St.,90,Coppin St.,80,5.5,5.11,5.47,6.01,5.15,5.81,4.67,5,5,5,1.08,5.75,6,1,5,,,,,2,,5.64,4.87
03/10/2016,Southern,83,Alabama St.,63,2,2.28,2.46,-2.16,3.82,3.57,0.82,2,5.35,6,2.67,4.07,2.1,1,3,,,,,1,,-2.65,2.31
03/10/2016,Texas,61,Baylor,75,-2.5,-0.92,-0.09,1.41,-0.61,-0.1,-0.31,-1,-0.52,-1,2.55,-1.56,0,1,-1,,,,,1,,-8.6,-0.54
03/10/2016,UAB,77,Western Kentucky,88,7,5.25,6.23,7.51,5.69,6.71,5.44,6,6.96,6,2.18,,,1,,,,,,1,,1.75,
03/10/2016,UC Irvine,84,Cal Poly SLO,64,6.5,8.16,8.86,12.08,7.72,8.97,9.98,8,6.48,10,1.98,8.3,8.4,1,6,,,,,6,,4.65,8.63
03/10/2016,UC Santa Barbara,87,UC Davis,61,8,9.38,9.59,11.01,9.1,9.57,9.94,8,8.88,9,1.15,8.87,8.9,1,9,,,,,7,,11.14,9.95
03/10/2016,Utah,80,USC,72,6.5,5.05,3.92,6.65,2.93,4.06,7.66,4.5,6.79,9,2.43,2.64,5.8,1,4,,,,,1,,7.79,3.37
03/10/2016,Utah Valley,78,Mo Kansas City,80,-2,-2.3,-2.53,0.07,-3.39,-2.51,-3.34,-2,-1.93,-3,2.41,-3.41,0.9,1,-2,,,,,1,,-8.03,-1.74
03/10/2016,Vanderbilt,65,Tennessee,67,12,9.53,9.74,10.27,9.88,9.05,11.05,10,10.03,10,1.56,10.82,8.9,1,10,,,,,5,,9.93,9.17
03/10/2016,Villanova,81,Georgetown,67,11,11.88,11.48,13.71,10.72,11.34,11.75,10,11.88,10,1.95,11.8,11.2,1,11,,,,,7,17.8,14.93,11.66
03/10/2016,Virginia,72,Georgia Tech,52,10,9.47,9.81,10.36,9.54,10.27,10.43,9.5,11.04,11,2.12,9.48,9.6,1,9,,,,,3,,8.78,10.78
03/10/2016,Weber St.,78,Portland St.,74,8.5,7.69,8.28,7.9,8.28,8.8,7.33,8,7.53,7,0.96,8.46,8,1,9,,,,,6,,5.67,7.71
03/10/2016,West Virginia,86,TCU,66,16,16.59,16.14,14.34,17.13,15.61,16.57,14.5,15.55,16,4,17.38,15.5,1,17,,,,,10,,27.51,16.91
03/10/2016,Wisconsin,58,Nebraska,70,6,7.45,6.83,11.88,5.09,7.31,9.44,7,7.19,8,1.86,5.93,7.7,1,7,,,,,6,,5.56,8.86
03/10/2016,Xavier,90,Marquette,72,9.5,10.66,9.97,9.18,10.18,10.22,11.61,9,10.73,10,2.91,11.26,9.2,1,10,,,,,7,,19.05,10.13
03/11/2016,Akron,80,Bowling Green,66,8.5,10.53,10.8,9.95,11.09,10.85,12.1,9,8.32,12,1.46,11.74,9.3,1,12,,,,,8,,,10.15
03/11/2016,CS Bakersfield,72,Seattle,47,11.5,10.84,10.97,10.57,11.26,10.73,11.62,11.5,11.41,12,1.06,10.98,11.3,1,9,,,,,8,,,12.26
03/11/2016,Cincinnati,97,Connecticut,104,2,0.61,0.51,1.2,0.32,0.13,0.44,1,0.9,1,0.38,0.15,0.7,1,1,,,,,1,,,-0.04
03/11/2016,Dayton,69,Richmond,54,4.5,4.56,4.68,5.91,3.97,5.42,4.44,4.5,5.85,2,1.17,4.11,6.1,1,4,,,,,5,,,3.28
03/11/2016,Fresno St.,64,Colorado St.,56,4,3.02,3.13,5.09,2.41,3.32,2.89,3,2.92,2,1.04,2.41,,1,1,,,,,5,,,3.05
03/11/2016,Hampton,89,Savannah St.,55,6.5,4.78,5.27,4.35,5.49,6.31,5.27,5.5,5.8,3,1.33,3.86,5.7,1,7,,,,,2,,,3.33
03/11/2016,Hawaii,88,UC Santa Barbara,76,3.5,1.67,2.34,1.29,2.49,3.02,-0.23,2,3.13,-2,1.74,3.79,,1,1,,,,,1,,,2.59
03/11/2016,Houston,69,Tulane,72,12,12.38,12.59,15.46,11.73,12.26,14.69,12,11.01,15,2.1,11.96,11.7,1,11,,,,,8,,,13.15
03/11/2016,Indiana,69,Michigan,72,7.5,6.68,5.94,8.08,5.14,5.64,8.54,6.5,6.52,9,1.35,7.53,6.6,1,6,,,,,5,,,6.12
03/11/2016,Jackson St.,74,Miss Valley St.,68,9.5,8.95,9.59,7.38,10.43,9.64,9.54,10,8.88,9,1.65,10.61,7.5,1,12,,,,,5,,,7.85
03/11/2016,Kansas,70,Baylor,66,7,6.98,6.98,8.33,6.66,6.88,8.85,5.5,6.4,8,1.57,7.28,7,1,8,,,,,3,,,6.39
03/11/2016,Kentucky,85,Alabama,59,12.5,10.72,10.13,7.79,11.09,9.74,12.6,12,13.82,13,2.32,11.6,9.9,1,14,,,,,6,,,9.02
03/11/2016,LSU,84,Tennessee,75,5,2.29,1.7,2.41,1.17,2.45,0.9,4,5.21,0.01,1.74,1.35,5,1,4,,,,,1,,,2.26
03/11/2016,Louisiana-Lafayette,90,South Alabama,68,12,8.12,8.1,4.83,9.33,8.15,9.08,9.5,12.1,7,2.47,9.38,9.2,1,10,,,,,3,,,7.31
03/11/2016,Maryland,97,Nebraska,86,8,7.72,7.87,6.82,7.79,9.51,7.12,7,9.01,4,1.61,8.22,9.4,1,9,,,,,6,,,7.9
03/11/2016,Michigan St.,81,Ohio St.,54,13,11.58,11.49,8.97,12.39,11.19,14.05,11.5,11.29,16,3.01,11.73,10.2,1,12,,,,,4,15.4,,11.79
03/11/2016,Middle Tenn St.,99,Marshall,90,1.5,1.24,1.58,1.96,1.25,2.17,1.74,3,0.79,2,0.75,0.69,0.5,1,0,,,,,1,,,1.21
03/11/2016,Montana,81,Idaho,72,3.5,3.53,3.48,1.09,4.44,3.3,5.17,3.5,5.29,3,1.4,4.05,3.9,1,4,,,,,1,,,3.6
03/11/2016,New Mexico St.,78,Mo Kansas City,64,10.5,10.46,10.15,13.7,9.06,9.86,11.58,9.5,10.73,11,1.74,9.68,12,1,10,,,,,7,,,10.7
03/11/2016,Norfolk St.,65,South Carolina St.,67,4.5,2.72,2.78,1.79,3.22,2.74,4.22,4,4.39,3,1.02,3.02,2.4,1,3,,,,,1,,,1.11
03/11/2016,North Carolina,,Notre Dame,7,7,6.56,6.59,7.39,6.35,6.51,7.21,7.5,6.79,7,1.25,7.11,7.2,1,7,,,,,3,,,6.63
03/11/2016,Ohio,74,Buffalo,88,1,1.31,1.96,2.9,1.78,1.52,0.45,1,1.4,1,0.69,2.3,1.4,1,-1,,,,,1,,,1.07
03/11/2016,Old Dominion,89,Western Kentucky,77,4,3.53,4.36,2.22,5.2,4.13,4.09,4,4.27,3,1.29,,,1,,,,,,1,,,
03/11/2016,Oregon,95,Arizona,89,-2,-1.57,-1.91,0.12,-2.53,-1.7,-3.66,-1,-1.46,-4,1.69,-1.89,-0.5,1,-4,,,,,2,,,0.66
03/11/2016,Purdue,89,Illinois,58,11.5,11.94,12.83,10.92,13.81,12.21,12.85,11,11.52,10,1.74,13.9,10.9,1,15,,,,,8,,,11.34
03/11/2016,San Diego St.,67,Nevada,55,7.5,9.41,9.07,10.46,8.62,9.03,13.8,7.5,8.63,11,1.7,9.45,8.5,1,7,,,,,9,,,8.39
03/11/2016,South Carolina,64,Georgia,65,1.5,1.69,1.75,-0.78,2.53,1.89,1.77,1,3.79,0.01,1.52,2.72,2.6,1,3,,,,,-1,,,1.97
03/11/2016,St. Bonaventure,86,Davidson,90,1,1.78,1.78,3.85,1.33,1.53,0.96,1.5,1.49,1,0.87,1.21,2.9,1,0,,,,,2,,,3.32
03/11/2016,St. Joseph's PA,86,George Washington,80,1.5,1.31,1.18,1.4,1.01,1.43,0.55,1,1.62,0.01,1,0.98,1.3,1,0,,,,,4,,,2.3
03/11/2016,Stephen F. Austin,104,Houston Baptist,68,18,17.25,16.49,16.25,16.85,15.73,23.46,17,18.27,25,4.21,17.48,15,1,16,,,,,9,,,17.47
03/11/2016,Temple,79,South Florida,62,11.5,10.42,10.75,12.44,10.03,11.68,10.27,11,10.99,11,1.64,10.02,11,1,10,,,,,6,,,10.88
03/11/2016,Texas A&M,72,Florida,66,6,3.67,3.57,5.4,2.82,3.2,4.7,4,4.24,5,1.23,4.31,4.7,1,2,,,,,1,,,3.11
03/11/2016,Texas A&M Corpus,79,Sam Houston St.,76,3.5,3.63,3.92,5.83,3.11,4.4,2.85,3.5,4.31,2,1.44,3.33,5.7,1,2,,,,,1,,,5.09
03/11/2016,Texas Arlington,72,Texas St.,63,8.5,8.38,9.24,6.15,10.46,9.28,7.75,8,8.36,8,1.61,11.14,7.3,1,9,,,,,6,,,7.84
03/11/2016,Texas Southern,73,Southern,81,5.5,3.67,3.74,5.38,3.39,3.04,4.73,4.5,4.37,2,1.38,3.3,5.5,1,4,,,,,1,,,3.62
03/11/2016,Tulsa,67,Memphis,89,5,2.51,2.56,4.37,1.66,3.18,2.59,2.5,2.56,1,1.18,1.41,4.4,1,1,,,,,1,,,4.36
03/11/2016,UC Irvine,72,Long Beach St.,77,4,2.22,1.67,1.13,1.84,1.67,4.47,2,3.12,5,1.37,2.01,,1,1,,,,,1,,,1.52
03/11/2016,Utah,82,California,78,2,0.8,0.63,0.77,0.52,0.89,2.84,1,1.66,2,1.11,-0.42,,1,1,,,,,-1,,,-0.09
03/11/2016,VA Commonwealth,85,Massachusetts,70,13,11.16,10.82,8.01,12.03,10.52,11.94,11,14.13,11,1.66,12.62,11,1,12,,,,,9,,,10.85
03/11/2016,Villanova,76,Providence,68,8.5,8.93,9.08,8.11,9.53,8.51,8.95,8.5,9.04,8,1.07,10.07,9.3,1,11,,,,,6,,,9.53
03/11/2016,Virginia,73,Miami-Florida,68,4,3.86,3.37,4.94,2.92,3.33,5.8,4,3.85,6,1.39,3.58,4.1,1,3,,,,,1,,,4.44
03/11/2016,Weber St.,83,North Dakota,78,5.5,4.72,4.86,5.49,4.38,5.63,3.34,4.5,6.27,0.01,1.89,3.05,7,1,7,,,,,5,,,4.62
03/11/2016,West Virginia,69,Oklahoma,67,1,0.47,0.81,-0.54,1.79,-0.2,1.87,0,-0.65,0.01,1.03,1.66,-0.1,1,1,,,,,-1,,,1.02
03/11/2016,Xavier,83,Seton Hall,87,5.5,4.07,4,3.22,4.09,4.39,4.61,4,4.77,3,0.87,4.44,4.8,1,6,,,,,2,,,3.57
03/12/2016,Akron,61,Buffalo,64,4.5,4.47,4.71,2.91,5.16,5.28,3.75,4.5,3.7,5,1.13,5.56,5.3,1,6,,,,,2,,,4.26
03/12/2016,Arkansas-Little Rock,72,Louisiana-Lafayette,65,3,3.93,4.84,6.07,4.19,5.42,1.06,3.5,2.05,3,1.51,4.86,5.1,1,1,,,,,4,,,5.56
03/12/2016,Dayton,79,St. Joseph's PA,82,3,0.61,0.82,1.02,0.67,1.05,0.38,1.5,1.96,1,0.74,0.56,0.9,1,1,,,,,-1,,,-1.04
03/12/2016,Hampton,81,South Carolina St.,69,3,1.43,1.85,2.21,1.42,2.68,2.82,4,0.68,2,1.11,0.05,1.2,1,1,,,,,1,,,0.26
03/12/2016,Hawaii,64,Long Beach St.,60,4,3.09,3.08,1.15,3.74,2.96,5.88,4,4.05,3,1.43,4.89,3.4,1,3,,,,,1,0.8,,3.21
03/12/2016,Jackson St.,53,Southern,54,-2,-1.63,-1.73,-2.25,-1.43,-2.11,-3.06,-2,-2.08,-5,1.49,-0.89,-0.7,1,0,,,,,1,,,-1.32
03/12/2016,Kansas,81,West Virginia,71,4.5,2.96,2.03,4.79,0.95,2.51,4.25,2,3.67,5,1.43,2.41,3.7,1,3,,,,,1,,,2.24
03/12/2016,Kentucky,93,Georgia,80,10.5,8.97,8.76,6.03,9.87,8.09,11.02,10.5,10.53,13,2.71,9.91,7.8,1,12,,,,,3,,,7.6
03/12/2016,Louisiana-Monroe,82,Texas Arlington,71,-1,-2.76,-3.77,0.52,-5.29,-3.95,-1.27,-3,-3.03,-1,2.23,-6.06,-2.5,1,-5,,,,,1,,,-2.75
03/12/2016,Memphis,74,Tulane,54,11,10.12,10.19,11.01,10.03,9.85,11.97,10,9.66,11,1.26,10.24,9.2,1,12,,,,,7,,,9.25
03/12/2016,Michigan St.,64,Maryland,61,5.5,6.05,5.83,6.73,5.87,4.59,9.37,6,4.84,12,2.79,4.94,5.2,1,6,,,,,1,,,6.21
03/12/2016,Middle Tenn St.,55,Old Dominion,53,-3,-1.11,-1.57,-1.01,-2.03,-0.82,-1.95,-2,-0.83,0.01,0.94,-1.61,-0.6,1,-3,,,,,1,,,-0.88
03/12/2016,New Mexico St.,54,CS Bakersfield,57,-1.5,0.71,1.05,1.69,0.8,1.18,0.82,0,1.41,-1,0.97,1.33,,1,2,,,,,-1,,,-0.49
03/12/2016,North Carolina,,Virginia,2.5,2.5,0.42,0.03,-0.92,0.24,0.02,0.91,2,2.05,1,0.91,-0.02,0.1,1,1,,,,,1,,,-0.39
03/12/2016,Oregon,88,Utah,57,2,0.18,0.18,0.38,0.04,0.54,-1.73,1,-0.22,-1,0.88,0.93,0.9,1,-1,,,,,1,,,2.1
03/12/2016,Purdue,76,Michigan,59,6.5,6.15,5.48,5.31,5.65,5.28,8.01,7.5,6.01,7,0.96,7.27,5.9,1,6,,,,,6,,,5.83
03/12/2016,San Diego St.,63,Fresno St.,68,4.5,6.21,6.11,5.18,6.35,6.33,7.47,4.5,5.23,8,1.13,6.75,,1,6,,,,,5,,,5.85
03/12/2016,Stephen F. Austin,82,Texas A&M Corpus,60,10,9.22,8.58,5.4,10.03,7.57,15.41,10,9.94,17,4.21,9.79,6.7,1,10,,,,,2,,,8.25
03/12/2016,Stony Brook,80,Vermont,74,,4.41,5.16,2.53,5.88,5.79,1.94,,6.96,0.01,3.41,9.14,5.7,1,6,,,,,-2,,,5.82
03/12/2016,Temple,62,Connecticut,77,-4,-5.78,-6.19,-2.11,-7.64,-5.87,-6.17,-2.5,-6.54,-7,1.76,-6.4,-4.7,1,-7,,,,,-5,,,-4.7
03/12/2016,Texas A&M,71,LSU,38,7.5,6.99,7.53,7.28,7.77,7.1,8,7,5.9,8,1.03,8.62,6.7,1,5,,,,,5,,,6.93
